0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Tre Demps,Northwestern,B10,32,79.9,102.6,23,49.9,51.6,1.6,9.4,19.4,12.9,48,73,0.658,94,200,0.47,55,154,0.357,0.1,0.6,20.6,Jr,6-2,14,2.76021,109.913,1.9,2015,20726,all,38,1.7871732,61,97,33,106,0.6289,0.3113,4,4,1
Andrew Smith,Liberty,BSth,28,69.2,101.4,20.1,51.6,54,10.9,21.2,6.7,18.7,46,69,0.667,114,215,0.53,0,6,0,5.6,2.2,31.2,Sr,6-9,11,1.17749,97.6357,4.5,2015,20732,all,,0.49121428,87,143,27,72,0.6084,0.375,37,39,0.9487
Shelby Moats,Vanderbilt,SEC,8,1.5,53.6,19.3,33.3,45.2,0,5.4,0,46.5,2,3,0.667,1,2,0.5,0,1,0,0,3,100,Sr,6-8,34,-0.29761,52.6372,7.6,2015,20733,all,34.4,0.25,1,2,0,0,0.5,,0,0,
Quinn Cook,Duke,ACC,39,88.9,127.3,18.5,56.9,60.9,1.4,9.2,13.2,11,98,110,0.891,97,181,0.536,102,258,0.395,0.1,1.7,25.1,Sr,6-2,2,5.88264,132.834,2.2,2015,20735,all,93.6,2.19151938,64,100,33,81,0.64,0.4074,0,0,
Andrew Nicholas,Monmouth,MAAC,29,56.2,99.3,18.1,45.8,47.4,3.7,11.5,12.5,12.8,21,30,0.7,38,100,0.38,43,124,0.347,2.1,1.8,13.4,Sr,6-6,13,0.963096,96.1719,4.1,2015,20736,all,24,1.46431901,25,57,13,43,0.4386,0.3023,0,1,0
Jordan Gregory,Montana,BSky,31,88.3,107.7,26.6,49.4,54.4,2.1,10.2,20,14.5,120,151,0.795,82,197,0.416,82,218,0.376,0.1,0.9,36.4,Sr,6-2,10,3.42262,112.474,1.8,2015,20741,all,,1.52856873,49,93,34,100,0.5269,0.34,0,0,
Tomasz Gielo,Liberty,BSth,6,17.2,100.4,19.8,49.1,54.7,3.8,17.1,8.6,20.3,17,21,0.81,10,29,0.345,11,25,0.44,0,1.2,38.9,Sr,6-9,12,1.14102,95.6348,2.5,2015,20754,all,,0.56249727,5,12,5,17,0.4167,0.2941,1,1,1
Igor Hadziomerovic,Boise St.,MWC,31,56.7,98.3,16.5,50.4,53,4.4,12.5,20,28.1,30,48,0.625,39,83,0.47,13,33,0.394,0.8,1.3,41.4,Sr,6-4,12,0.76637,94.6942,2.8,2015,20761,all,,1.62961379,26,49,13,34,0.5306,0.3824,0,0,
Anthony Drmic,Boise St.,MWC,7,19,115.4,21.9,53.2,57.5,3.7,14.3,9.7,10.7,23,30,0.767,17,34,0.5,16,43,0.372,0,1.3,39,Sr,6-6,3,4.1349,119.287,2.6,2015,20762,all,,1.22221358,13,20,4,14,0.65,0.2857,0,0,
Ricky Tarrant,Alabama,SEC,19,36.9,110.3,27.2,50,57.7,1.3,8.6,18.8,16.1,81,101,0.802,40,70,0.571,29,97,0.299,0,3.5,60.5,Jr,6-2,2,3.36265,122.961,3.5,2015,20769,all,10,1.11763062,25,42,15,28,0.5952,0.5357,0,0,
Mario Blessing,USC Upstate,ASun,32,70.1,104.9,10.4,49.2,49.9,2.6,6.1,14.9,22.8,6,9,0.667,12,25,0.48,35,106,0.33,0,1.9,6.9,Sr,6-2,31,0.284361,88.3357,3,2015,20781,all,,2.51342674,10,16,2,9,0.625,0.2222,0,0,
Fred Miller,USC Upstate,ASun,32,81.6,97.6,24.5,46.3,49.9,1.7,15.7,26,22.9,66,86,0.767,101,217,0.465,41,134,0.306,0.8,3.2,24.5,Sr,6-4,32,1.53727,98.9784,2.8,2015,20783,all,,1.47425427,69,133,33,85,0.5188,0.3882,6,6,1
Karl Madison,Drake,MVC,27,47.8,85.5,14.2,36,43.5,2.1,7.7,26.5,33.2,23,35,0.657,13,43,0.302,5,14,0.357,0,1.6,61.4,Sr,5-10,1,-0.300922,81.3538,2.8,2015,20787,all,,1.8249335,10,22,3,21,0.4545,0.1429,0,0,
Robert Brown,UAB,CUSA,35,79.2,102,24.1,47.3,50.5,2.8,9.7,21.5,16.4,79,107,0.738,113,245,0.461,60,184,0.326,0.8,2,24.9,Jr,6-5,4,2.62903,108.786,2.2,2015,20790,all,84,1.45336725,60,108,52,136,0.5556,0.3824,10,12,0.8333
Dexter Kernich-Drew,Washington St.,P12,31,46.8,102.2,17.3,54.5,56.9,2.8,7,6.5,16.9,25,32,0.781,27,68,0.397,42,97,0.433,0.8,0.4,19.4,Sr,6-7,10,1.11526,102.427,3.7,2015,20801,all,,0.62063068,18,39,9,27,0.4615,0.3333,2,2,1
Jaleel Williams,San Jose St.,MWC,25,73.6,93.9,19.6,49.4,50.6,3.7,14.1,7,14.7,28,46,0.609,53,108,0.491,47,142,0.331,0.7,0.9,18.4,Sr,6-7,2,1.0314,94.3957,2.2,2015,20802,all,,0.53658215,34,59,21,52,0.5763,0.4038,3,4,0.75
Josiah Heath,Canisius,MAAC,33,64,108.4,21.4,51.3,52.6,11.7,18.9,11.3,12.7,56,99,0.566,135,258,0.523,0,5,0,5.1,2.2,37.6,Sr,6-9,50,2.19563,109.986,4.2,2015,20804,all,,1.08107385,92,144,43,114,0.6389,0.3772,21,24,0.875
Junior Fortunat,Rider,MAAC,30,22.2,91.6,19,60.3,54.1,9,9.8,2.2,21.8,20,53,0.377,35,58,0.603,0,0,0,6.8,0.8,91.4,Sr,6-9,25,0.143032,89.5828,6.6,2015,20806,all,,0.1499925,32,50,3,8,0.64,0.375,6,6,1
Manny Thomas,Marist,MAAC,32,66.5,93.5,14.7,45.9,52.6,1.7,8.7,10.3,21,54,66,0.818,12,44,0.273,40,113,0.354,0.9,1.8,42,Sr,6-5,24,0.076223,86.2383,2.9,2015,20814,all,,0.8864,7,18,5,26,0.3889,0.1923,2,2,1
Aaron O'Neill,Furman,SC,13,4.8,91.1,6.4,50,50,0,10.2,0,16.3,0,0,0,2,2,1,1,5,0.2,0,2.1,0,Sr,6-0,5,-0.226849,71.2206,4.7,2015,20840,all,,0,1,1,1,1,1,1,0,0,
London Dokubo,Loyola Chicago,MVC,16,1.9,45.8,17.2,0,12.7,5.3,19.1,19.8,42.9,1,2,0.5,0,3,0,0,0,0,0,4.9,66.7,Sr,6-0,13,-0.24905,42.8805,3,2015,20875,all,,1,0,0,0,3,,0,0,0,
Jamel Flash,Towson,CAA,22,8.6,61.2,8.8,20,26.3,7.5,8.8,0,27.1,3,7,0.429,2,10,0.2,0,0,0,2.2,0.6,70,Sr,6-10,44,-0.677232,45.6107,3.7,2015,20892,all,,0,1,4,1,6,0.25,0.1667,0,0,
Austin Richie,Western Michigan,MAC,26,66.3,110.4,15.7,49.5,55,1.5,5.4,12.5,14.5,62,78,0.795,24,70,0.343,47,121,0.388,0.3,1.8,40.8,Sr,6-3,22,2.14831,104.205,2.8,2015,20915,all,,1.85291938,15,34,9,36,0.4412,0.25,0,0,
Dominque Major,St. Francis PA,NEC,30,43.2,93.9,15.5,44.6,46.1,0.7,3,7.5,10.6,14,22,0.636,3,15,0.2,39,123,0.317,0.2,1.9,15.9,Sr,5-10,14,0.0601266,86.3765,2.1,2015,20916,all,,1.35717449,1,3,2,12,0.3333,0.1667,0,0,
Dan Peera,Rice,CUSA,29,38.6,116.5,10.9,78.1,75.5,1.1,10.1,14.4,28,1,6,0.167,14,21,0.667,24,43,0.558,0,1.8,9.4,Sr,6-0,0,1.06415,104.82,4.7,2015,20923,all,,1.33333333,12,16,2,5,0.75,0.4,0,0,
Shawn Meyer,Kansas St.,B12,9,0.9,49.1,16.4,0,14.6,0,11.8,16.9,0,1,3,0.333,0,2,0,0,0,0,0,5.8,150,Sr,6-3,40,-0.166148,46.2368,7.3,2015,20939,all,,,0,1,0,1,0,0,0,0,
Dylan Sherwood,UNC Wilmington,CAA,29,36.3,111.6,16.9,55.6,56.5,7.2,11.1,0.5,12.9,8,10,0.8,24,47,0.511,37,96,0.385,0.5,1.9,7,Jr,6-9,20,1.12976,106.171,3.3,2015,20969,all,,0.05885363,9,16,15,31,0.5625,0.4839,0,0,
"Shawn Kemp, Jr.",Washington,P12,27,56.9,113.4,17.4,60.8,61.1,8.3,7,1.8,14.7,43,72,0.597,110,181,0.608,0,0,0,2.6,0.6,39.8,Sr,6-9,40,2.60165,113.991,3.6,2015,20972,all,,0.199982,96,125,14,56,0.768,0.25,36,40,0.9
Mike Caffey,Long Beach St.,BW,31,82.5,104,28.1,50,52.8,2.3,11.5,28,17.3,80,110,0.727,131,269,0.487,58,167,0.347,0.5,3.3,25.2,Sr,6-0,5,3.69,117.438,2.3,2015,20974,all,3.4,1.3522706,61,101,70,169,0.604,0.4142,0,2,0
Javon McKay,Tennessee Tech,OVC,27,48.8,104.8,16.2,52.6,56.8,6.6,10.5,11.5,23.9,35,47,0.745,48,86,0.558,8,28,0.286,2.3,2,41.2,Sr,6-4,5,0.890904,98.0508,3.4,2015,20989,all,,0.92108677,29,49,19,37,0.5918,0.5135,8,9,0.8889
Bobby Garbade,Princeton,Ivy,15,4.2,59.1,15.7,11.1,11.1,2.7,12.6,30.8,24,0,0,0,1,9,0.111,0,0,0,0,0,0,Sr,6-11,40,-0.36584,53.1379,4.9,2015,21000,all,23,2.66666667,1,2,0,7,0.5,0,0,0,
Clay Wilson,Princeton,Ivy,29,50.1,118.3,15.2,61.2,63.1,1.2,6.4,9,9.8,26,35,0.743,23,39,0.59,41,99,0.414,0,1.4,25.4,Sr,6-3,3,1.83148,111.757,3.1,2015,21004,all,,1.64281123,18,31,6,9,0.5806,0.6667,0,0,
Gavin Hoffmann,San Francisco,WCC,16,5.7,83.1,10.9,28.6,41.7,1.7,16.4,9.9,23.5,5,8,0.625,2,6,0.333,0,1,0,0,0.9,114.3,Sr,6-5,11,-0.20743,71.9412,3.4,2015,21007,all,,1.33314448,2,6,0,0,0.3333,,0,0,
Justin Burrell,Holy Cross,Pat,29,63.9,104.3,24.9,44.4,50.4,1.3,8.1,36.2,17.2,69,84,0.821,58,143,0.406,33,99,0.333,0,3.1,34.7,Sr,5-9,3,2.03558,108.052,2.4,2015,21014,all,,2.32071093,38,84,20,59,0.4524,0.339,0,0,
Lucky Jones,Robert Morris,NEC,31,65.5,101.8,26.2,47.7,53.5,5.6,17.3,10.1,18,112,142,0.789,75,165,0.455,60,181,0.331,1.5,2.7,41,Sr,6-6,22,2.30908,107.774,3.5,2015,21015,all,,0.58905215,34,66,41,99,0.5152,0.4141,2,2,1
Kevin Pangos,Gonzaga,WCC,37,84.8,130,17.5,58.4,62.5,1.7,7.3,23.2,14.2,89,108,0.824,53,112,0.473,81,187,0.433,0.2,2.3,36.1,Sr,6-2,4,5.31609,130.466,2.4,2015,21027,all,71.4,3.5490649,19,39,34,70,0.4872,0.4857,0,0,
Jacob Parker,Stephen F. Austin,Slnd,31,68,123.4,21.6,59.6,63.7,8.3,17.7,12.3,16.4,83,99,0.838,89,164,0.543,54,121,0.446,1.7,2.2,34.7,Sr,6-6,34,3.49776,122.378,4.2,2015,21039,all,,1.01823689,56,88,33,76,0.6364,0.4342,9,9,1
Marc Brown,Illinois Chicago,Horz,32,64.5,95.5,20.9,38.3,46.9,4.3,12.4,10,15,93,114,0.816,51,162,0.315,28,81,0.346,0.3,1.3,46.9,Sr,6-4,10,1.00098,96.6013,2.8,2015,21049,all,16.2,0.88091961,22,53,29,109,0.4151,0.2661,0,0,
Corey Schaefer,Lehigh,Pat,29,60.9,101,11.4,48.7,52.8,1,12.6,11.3,19.3,25,31,0.806,29,66,0.439,18,49,0.367,0.2,0.7,27,Sr,6-1,15,0.200511,87.762,1.8,2015,21060,all,,1.61532456,10,19,19,47,0.5263,0.4043,0,0,
Stefan Cvrkalj,Lehigh,Pat,24,17.4,81.6,14.5,33.6,33.7,3.7,12.1,9.5,8.1,1,3,0.333,5,13,0.385,9,42,0.214,0.6,1.2,5.5,Sr,6-6,21,-0.375568,72.6392,4.3,2015,21062,all,,2.75,3,6,2,7,0.5,0.2857,0,0,
Evan Hymes,Siena,MAAC,30,49.1,102.2,24.1,47.2,52.6,2.8,4.1,16.8,18.6,70,94,0.745,63,135,0.467,25,78,0.321,0,2.4,44.1,Sr,5-9,5,1.52944,107.072,3.5,2015,21074,all,23.4,1.02178308,49,94,16,43,0.5213,0.3721,0,0,
Chandler Thomas,Ohio,MAC,3,0.3,17.2,20,0,0,29.2,0,0,29.1,0,0,0,0,2,0,0,1,0,0,0,0,Sr,6-6,32,-0.313863,17.5744,0,2015,21077,all,,0,0,1,0,1,0,0,0,0,
Chad Calcaterra,North Dakota,BSky,17,16.3,90.1,16.5,53.7,52,5,9.4,2.4,19.4,7,17,0.412,22,41,0.537,0,0,0,2.3,1,41.5,Sr,6-9,33,-0.0989708,82.7693,5.7,2015,21078,all,48.4,0.16671944,13,18,9,23,0.7222,0.3913,3,3,1
Cedrick Lang,UTEP,CUSA,33,66.6,118.9,20.4,62,64.1,11,18.2,14.1,17.1,113,173,0.653,114,183,0.623,0,1,0,2,1.1,94,Sr,6-10,31,3.09415,118.762,5,2015,21084,all,,1.15684245,96,134,18,49,0.7164,0.3673,8,11,0.7273
Sam Malone,Kentucky,SEC,7,0.6,53.5,19,0,25.6,14.1,24.1,0,36.6,1,2,0.5,0,1,0,0,0,0,0,0,200,Sr,5-11,13,-0.136371,54.8457,0,2015,21087,all,,0,0,1,0,0,0,,0,0,
Deville Smith,Tennessee Martin,OVC,32,90.6,99.4,25.7,48.7,51,2,13.3,25.1,20.7,68,103,0.66,101,206,0.49,60,186,0.323,1.8,2.9,26.3,Sr,6-0,24,2.45485,104.808,2.2,2015,21098,all,77.6,1.5,71,117,30,89,0.6068,0.3371,9,9,1
Juan Anderson,Marquette,BE,31,68.4,97.5,19.2,53,53.9,9.4,14.7,13.1,23.3,47,85,0.553,81,152,0.533,16,46,0.348,1.5,2.5,42.9,Sr,6-6,10,1.51134,100.728,3.5,2015,21105,all,86.2,0.8437394,77,117,3,34,0.6581,0.0882,12,13,0.9231
Chad Holley,UMass Lowell,AE,28,82.7,97,17.4,45.2,50.6,0.9,9.3,16.9,16.7,64,86,0.744,32,86,0.372,41,121,0.339,0.1,1.4,41.5,Sr,5-10,4,0.827364,92.5412,2.9,2015,21107,all,,1.60005156,20,53,12,33,0.3774,0.3636,0,0,
Alexander Barlow,Butler,BE,34,83.3,106.1,15.3,52.1,55.9,1.6,13,15.2,22.5,51,61,0.836,41,90,0.456,57,153,0.373,0.2,4,25.1,Sr,5-11,3,2.23681,104.543,3.6,2015,21111,all,,1.37494688,26,41,15,49,0.6341,0.3061,0,0,
Myles Mack,Rutgers,B10,32,88.5,102.6,22.9,46.8,51.9,2.1,10.7,28.7,18.4,88,104,0.846,81,180,0.45,60,185,0.324,0.4,3,28.5,Sr,5-10,4,3.20397,111.491,1.7,2015,21112,all,83.8,1.71794872,51,85,30,95,0.6,0.3158,0,0,
John Cain Carney,Boston College,ACC,26,15.7,78.5,7.2,46.9,43,5.1,17.7,2.7,29.8,0,3,0,6,12,0.5,1,4,0.25,1.1,1.8,18.8,Sr,6-8,13,-0.52216,66.1783,5.3,2015,21125,all,,0.42867756,6,10,0,2,0.6,0,1,1,1
Jack Bentz,Wyoming,MWC,20,12.2,79.3,10.6,11.8,20.2,0.9,10.8,26.5,15.6,4,6,0.667,2,11,0.182,0,6,0,0,1.7,35.3,Sr,6-1,13,-0.498965,67.9391,1.9,2015,21126,all,,4.16721672,0,2,2,9,0,0.2222,0,0,
Cedrick Bowen,Charleston Southern,BSth,28,59.7,123,15.2,60.3,61.5,10.8,9.3,5.8,13.4,37,57,0.649,88,146,0.603,0,0,0,2.4,1.7,39,Sr,6-5,24,2.37452,113.648,2.9,2015,21139,all,,0.7916559,63,78,26,69,0.8077,0.3768,33,33,1
Youssou Ndoye,St. Bonaventure,A10,30,76.6,98.9,23.1,47,54.6,11.8,24.5,6,23.5,133,187,0.711,111,235,0.472,0,1,0,9.3,1.3,79.2,Sr,7-0,35,2.064,104.09,3.7,2015,21141,all,,0.3176508,66,116,45,119,0.569,0.3782,31,36,0.8611
Will Johnston,Virginia Tech,ACC,25,20.9,117,11.1,51.8,53.2,3.2,7.8,5.6,4.1,4,5,0.8,3,9,0.333,17,46,0.37,0.4,0.7,9.1,Sr,6-4,25,0.96518,110.476,3.2,2015,21146,all,,4,3,4,0,5,0.75,0,0,0,
Keith Armstrong,East Carolina,Amer,11,2.4,33.3,10.3,0,0,8,4.2,6.1,41.5,0,0,0,0,3,0,0,0,0,4,0,0,Jr,6-7,24,-0.598048,22.218,6.7,2015,21175,all,,0.49970006,0,1,0,2,0,0,0,0,
David Appolon,Robert Morris,NEC,21,32.6,100.1,18.4,42.7,50.8,7.5,11.1,14.2,21.2,44,59,0.746,35,82,0.427,4,14,0.286,0,2.9,61.5,Sr,6-4,4,0.826078,96.2933,4.3,2015,21207,all,,1.13327733,22,54,13,28,0.4074,0.4643,0,1,0
Yannick Atanga,Santa Clara,WCC,2,3,86.5,12.1,50,50.5,10.2,29,0,30.1,1,2,0.5,2,4,0.5,0,0,0,6.7,0,50,Sr,6-8,44,-0.653512,74.9494,10,2015,21213,all,,0,2,4,0,0,0.5,,0,0,
Jacquez Rozier,Middle Tennessee,CUSA,35,59.7,102.3,18.5,50.9,54.1,11.8,13.2,6.7,20.2,72,119,0.605,84,165,0.509,2,6,0.333,3.1,1.8,69.6,Sr,6-7,42,1.32667,100.694,4,2015,21229,all,,0.47270585,64,102,20,63,0.6275,0.3175,4,5,0.8
Joseph Edwards,IPFW,Sum,28,81.9,104.4,20.6,55.1,56.6,4.1,7.9,15.3,17.7,53,84,0.631,87,167,0.521,36,89,0.404,0.6,1.9,32.8,Sr,6-4,53,2.10844,103.966,2.2,2015,21231,all,,1.23210628,59,104,28,63,0.5673,0.4444,5,6,0.8333
Montrael Scott,Prairie View A&M,SWAC,28,76.6,102.6,23.3,49.6,52.6,3.1,11.2,10.9,16.3,68,90,0.756,110,217,0.507,53,165,0.321,0.1,2.4,23.6,Sr,6-3,31,2.10848,102.773,2.4,2015,21232,all,,0.78459891,49,81,56,128,0.6049,0.4375,0,0,
Darrun Hilliard,Villanova,BE,35,69.4,117.2,23.1,54.3,57.6,2,10.7,15.9,11.1,82,103,0.796,91,182,0.5,79,204,0.387,1.3,3.8,26.7,Sr,6-6,4,4.14572,126.997,3.1,2015,21234,all,45.4,1.76191667,54,89,37,93,0.6067,0.3978,12,13,0.9231
Emmanuel Okoroba,Hampton,MEAC,26,20.9,74,19.6,31.7,39.6,7.3,15.5,6.8,25.7,31,57,0.544,19,60,0.317,0,0,0,3.2,0.8,95,Sr,6-8,5,-0.546116,71.4807,8.4,2015,21242,all,,0.3846,17,42,2,18,0.4048,0.1111,2,2,1
Dan Trist,Lafayette,Pat,32,68.3,111.9,32.1,57.3,60.7,11.4,19.5,12.3,16.5,106,137,0.774,224,391,0.573,0,0,0,2.9,0.8,35,Sr,6-9,20,3.7623,124.96,3.1,2015,21243,all,,0.57332688,121,173,103,218,0.6994,0.4725,3,4,0.75
Quincy Drye,High Point,BSth,2,0.3,102.1,21.8,50,50,0,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,Sr,6-2,21,0.0782889,96.6931,10,2015,21253,all,,,0,0,1,2,,0.5,0,0,
Traevon Jackson,Wisconsin,B10,21,31.4,105.3,22.3,47.1,53,1.1,7.9,20.9,19.1,40,47,0.851,49,100,0.49,11,39,0.282,0.6,2.5,33.8,Sr,6-3,12,2.48909,115.182,2.1,2015,21290,all,55.6,1.6874918,29,53,20,48,0.5472,0.4167,0,0,
Frank Kaminsky,Wisconsin,B10,39,81.4,126.2,28.1,59,62.8,6,25.7,18.4,11.5,156,200,0.78,225,387,0.581,42,101,0.416,4.5,1.7,41,Sr,7-0,44,6.92852,144.887,2,2015,21292,all,51.8,1.63488919,137,180,88,207,0.7611,0.4251,31,34,0.9118
Evan Wessel,Wichita St.,MVC,31,53.9,115.7,10.3,50.9,51.4,7.8,10.9,4.8,11.9,8,14,0.571,16,34,0.471,29,83,0.349,0.8,2.2,12,Jr,6-5,3,1.81434,107.393,2.3,2015,21297,all,17.2,1.57142857,13,22,3,12,0.5909,0.25,0,0,
R.J. Price,Radford,BSth,31,73.7,103.5,22.9,46.2,48.7,1.8,8.5,15,12.7,57,84,0.679,58,133,0.436,71,223,0.318,0.3,2.7,23.6,Sr,5-11,10,1.93601,104.09,1.6,2015,21298,all,,1.66671704,24,49,34,82,0.4898,0.4146,0,0,
Daquan Holiday,NJIT,Ind,29,46.1,111.6,16.5,63.2,62.5,9.6,18.1,9.3,20.2,33,58,0.569,67,105,0.638,0,1,0,9.7,2.1,54.7,Sr,6-7,10,1.27722,105.364,6.6,2015,21299,all,,0.87501289,59,92,8,13,0.6413,0.6154,3,3,1
Anthony Hickey,Oklahoma St.,B12,31,74.6,106.4,20,53.6,53.2,2.4,14.2,26.1,16.3,12,29,0.414,59,128,0.461,59,147,0.401,0.7,4.1,10.5,Sr,5-11,12,2.99918,114.177,3.2,2015,21307,all,34.8,2.180032,31,49,24,74,0.6327,0.3243,1,2,0.5
Devareaux Manley,Kent St.,MAC,34,80.7,119.3,19.2,56.3,59.1,1.5,8.8,5.5,11.2,71,91,0.78,30,72,0.417,112,280,0.4,0.6,1.2,25.9,Sr,6-4,0,3.63815,117.535,2.3,2015,21321,all,,0.75678744,18,28,12,44,0.6429,0.2727,0,0,
Anthony Odunsi,Houston Baptist,Slnd,24,68.6,101.5,26,47.5,58,2.5,10.6,19.5,25.7,133,174,0.764,75,162,0.463,6,15,0.4,0.3,1.9,98.3,Jr,6-4,35,1.97103,106.027,2.2,2015,21324,all,9.8,0.84148831,57,93,18,69,0.6129,0.2609,0,0,
Brice Kofane,Monmouth,MAAC,33,61.6,84.7,19.6,47.4,50.3,11.1,17,4.1,29.6,46,75,0.613,82,173,0.474,0,0,0,8.8,1.1,43.4,Sr,6-7,1,-0.170505,83.4351,5.3,2015,21332,all,53.4,0.1947885,53,102,29,71,0.5196,0.4085,14,17,0.8235
Carlton Brundidge,Detroit,Horz,31,24.2,83.9,17.4,32.4,37.4,5.4,8.2,16.4,18.8,16,25,0.64,20,57,0.351,2,14,0.143,0,4.5,35.2,Jr,6-3,23,-0.172766,80.3229,3.6,2015,21334,all,82.8,1.73671414,15,31,5,26,0.4839,0.1923,0,0,
Ravon Harris,Niagara,MAAC,25,35.2,82.8,24.1,45.8,51,7.7,15.5,8.3,30.7,46,72,0.639,41,89,0.461,5,17,0.294,1.9,1,67.9,Jr,6-5,4,0.116225,87.3818,4.9,2015,21335,all,2.2,0.28846154,37,73,4,16,0.5068,0.25,0,2,0
Evan Maschmeyer,Saint Joseph's,A10,22,9.6,58.7,15,30,30.8,0.9,4.8,11.9,30.6,1,2,0.5,6,14,0.429,1,11,0.091,0.9,1.5,8,Sr,6-3,0,-0.607914,53.4145,3,2015,21355,all,,0.77780494,3,6,3,8,0.5,0.375,0,0,
Spencer Barks,Maryland,B10,5,0.6,0,12.7,0,0,0,26.9,0,0,0,2,0,0,1,0,0,0,0,0,0,200,Sr,6-9,14,-0.524871,-9.125,10,2015,21356,all,,,0,0,0,1,,0,0,0,
Phil Gaetano,Sacred Heart,NEC,31,75.8,99.6,15.1,48.4,53.1,1.5,9.3,30.9,32.4,33,36,0.917,11,42,0.262,44,117,0.376,0.3,1.7,22.6,Sr,5-10,4,0.544315,90.4746,2.8,2015,21357,all,,2.2024,7,25,4,17,0.28,0.2353,0,0,
John Jordan,Texas A&M Corpus Chris,Slnd,32,90,106.1,27.6,46.5,52.2,3,10.4,36.2,16,170,260,0.654,148,316,0.468,12,41,0.293,0.3,3.2,72.8,Sr,5-10,10,3.26642,111.49,2.3,2015,21371,all,,2.02275713,63,115,84,200,0.5478,0.42,17,18,0.9444
Jeremy Bogus,Jacksonville,ASun,9,2.9,42.5,15.8,15,15,3.4,3.8,5.9,11.5,0,0,0,0,0,0,1,10,0.1,0,0,0,Sr,6-5,1,-0.638963,36.6696,3.5,2015,21386,all,,0.5,0,0,0,0,,,0,0,
Kameron Woods,Butler,BE,34,77,113.2,15.1,50.6,55.2,11.1,27.6,7.3,15.8,83,126,0.659,91,180,0.506,0,0,0,3.5,2.3,70,Sr,6-8,31,2.84162,111.682,2.6,2015,21395,all,55.2,0.95123974,66,94,25,86,0.7021,0.2907,36,37,0.973
Andre Hollins,Minnesota,B10,32,76.4,108,22.7,52.7,55.4,3.1,12.1,17,15.6,66,88,0.75,71,162,0.438,78,195,0.4,0.7,2,24.6,Sr,6-1,1,3.38806,117.15,2.9,2015,21399,all,80,1.45902083,31,56,40,107,0.5536,0.3738,3,3,1
Jackson Simmons,North Carolina,ACC,28,6.7,135.5,8.1,69.2,70.5,8,5.1,1.6,14,3,4,0.75,9,13,0.692,0,0,0,0,1.1,30.8,Sr,6-7,21,0.553895,129.27,6.7,2015,21420,all,15,0.5,8,8,1,5,1,0.2,0,0,
Johnny Dee,San Diego,WCC,30,77.6,118.1,24.7,53.1,58.9,1.4,12.3,10.2,8.7,112,122,0.918,85,176,0.483,79,207,0.382,0.2,2.4,31.9,Sr,6-0,1,4.34826,125.514,1.9,2015,21422,all,,1.24992735,29,47,56,129,0.617,0.4341,0,0,
Seth Gearhart,Rice,CUSA,29,83.3,112.6,23.9,55.7,61.8,4.4,14,13.8,17.7,122,146,0.836,68,140,0.486,65,157,0.414,1.3,1.7,49.2,Sr,6-7,41,3.76333,117.181,3.3,2015,21431,all,,0.816883,49,84,19,56,0.5833,0.3393,0,0,
Royce O'Neale,Baylor,B12,33,79.7,123.1,17.2,55.9,59.7,7.3,13.7,21.8,19.2,68,88,0.773,59,125,0.472,49,112,0.438,1.2,2.3,37.1,Sr,6-6,0,4.66841,127.36,2.8,2015,21436,all,,2.05447891,53,88,8,38,0.6023,0.2105,3,4,0.75
Brett Olson,Denver,Sum,30,87.3,114.9,22.2,59.9,63.5,1.8,12.6,20.7,15.2,73,87,0.839,72,128,0.563,67,160,0.419,0.5,1.6,30.2,Sr,6-5,23,3.73832,115.95,3.1,2015,21438,all,,1.73080252,53,79,19,49,0.6709,0.3878,0,0,
Amir Williams,Ohio St.,B10,33,45.7,116.6,16,66.1,66.2,10.1,17.6,3,19.7,58,92,0.63,76,115,0.661,0,0,0,9.3,2.1,80,Sr,6-11,23,2.14316,117.109,4.5,2015,21439,all,89.8,0.32349801,66,94,10,21,0.7021,0.4762,34,37,0.9189
Keenan Wetzel,Michigan St.,B10,15,2,43.3,14.3,16.7,16.7,3.8,10.8,0,13.8,0,0,0,0,2,0,1,7,0.143,0,0,0,Sr,6-4,15,-0.353964,37.5168,2.5,2015,21455,all,,0,0,0,0,2,,0,0,0,
Stephon Whyatt,St. Francis PA,NEC,23,20,88.1,18.4,48.1,51.2,2,9.5,16.5,27.3,12,18,0.667,16,31,0.516,6,21,0.286,1.4,2.8,34.6,Sr,6-1,0,-0.0838912,83.1832,4.2,2015,21465,all,,0.949977,13,24,3,7,0.5417,0.4286,1,1,1
Kyle Anderson,Delaware,CAA,23,64.9,95.9,23.8,45.7,48.9,1.7,11.3,14.3,14.5,46,56,0.821,62,143,0.434,54,170,0.318,1.1,1.3,17.9,Sr,6-3,13,1.65678,99.3937,2.6,2015,21469,all,,1.02223358,35,57,27,86,0.614,0.314,4,4,1
Austin Tillotson,Colgate,Pat,32,82.6,107.4,20.9,54.9,56.9,1.2,6.3,25.1,19.7,48,70,0.686,80,160,0.5,43,103,0.417,0,2.2,26.6,Jr,6-0,1,2.47364,106.656,2.7,2015,21472,all,,2,54,78,26,81,0.6923,0.321,0,0,
