0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Gene Johnson,Morgan St.,MEAC,30,16.1,91.6,11.2,38.2,42.6,6.7,13.4,4.9,18.2,7,10,0.7,13,34,0.382,0,0,0,3.2,2.1,29.4,Sr,6-7,2,-0.187348,75.0878,6.6,2011,3747,all,,0.71453065,8,18,5,16,0.4444,0.3125,0,0,
Nick Sidorakis,Oklahoma St.,B12,33,34.5,89.3,11.1,41.4,42.4,2,4.8,8.2,18.2,5,8,0.625,15,35,0.429,14,52,0.269,0,2.8,9.2,Sr,6-4,15,-0.15828,80.0145,3,2011,3750,all,70.6,1.25020627,13,24,2,11,0.5417,0.1818,0,0,
Kyron Stokes,Oral Roberts,Sum,13,13,92.9,9.8,47.9,44.7,6.7,9.4,5.4,23,1,6,0.167,4,10,0.4,5,14,0.357,0.6,0.3,25,Jr,6-5,25,-0.288186,77.2753,3.5,2011,3752,all,,0.85701021,4,6,0,4,0.6667,0,0,0,
Arsenio Mims,Western Illinois,Sum,16,12.8,82.3,13.1,36,34.7,10.1,11.6,5.2,10.5,1,5,0.2,9,24,0.375,0,1,0,0,1.8,20,Sr,6-3,10,-0.425359,68.974,4.1,2011,3756,all,,1,3,5,6,19,0.6,0.3158,0,0,
Jawaan Alston,Buffalo,MAC,33,46.2,104.4,16.8,59.8,60,10.4,8.7,11.1,26.3,34,59,0.576,70,117,0.598,0,0,0,2.1,1.5,50.4,Sr,6-8,32,0.945338,97.8268,6.4,2011,3759,all,,0.78262429,58,88,12,29,0.6591,0.4138,1,1,1
Justin Anyijong,Toledo,MAC,31,36.1,83.5,19.5,39.2,41.2,5.4,12.5,9.7,15.4,15,24,0.625,23,53,0.434,21,86,0.244,2.5,1.2,17.3,Sr,6-9,1,-0.0469148,82.2556,3.2,2011,3765,all,55.2,0.77272087,15,25,8,28,0.6,0.2857,0,0,
Matthew Bryan-Amaning,Washington,P10,35,69.9,113.1,24.2,54.6,56.4,11.6,14.3,4.6,13.2,104,168,0.619,215,393,0.547,0,1,0,5.3,2.1,42.6,Sr,6-9,11,3.78099,121.92,4.1,2011,3769,all,89.4,0.42103647,142,208,73,185,0.6827,0.3946,49,54,0.9074
Kaleb Korver,Creighton,MVC,39,69.6,100.6,10.8,52.3,53.1,1.2,7.6,15.3,26.1,9,13,0.692,9,30,0.3,47,122,0.385,0.1,1,8.6,Sr,6-5,15,0.513428,88.4838,2.1,2011,3771,all,,1.85713149,1,1,8,29,1,0.2759,0,0,
Sam Muldrow,South Carolina,SEC,30,71.1,100.8,21.5,45.5,48.9,9.2,12.6,3,15.4,59,82,0.72,107,233,0.459,23,78,0.295,12.3,1.1,26.4,Sr,6-9,44,2.0661,103.834,3.6,2011,3774,all,76.8,0.24490296,41,57,66,176,0.7193,0.375,27,32,0.8438
Eli Holman,Detroit,Horz,31,68.5,114.6,19.6,60.2,62.4,15,10.6,6.2,20.1,77,113,0.681,139,231,0.602,0,0,0,5.9,1.9,48.9,Jr,6-9,32,3.02175,113.616,4.4,2011,3780,all,84.6,0.41935,106,143,33,88,0.7413,0.375,33,35,0.9429
Durrell Summers,Michigan St.,B10,33,72.9,98.8,20.8,47.6,49.9,4.1,8.5,4.8,14.4,52,75,0.693,77,181,0.425,61,173,0.353,0.9,1.2,21.2,Sr,6-5,15,2.18312,104.573,2.8,2011,3790,all,92.2,0.43753867,50,91,27,90,0.5495,0.3,19,27,0.7037
Andrew Warren,Bradley,MVC,31,91.4,109.1,26.4,49.8,55.2,3.8,8.7,12.6,11.5,130,152,0.855,119,276,0.431,75,189,0.397,1.1,2.7,32.7,Sr,6-6,24,4.31638,117.099,3.1,2011,3791,all,,1.03507913,44,58,75,218,0.7586,0.344,8,8,1
Kalin Lucas,Michigan St.,B10,33,83,105.8,26.5,48.3,53.9,1.6,4.5,23.8,17.5,132,162,0.815,131,301,0.435,52,132,0.394,0.2,1.9,37.4,Sr,6-1,1,4.16726,119.036,2.6,2011,3793,all,94,1.31761006,64,121,67,180,0.5289,0.3722,0,0,
Jared Mintz,Lafayette,Pat,31,74.5,112.9,26.7,50.8,58.6,8.3,9.2,17.2,14.4,163,201,0.811,160,311,0.514,3,13,0.231,0.8,1.2,62,Sr,6-9,34,3.66171,117.815,3.5,2011,3796,all,,1.04919449,83,130,77,180,0.6385,0.4278,1,1,1
Darion Benbow,Lafayette,Pat,27,44.5,87.5,18.4,43.7,46.3,6.2,11,9.3,20.1,27,44,0.614,62,141,0.44,0,1,0,3.2,2.1,31,Sr,6-7,20,-0.025514,82.834,5.7,2011,3797,all,,0.6857209,21,26,41,115,0.8077,0.3565,2,2,1
Devin Ginty,San Diego,WCC,28,71.6,103,16.9,51.7,57.6,1.1,4.5,16.2,21.1,56,64,0.875,33,68,0.485,39,109,0.358,0,1.4,36.2,Sr,6-2,3,1.42834,97.5166,4.2,2011,3806,all,,1.19146908,16,22,17,46,0.7273,0.3696,0,0,
Derrick Jasper,UNLV,MWC,32,53.2,94.1,15.6,46.5,48.4,4.4,8.9,15.3,23.1,28,49,0.571,54,111,0.486,8,31,0.258,1.5,2.2,34.5,Sr,6-6,5,0.588007,90.8839,3.5,2011,3817,all,73,1.37207918,44,68,11,44,0.6471,0.25,9,11,0.8182
Joevan Catron,Oregon,P10,36,65.8,105.1,30.8,49.3,55,10.2,15.4,13.3,16.5,173,241,0.718,171,339,0.504,20,69,0.29,1.4,2.4,59.1,Sr,6-6,34,3.57912,120.233,3.7,2011,3820,all,45.8,0.65117837,119,211,52,128,0.564,0.4063,1,1,1
Paul Noonan,Boise St.,WAC,34,70.7,109.5,17,54.7,59.3,2,8.8,11.6,19.9,68,80,0.85,40,79,0.506,63,167,0.377,1.2,1.7,32.5,Sr,6-7,25,2.17092,104.921,4.2,2011,3823,all,21.8,1.01753653,17,26,23,53,0.6538,0.434,0,0,
Ryan White,Texas St.,Slnd,29,73.6,108.3,22.3,46.7,58.6,2.5,7.3,28.5,23.1,155,187,0.829,55,121,0.455,30,93,0.323,0.2,2.9,87.4,Sr,5-11,1,2.31347,105.767,3.4,2011,3824,all,39.4,1.62649803,44,82,11,39,0.5366,0.2821,0,0,
Tremayne Russell,FIU,SB,20,24.4,85.1,17.9,60.6,60.1,1.6,7.4,11.2,36.8,16,29,0.552,18,37,0.486,9,15,0.6,0.8,2.3,55.8,Sr,6-1,3,-0.14352,80.2034,6.8,2011,3828,all,,0.46875,13,23,5,14,0.5652,0.3571,1,1,1
Darnell Porter,South Carolina St.,MEAC,25,59.2,100.1,23.3,48.7,54.1,6.5,6.3,9.6,22.7,67,83,0.807,53,114,0.465,37,109,0.339,0.3,1.8,37.2,Sr,6-4,4,1.34185,97.666,5,2011,3833,all,,0.46666667,36,69,17,43,0.5217,0.3953,2,2,1
Adrian Oliver,San Jose St.,WAC,30,80.4,104.9,33.8,47.9,53.7,3.9,9.5,18.9,15.5,170,207,0.821,171,392,0.436,63,162,0.389,1.1,1.2,37.4,Sr,6-4,2,4.65092,121.337,3.1,2011,3839,all,87,0.78725306,59,107,115,288,0.5514,0.3993,0,0,
Dorenzo Hudson,Virginia Tech,ACC,9,21,89.4,21.1,45.1,49.3,4.3,2.4,9.3,23.8,20,28,0.714,31,64,0.484,4,18,0.222,0,1.7,34.1,Sr,6-5,5,1.0517,92.6512,1.9,2011,3842,all,,0.54164323,15,26,16,38,0.5769,0.4211,0,0,
Kyle Bailey,Connecticut,BE,6,0.4,0,10.3,0,0,0,17.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-3,21,-0.330731,-12.125,0,2011,3845,all,,0,,,,,,,,,
Dan Boudler,Youngstown St.,Horz,28,30.7,99.9,8.3,44.2,44.9,7.5,11.5,3.1,13.9,4,8,0.5,19,43,0.442,0,0,0,2.8,1.3,18.6,Sr,6-7,33,0.0516302,84.3833,4.8,2011,3853,all,,0.8572,11,18,8,25,0.6111,0.32,0,0,
Bryquis Perine,Green Bay,Horz,31,75.6,102.4,21.6,44.8,49.8,1.6,4.1,19.2,17,79,104,0.76,85,203,0.419,33,97,0.34,0,2.1,34.7,Sr,6-3,0,2.21851,104.193,2,2011,3854,all,51.6,1.52635014,38,65,47,138,0.5846,0.3406,0,1,0
Ceslovas Kucinskas,Coppin St.,MEAC,27,46.4,95.4,15.5,43.9,46.7,8.6,9.2,2.2,16.1,26,44,0.591,46,98,0.469,3,17,0.176,1.5,1.9,38.3,Sr,6-8,50,0.0636962,84.1618,5.7,2011,3877,all,,0.27270496,39,67,7,31,0.5821,0.2258,0,0,
John Williams,UNC Asheville,BSth,27,59.2,99.2,17.1,49.4,52.4,6.9,12,7.5,18.2,58,96,0.604,85,171,0.497,0,1,0,6.4,1.9,55.8,Sr,6-4,23,0.806866,91.5815,2.7,2011,3889,all,,0.68291077,60,99,25,72,0.6061,0.3472,27,28,0.9643
Jovonni Shuler,Savannah St.,ind,26,87.9,98.1,28.9,47,51.8,4.4,6.3,14.2,16.9,107,145,0.738,75,181,0.414,66,189,0.349,0.8,1.9,39.2,Sr,6-4,20,2.96067,107.186,2.8,2011,3892,all,,0.59721219,42,67,32,110,0.6269,0.2909,2,2,1
Tyler Newbold,Utah St.,WAC,33,72.6,118.8,13.3,51.1,54.6,3.9,10,17.7,14,39,51,0.765,35,65,0.538,38,115,0.33,0.9,1.4,28.3,Sr,6-5,24,2.59026,108.752,2.1,2011,3916,all,57.2,3.1034365,21,33,14,32,0.6364,0.4375,1,1,1
Tayvon Jackson,Mount St. Mary's,NEC,31,22.8,86.3,14.5,36.7,44.6,8.4,8.6,3.6,21.5,20,29,0.69,18,48,0.375,0,1,0,1.8,0.8,59.2,Sr,6-7,34,-0.184361,77.5752,6.1,2011,3934,all,8.8,0.33333333,7,14,10,31,0.5,0.3226,0,0,
Brandon White,Southern,SWAC,27,71.2,75.3,19.8,38.3,42.5,3.8,8.9,26.6,32,37,56,0.661,55,133,0.414,7,38,0.184,0.3,1.8,32.7,Sr,6-3,2,-1.13454,71.7556,3,2011,3955,all,,1.03614066,45,93,10,39,0.4839,0.2564,4,4,1
Ryan Bacon,Saint Peter's,MAAC,31,65.1,103.7,20.7,52.4,55.2,14.8,11.3,8.7,20.1,71,111,0.64,119,226,0.527,0,1,0,8,2.5,48.9,Sr,6-6,4,2.01011,103.425,3.7,2011,3993,all,,0.49179245,112,198,7,28,0.5657,0.25,19,19,1
Jonathan Inman,Alabama A&M,SWAC,19,30.5,93.5,19.5,58.9,57.3,7.1,16.8,7.3,24.4,39,75,0.52,33,56,0.589,0,0,0,4.9,1.3,133.9,Sr,6-5,44,0.303926,88.6071,6.1,2011,3998,all,,0.38460976,25,35,8,21,0.7143,0.381,8,8,1
Andrew Darko,Texas A&M,B12,32,24.6,90.6,15.5,46.2,46,3.5,6.8,11.1,24.1,2,5,0.4,6,17,0.353,20,61,0.328,2.2,2.6,6.4,Sr,6-1,12,0.115385,86.522,5.3,2011,4004,all,,0.89474571,6,10,0,7,0.6,0,0,0,
Adrian Bowie,Maryland,ACC,33,62.1,111.6,18.6,52.9,57.8,3.7,5.2,24.2,21.3,72,94,0.766,70,130,0.538,26,76,0.342,0.8,2.4,45.6,Sr,6-2,1,2.40547,111.084,3.2,2011,4008,all,69.6,1.98305274,61,107,9,23,0.5701,0.3913,2,2,1
Charles Dewhurst,Charlotte,A10,14,22.2,93.1,10.2,38.9,42.9,11.3,17.4,11.4,30.2,5,7,0.714,9,24,0.375,1,3,0.333,3.6,2,25.9,Sr,6-5,22,-0.0421211,82.5685,3.9,2011,4015,all,67.4,1.1429,8,15,1,9,0.5333,0.1111,0,0,
Chaisson Allen,Northeastern,CAA,29,86.2,110.5,25.3,50,53.9,4.8,10.5,22.9,12.9,110,157,0.701,94,211,0.445,62,163,0.38,0.2,3.6,42,Sr,6-4,3,4.34878,116.99,2.1,2011,4029,all,0.6,1.89290523,61,100,33,111,0.61,0.2973,1,2,0.5
Nick Hendra,American,Pat,31,81,100.1,17.4,47.9,51.2,1.9,6.6,26.8,23.3,48,73,0.658,57,107,0.533,24,87,0.276,0.5,1.8,37.6,Sr,6-3,21,1.05376,92.4365,2.9,2011,4032,all,,2.09377573,43,65,14,41,0.6615,0.3415,1,1,1
Senario Hillman,Alabama,SEC,37,51.9,91.1,21.3,42.3,45.4,5.7,5.5,16,22.9,34,44,0.773,84,185,0.454,12,56,0.214,0.9,4,18.3,Sr,6-2,21,0.752679,93.5829,5.1,2011,4034,all,92.4,1,52,88,32,97,0.5909,0.3299,17,23,0.7391
Spencer Johnson,UMKC,Sum,29,81.1,117.1,18,58.7,58.3,11.7,12.9,5.5,13.4,47,88,0.534,69,120,0.575,53,133,0.398,1.4,1.4,34.8,Sr,6-6,5,2.93629,108.748,3.9,2011,4050,all,,0.6154075,59,86,10,34,0.686,0.2941,0,0,
Herb Pope,Seton Hall,BE,30,65.1,92.2,24,43,45.4,11.4,10.7,11.8,17,63,115,0.548,107,240,0.446,6,30,0.2,4.8,1.7,42.6,Jr,6-8,15,1.66788,100.931,5.2,2011,4051,all,84.2,0.78947368,81,154,26,86,0.526,0.3023,17,20,0.85
Zach Graham,Mississippi,SEC,33,73.8,113.4,22.5,48.1,54.1,5,12.1,10.4,12.7,106,119,0.891,114,237,0.481,44,137,0.321,1.6,1.5,31.8,Sr,6-6,32,3.74825,118.576,1.8,2011,4052,all,80,1,71,104,46,138,0.6827,0.3333,7,7,1
Gary Clark,Wake Forest,ACC,32,66.7,113.5,18.2,62.6,65.5,1.8,5.1,13.5,20,55,66,0.833,69,141,0.489,52,94,0.553,0.5,2,28.1,Sr,6-4,2,2.79267,113.343,3.5,2011,4053,all,79.2,0.90906446,29,51,40,90,0.5686,0.4444,0,0,
Chris Warren,Mississippi,SEC,33,84.1,118.8,26,50,57.1,0.7,6.4,22.3,13.9,162,175,0.926,95,197,0.482,93,272,0.342,0.2,1.2,37.3,Sr,5-10,12,5.45971,128.449,2.1,2011,4055,all,67.2,1.77781451,61,107,37,93,0.5701,0.3978,1,1,1
Maurice Miller,Georgia Tech,ACC,31,50.2,100.1,18.2,46.5,54.2,1.7,8,23.5,25.8,54,62,0.871,41,89,0.461,17,54,0.315,0.2,4,43.4,Sr,6-2,3,1.17613,99.9714,4.2,2011,4056,all,85.2,1.47058108,26,46,15,43,0.5652,0.3488,0,0,
Diego Kapelan,McNeese St.,Slnd,29,72.9,108.3,25.3,50.9,56,2.6,5.6,9.2,15.9,90,102,0.882,58,129,0.45,80,221,0.362,0.3,1.3,29.1,Sr,6-3,0,2.87425,111.321,2.2,2011,4072,all,,0.5862,29,44,29,85,0.6591,0.3412,0,0,
Caleb Brown,Austin Peay,OVC,31,77,97.6,19.2,46,53.6,1.4,4.9,27.7,29,89,115,0.774,61,145,0.421,21,56,0.375,0.2,3.2,57.2,Sr,6-0,3,1.12435,93.5067,2.7,2011,4074,all,,1.57444844,31,56,30,89,0.5536,0.3371,0,0,
Mike Scott,Virginia,ACC,10,27,110.8,28,48.6,57.6,13.6,2.3,12.6,16.4,52,59,0.881,52,109,0.477,1,1,1,2.5,0.6,53.6,Sr,6-8,23,4.45693,121.3,1.9,2011,4079,all,26.8,0.66666667,26,51,26,58,0.5098,0.4483,3,3,1
Graham Hatch,Wichita St.,MVC,35,53.6,113.5,15.1,62,63.7,5.7,5.1,12.3,24.2,37,53,0.698,29,54,0.537,41,92,0.446,0.3,1.6,36.3,Sr,6-4,14,1.92159,108.011,3.6,2011,4084,all,1.8,1.13041163,21,36,8,18,0.5833,0.4444,0,0,
Aaron Ellis,Wichita St.,MVC,36,44.2,106.8,14.3,50.3,51.8,8.9,10.5,3.9,14.8,16,24,0.667,74,147,0.503,0,0,0,2.3,1,16.3,Sr,6-9,0,1.06118,100.303,4.3,2011,4086,all,43.8,0.59090165,29,44,45,103,0.6591,0.4369,6,6,1
Julius Ingram,Southern,SWAC,26,68.2,91.1,22.9,50.5,54.4,6,10.8,8.7,24.1,72,107,0.673,102,194,0.526,4,20,0.2,1.8,1.4,50,Sr,6-6,30,0.752397,90.812,3.3,2011,4099,all,,0.33333333,81,131,22,64,0.6183,0.3438,9,9,1
Nathan Walkup,Texas A&M,B12,32,60.2,118.4,19.5,56.6,59.6,10.4,10.2,12.9,16.1,59,82,0.72,73,123,0.593,31,88,0.352,0.3,2.3,38.9,Sr,6-7,45,3.09481,119.797,3.7,2011,4110,all,62,1.10255989,62,91,11,32,0.6813,0.3438,6,6,1
B.J. Holmes,Texas A&M,B12,32,74.8,115.4,17.7,54.3,60,2.2,6,21.4,20.4,92,120,0.767,36,84,0.429,51,123,0.415,0,2.6,58,Sr,5-11,11,3.29312,114.495,2.8,2011,4111,all,68.2,1.75,27,44,9,40,0.6136,0.225,0,0,
Denzel Bowles,James Madison,CAA,33,80.1,108,28.5,58.1,61.2,9.5,14.5,16.2,21.6,129,181,0.713,226,389,0.581,0,0,0,5.5,1.1,46.5,Sr,6-10,21,3.74645,116.792,3.3,2011,4112,all,65.6,0.64545645,115,150,111,239,0.7667,0.4644,55,57,0.9649
Derrek Lewis,Texas A&M,B12,17,7.8,132.6,11.2,64.7,65.8,7.4,2.4,14.7,16.7,1,1,1,5,8,0.625,4,9,0.444,0,1.3,5.9,Sr,6-5,2,0.77281,120.728,2.4,2011,4113,all,44.8,2.33314448,2,4,3,4,0.5,0.75,0,0,
An'Juan Wilderness,Charlotte,A10,29,69,96.5,15.3,49.7,49.7,7.4,4.9,12.7,21.3,28,59,0.475,76,144,0.528,4,21,0.19,0.6,2.1,35.8,Sr,6-6,21,0.804172,91.0503,3.5,2011,4120,all,30.6,1.06525028,52,79,24,65,0.6582,0.3692,3,3,1
Malcolm Thomas,San Diego St.,MWC,35,76.7,110.5,22,53.5,56.2,11.2,14,14.1,19,97,154,0.63,148,270,0.548,2,12,0.167,7.2,0.9,54.6,Sr,6-9,4,3.4011,114.937,3,2011,4121,all,,1.08336979,101,125,47,145,0.808,0.3241,31,32,0.9688
Greg Danish,La Salle,A10,6,1.2,61.3,20.6,21.4,21.4,0,0,20.3,16.9,0,0,0,0,0,0,1,7,0.143,0,0,0,Sr,5-10,25,-0.207577,60.7537,0,2011,4140,all,,1.99940012,0,0,0,0,,,0,0,
David Hicks,LIU Brooklyn,NEC,33,65,109.2,18,48.4,53.1,4.3,5.7,7,14.4,79,103,0.767,68,160,0.425,48,129,0.372,0.6,1.8,35.6,Sr,6-1,24,1.77454,102.726,2.6,2011,4145,all,,0.79071374,51,96,17,64,0.5313,0.2656,2,2,1
Ryan Sterling,Loyola Chicago,Horz,11,1.6,122.7,27.3,55,59.4,5.8,12.2,12.7,11.1,2,2,1,1,4,0.25,3,6,0.5,0,3,20,Sr,6-4,30,0.287894,128.818,0,2011,4146,all,,1,1,2,0,2,0.5,0,0,0,
Cooper Land,Wright St.,Horz,24,50.2,103.9,19.6,53.9,56.1,5.3,5.3,6.8,16.8,33,48,0.688,31,75,0.413,39,91,0.429,0.2,1.3,28.9,Sr,6-8,14,1.77084,102.878,5.5,2011,4147,all,33.6,0.56251406,19,32,12,43,0.5938,0.2791,0,0,
Norris Cole,Cleveland St.,Horz,34,90.2,112.9,32.8,47,54.8,2.5,12.6,38,14.3,221,259,0.853,189,407,0.464,46,142,0.324,0.3,3.7,47.2,Sr,6-2,30,5.67371,128.494,2.8,2011,4149,all,,1.94738914,114,181,75,226,0.6298,0.3319,6,8,0.75
Ray Hall,Providence,BE,27,11.8,119.4,12.3,52,51.3,18.4,17.9,4.6,11.9,5,11,0.455,13,25,0.52,0,0,0,0.6,0,44,Sr,7-0,55,0.560938,112.118,5,2011,4154,all,51.4,1,12,23,1,2,0.5217,0.5,0,0,
Dairese Gary,New Mexico,MWC,32,78.6,116.3,23,54,61.5,2.4,4.7,32.9,21.6,160,204,0.784,96,171,0.561,34,101,0.337,0.1,2.1,75,Sr,6-1,5,4.39954,120.697,2.8,2011,4166,all,60.8,1.95555556,74,118,22,53,0.6271,0.4151,1,1,1
Festus Ezeli,Vanderbilt,SEC,34,58.1,113.1,26.7,58.8,61.5,14.6,10.4,1.8,16.5,140,216,0.648,151,257,0.588,0,0,0,10.6,1.5,84,Jr,6-11,3,3.35638,124.437,5.2,2011,4250,all,77,0.100017,95,132,56,125,0.7197,0.448,42,45,0.9333
Matt Roth,Indiana,B10,28,17.9,128.9,16.4,55.8,57.7,1.6,9.8,6.3,1.6,8,9,0.889,3,6,0.5,27,72,0.375,0,0.8,11.5,Jr,6-3,30,1.27403,127.923,2.6,2011,4276,all,68.4,7.00280112,1,1,2,5,1,0.4,0,0,
Tom Pritchard,Indiana,B10,32,45.4,113.6,9.4,59,55.6,10.2,10.5,6.8,18.9,8,23,0.348,36,61,0.59,0,0,0,4.8,0.5,37.7,Jr,6-8,25,1.23172,102.685,6.4,2011,4277,all,72.2,1.29399586,31,44,5,17,0.7045,0.2941,5,6,0.8333
Martiz Washington,Longwood,ind,27,69.9,98.1,18,49.6,49.9,1.6,3.9,12,12.6,15,29,0.517,19,62,0.306,71,191,0.372,0,2.1,11.5,Jr,6-0,2,0.942559,92.9003,3,2011,4286,all,,1.51615713,8,18,11,44,0.4444,0.25,0,0,
Nick Mason,Arkansas,SEC,4,0.6,0,12.3,0,0,0,27.8,0,59.8,0,0,0,0,1,0,0,0,0,0,0,0,Jr,5-10,11,-0.644111,-9.625,0,2011,4311,all,,0,0,1,0,0,0,,0,0,
Mitchell Watt,Buffalo,MAC,33,52.8,99.3,23.3,48.6,52.1,11,13.2,14,22.8,56,83,0.675,105,216,0.486,0,0,0,10.9,2.3,38.4,Jr,6-10,21,1.31129,100.978,6.4,2011,4330,all,3,0.76187732,63,97,42,119,0.6495,0.3529,21,26,0.8077
Titus Robinson,Buffalo,MAC,33,39.8,90,20.9,43.7,50.7,9.7,5.9,10.3,28.9,58,88,0.659,47,109,0.431,1,2,0.5,2.6,1.2,79.3,Jr,6-7,30,0.318315,88.9067,6.6,2011,4331,all,30.4,0.55554877,37,68,10,41,0.5441,0.2439,7,7,1
Keith Gabriel,VMI,BSth,27,59.9,96.5,27.1,50.3,52.9,2.9,6.4,10,19.3,65,99,0.657,69,136,0.507,52,156,0.333,2.1,3.1,33.9,Jr,6-3,21,1.52118,101.413,4.2,2011,4346,all,,0.52309546,49,74,20,62,0.6622,0.3226,13,15,0.8667
Ron Burks,VMI,BSth,20,48.9,96.6,19.1,44,47.8,4.9,10.7,18.3,22.3,30,41,0.732,31,78,0.397,23,71,0.324,0.8,2.3,27.5,Jr,6-4,15,0.758978,91.4247,4,2011,4347,all,,1.37209302,24,46,7,32,0.5217,0.2188,0,0,
Wayne Whiting,VMI,BSth,22,10.8,105.2,12.6,45,50.5,9.7,13.2,4.1,17.8,7,10,0.7,9,20,0.45,0,0,0,3.6,1.8,50,Jr,6-7,32,0.152158,91.441,7.5,2011,4349,all,,0.60008799,8,11,1,9,0.7273,0.1111,0,0,
Michael Sparks,VMI,BSth,27,48.1,111.7,14.4,55.6,56.3,4.1,7.3,4.4,12.5,24,41,0.585,9,22,0.409,44,113,0.389,0.2,2,30.4,Jr,6-4,31,1.13455,100.114,2.7,2011,4350,all,,0.77771111,6,16,3,6,0.375,0.5,0,0,
Jeffery Middlebrooks,Alabama St.,SWAC,33,57.4,89.4,16.6,46.9,54.3,1.6,5.5,26.4,35.1,63,90,0.7,17,37,0.459,24,76,0.316,0.6,2.1,79.6,Jr,6-0,4,-0.194122,80.7664,5.1,2011,4352,all,,1.25335504,8,14,9,23,0.5714,0.3913,0,0,
Harouna Mutombo,Western Carolina,SC,31,65.4,106.7,19.7,53.2,52.5,7.8,11.2,13.4,13.8,36,80,0.45,115,198,0.581,17,66,0.258,2.1,2.2,30.3,Jr,6-4,22,1.77753,102.106,3.3,2011,4359,all,,1.34999612,90,129,25,68,0.6977,0.3676,3,3,1
Keaton Cole,Western Carolina,SC,32,49.3,92.3,16.3,40.4,44.9,3.2,4.8,11,19.3,35,48,0.729,10,43,0.233,37,119,0.311,0,2.6,29.6,Jr,5-10,4,0.0633525,84.1086,2.9,2011,4361,all,,1.11428049,7,18,3,25,0.3889,0.12,0,0,
Markieff Morris,Kansas,B12,38,60.7,118,25.2,62.7,64.2,13.9,16.3,11,19,103,153,0.673,170,272,0.625,25,59,0.424,4.9,1.9,46.2,Jr,6-10,21,3.66433,126.55,4.7,2011,4369,all,76.6,0.67947968,128,168,42,104,0.7619,0.4038,47,50,0.94
Chad Wilson,Delaware St.,MEAC,24,27.7,84.2,15.6,42.9,43.6,1.6,7.2,6.1,17.5,2,2,1,3,13,0.231,20,64,0.313,0,1.7,2.6,Sr,6-0,0,-0.346944,75.5039,2.6,2011,4370,all,,0.69226509,0,2,3,11,0,0.2727,0,0,
Jared Maree,UT Rio Grande Valley,GWC,24,55,93.8,17.9,46,49.9,3,8.2,9,18.3,42,62,0.677,45,97,0.464,20,66,0.303,0.4,1.6,38,Jr,6-3,11,0.19087,85.3213,3.8,2011,4371,all,,0.68572996,28,43,17,54,0.6512,0.3148,1,1,1
Riley Hunley,Tennessee Tech,OVC,4,0.7,114.6,21.8,50,51.3,0,65.3,21,0,2,4,0.5,1,1,1,0,1,0,0,6.3,200,Jr,6-3,15,0.208198,109.853,0,2011,4373,all,,,1,1,0,0,1,,0,0,
Alfred Jones,Tennessee Tech,OVC,30,58.6,122.4,15,64.7,64.1,10.8,10.9,4.3,13.7,31,54,0.574,110,168,0.655,0,2,0,2.2,1.7,31.8,Sr,6-7,34,2.31273,111.339,4.1,2011,4374,all,,0.57690089,81,108,28,59,0.75,0.4746,5,6,0.8333
Kevin Murphy,Tennessee Tech,OVC,30,75,97.9,28.4,51.2,55.3,2.3,12.5,13.2,22.2,112,153,0.732,149,288,0.517,32,97,0.33,0.7,1.9,39.7,Jr,6-6,55,2.24574,104.552,2.9,2011,4375,all,41.6,0.51961765,53,72,96,216,0.7361,0.4444,6,7,0.8571
Zach Bailey,Tennessee Tech,OVC,30,63.7,101.6,17,45.8,52.2,1.4,5.8,12.2,19.2,64,77,0.831,45,114,0.395,31,86,0.36,0.3,2,38.5,Jr,6-1,42,0.952883,93.8567,3.5,2011,4376,all,45.4,1.13333333,29,56,17,59,0.5179,0.2881,0,0,
Isaac Sosa,UCF,CUSA,32,64,108.5,15.1,55,57,1.2,4.4,5.3,16.3,28,36,0.778,28,64,0.438,59,148,0.399,0.3,1.3,17,Jr,6-3,11,1.64706,101.732,1.7,2011,4377,all,48,0.60603122,9,16,19,48,0.5625,0.3958,0,0,
P.J. Gaynor,UCF,CUSA,32,42.2,98.8,17.5,56.3,59.5,6.8,10.7,11.6,29.7,28,37,0.757,43,71,0.606,13,40,0.325,2.7,1.4,33.3,Jr,6-7,21,0.697013,95.0897,5.2,2011,4378,all,7.6,0.63046957,26,38,17,33,0.6842,0.5152,9,10,0.9
Lucas Kuipers,Rice,CUSA,30,53.6,100.6,19.2,53.2,54.4,5.6,9.6,7.2,19.3,17,24,0.708,50,101,0.495,38,100,0.38,2.3,1.3,11.9,Jr,6-8,20,1.20315,99.2047,5.2,2011,4379,all,9.4,0.51284615,19,27,31,74,0.7037,0.4189,0,0,
Nate Schwarze,Rice,CUSA,27,17.5,82.3,7.9,50,47.6,1.1,8.6,13.1,36.9,2,6,0.333,0,2,0,5,13,0.385,0,2.6,40,Jr,5-11,1,-0.451104,66.6616,4.9,2011,4380,all,,1.5,0,1,0,1,0,0,0,0,
Emerson Herndon,Rice,CUSA,4,0.7,36.5,23,0,0,30.3,16.3,0,0,0,1,0,0,3,0,0,0,0,0,0,33.3,Jr,6-9,5,-0.293777,40.8555,10,2011,4382,all,,,0,1,0,2,0,0,0,0,
