0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Mac Hoffman,Army,Pat,31,53.7,102.2,16.1,53.7,56.6,9.3,23.8,6.6,21.6,48,75,0.64,72,134,0.537,0,0,0,1.9,0.6,56,Sr,6-8,20,0.717093,96.4686,5.8,2017,31254,all,,0.61904762,48,77,24,57,0.6234,0.4211,0,0,
Kendal Yancy,Texas,B12,29,40.8,102.7,15.8,49.2,52.3,5.8,7.7,5.8,14.9,31,47,0.66,41,80,0.512,14,46,0.304,1,2.7,37.3,Sr,6-3,5,1.06062,103.386,3.3,2017,31266,all,78.8,0.72726074,27,45,14,34,0.6,0.4118,2,5,0.4
Martez Walker,Oakland,Horz,32,85,109.7,22.7,50.4,56.4,4.7,8,8.3,13.5,140,167,0.838,113,205,0.551,64,210,0.305,0.9,1.4,40.2,Jr,6-6,35,2.90164,111.464,2.1,2017,31271,all,40.2,0.77780776,99,157,14,48,0.6306,0.2917,14,15,0.9333
Damarcus Croaker,Murray St.,OVC,26,62.4,104.8,18.8,49,52.2,5.7,11.7,9,15.6,47,63,0.746,93,182,0.511,17,60,0.283,0.7,1.9,26,Sr,6-4,11,1.45413,100.733,2.3,2017,31272,all,73.8,0.90912562,72,112,21,74,0.6429,0.2838,23,24,0.9583
Sherron Dorsey-Walker,Oakland,Horz,32,82.5,104.7,20.9,48.5,53.3,1.5,13.8,20.9,17.1,100,134,0.746,67,163,0.411,65,176,0.369,0.4,1.7,39.5,Sr,6-4,30,1.99235,104.287,2.4,2017,31280,all,67,1.74321158,44,85,23,78,0.5176,0.2949,5,5,1
Ken Williams,South Alabama,SB,30,73.2,99.9,27.1,42.5,48.5,2.2,9,25.4,13.5,110,141,0.78,87,196,0.444,47,175,0.269,0.9,1.7,38,Sr,6-3,1,2.12939,107.625,2.2,2017,31284,all,,1.73765934,37,81,50,115,0.4568,0.4348,0,0,
Georgi Boyanov,South Alabama,SB,28,48,109.4,20.3,60,59.6,9.1,16.4,8.8,16.7,39,71,0.549,75,130,0.577,18,40,0.45,1,1.3,41.8,Sr,6-7,10,1.55979,108.532,3.1,2017,31286,all,,0.63891667,64,102,11,28,0.6275,0.3929,9,9,1
Ted Friedman,Northern Iowa,MVC,28,17.1,78.8,9,36.4,29.9,10.7,6.2,5.1,27.5,2,12,0.167,4,11,0.364,0,0,0,1.8,0.6,109.1,Jr,6-9,3,-0.495203,67.0074,5.6,2017,31310,all,,0.87495469,4,10,0,1,0.4,0,1,1,1
Jeremy Morgan,Northern Iowa,MVC,28,84.3,99.8,25.8,48.2,53.4,1.7,19.5,21.5,15,98,125,0.784,75,169,0.444,57,164,0.348,3.9,2.9,37.5,Sr,6-5,20,2.80782,109.888,2.5,2017,31312,all,62.8,1.25395876,27,41,48,129,0.6585,0.3721,2,2,1
Jeff Lowery,Central Arkansas,Slnd,32,56.2,95.6,17.2,47.6,51.4,0.6,5.4,23.3,24.6,43,62,0.694,57,129,0.442,14,35,0.4,0.2,2.4,37.8,Sr,6-2,11,0.314113,90.929,3.5,2017,31322,all,,1.66074286,36,71,21,57,0.507,0.3684,0,0,
Georgi Funtarov,UC Davis,BW,10,4,65.9,10.7,14.3,22.5,8.5,12.5,6.3,19.4,2,4,0.5,1,2,0.5,0,5,0,4,1,57.1,Sr,6-8,12,-0.63401,53.7203,2.2,2017,31333,all,,0.6668,1,2,0,0,0.5,,0,0,
Zena Edosomwan,Harvard,Ivy,26,43.9,104.6,21.8,57.6,56.7,15,26.2,1.9,17.7,32,64,0.5,76,132,0.576,0,0,0,11.4,2.3,48.5,Sr,6-9,4,1.18578,106.382,6.3,2017,31343,all,81.4,0.12907596,71,109,5,23,0.6514,0.2174,31,31,1
Matt Fraschilla,Harvard,Ivy,2,1.2,167.6,8.2,75,75,0,0,15.4,0,0,0,0,0,1,0,1,1,1,0,0,0,Sr,5-10,12,1.14395,141.886,10,2017,31346,all,,0.499925,0,0,0,1,,0,0,0,
Zack Denny,Bowling Green,MAC,30,66.1,103.7,22.3,47.1,51.5,3.7,16.9,8.3,11.6,74,92,0.804,95,205,0.463,39,121,0.322,1.2,4.1,28.2,Sr,6-2,4,1.76933,105.439,2.8,2017,31347,all,11.8,0.82927567,51,95,44,109,0.5368,0.4037,0,0,
Jake Fay,Hartford,AE,8,1.2,9.7,21.6,0,0,7.3,0,0,17.7,0,0,0,0,2,0,0,4,0,6.7,3.8,0,Jr,6-6,55,-0.489364,11.7262,0,2017,31351,all,,0,0,1,0,1,0,0,0,0,
Dakarai Henderson,Sam Houston St.,Slnd,30,68.1,90.3,21.2,44.2,45.4,2.7,7,10,15.6,31,54,0.574,62,138,0.449,53,182,0.291,0.1,0.9,16.9,Sr,6-3,3,0.212488,89.1801,1.5,2017,31353,all,,0.84905055,28,45,34,92,0.6222,0.3696,4,4,1
Terrance O'Donohue,College of Charleston,CAA,18,8.1,91.2,10.4,38.5,44.3,3.2,10.1,1.7,10.5,7,13,0.538,5,10,0.5,0,3,0,3.2,2.7,100,Sr,6-7,15,-0.187873,78.1608,7.6,2017,31359,all,48.8,0.49952517,4,6,1,4,0.6667,0.25,1,1,1
Aubrey Williams,Kennesaw St.,ASun,30,79.9,119.3,18.7,58.7,61.7,11.3,27,7.7,14.7,101,147,0.687,142,242,0.587,0,0,0,1.9,1.3,60.7,Sr,6-7,14,2.888,112.976,4.2,2017,31360,all,,0.79632593,103,149,39,92,0.6913,0.4239,2,2,1
Jabari Bird,California,P12,27,62.5,107,21.6,54.2,56.2,3.5,13.2,7.7,16.1,42,55,0.764,75,140,0.536,65,178,0.365,0.8,1.3,17.3,Sr,6-6,23,2.87642,112.923,2.4,2017,31372,all,96,0.55996544,47,69,28,70,0.6812,0.4,18,20,0.9
Rashawn Thomas,Texas A&M Corpus Chris,Slnd,31,78.9,106.8,34.1,53.8,58.6,7.8,23.4,17.9,18.7,197,272,0.724,234,438,0.534,14,36,0.389,7.3,2.6,57.4,Sr,6-8,25,4.08255,121.661,4.3,2017,31386,all,,0.73016002,118,163,116,274,0.7239,0.4234,19,21,0.9048
Houston Kessler,Georgia,SEC,28,12.8,79.4,6.8,29.4,33.5,5.6,13.7,0,15,3,5,0.6,5,13,0.385,0,4,0,0,1.4,29.4,Sr,6-8,24,-0.417149,67.1227,7.8,2017,31406,all,74.6,0,4,8,1,5,0.5,0.2,0,0,
E.C. Matthews,Rhode Island,A10,35,72.9,105.7,25,50.6,54.6,2.5,13.9,10.1,15.1,112,154,0.727,108,213,0.507,64,190,0.337,1.3,1,38.2,Jr,6-5,0,2.839,114.925,2.3,2017,31419,all,80.8,0.75759665,73,116,33,95,0.6293,0.3474,3,3,1
Will Darley,UMBC,AE,32,75.5,120.7,22.3,61.2,65.4,3.5,10.5,11.7,14.4,98,110,0.891,90,166,0.542,84,187,0.449,0.3,0.8,31.2,Sr,6-8,12,3.63816,121.024,3.1,2017,31421,all,,1.06669689,56,93,34,73,0.6022,0.4658,1,1,1
Cole Murray,Northern Kentucky,Horz,33,73.9,123.9,13.2,62,62.8,0.7,11.4,6.9,11.1,16,20,0.8,16,23,0.696,96,235,0.409,1.4,1,7.8,Sr,6-7,25,2.76345,113.868,2.7,2017,31436,all,,1.5599888,13,16,3,7,0.8125,0.4286,0,0,
Jalen Hayes,Oakland,Horz,32,76.7,113.7,23.3,55.1,58,9.2,18.7,11.3,12.7,98,138,0.71,202,367,0.55,5,13,0.385,2.3,2,36.3,Jr,6-7,4,3.11801,116.155,3.9,2017,31463,all,,0.98182493,133,185,69,180,0.7189,0.3833,25,25,1
Jared Brownridge,Santa Clara,WCC,32,91.5,107.2,26.7,52,56.1,1,8.6,17.3,10.5,111,137,0.81,83,175,0.474,103,282,0.365,0.4,1.6,30,Sr,6-3,23,4.10391,118.87,2.3,2017,31471,all,19.2,1.69088618,50,89,33,87,0.5618,0.3793,0,0,
Maurice Taylor Jr.,Niagara,MAAC,33,33.8,94.9,14.8,56.2,55.2,13,20,2.8,28.3,26,52,0.5,35,63,0.556,1,2,0.5,2.2,1.4,80,Sr,6-6,20,-0.0163023,86.5961,7.9,2017,31477,all,7.8,0.20586237,33,57,2,6,0.5789,0.3333,0,1,0
Joe Chealey,College of Charleston,CAA,34,85,118.3,26.4,51.8,59.8,1.7,10.3,22.1,11.7,204,247,0.826,108,235,0.46,65,162,0.401,0.1,1.8,62.2,Jr,6-4,13,4.58882,125.73,2.7,2017,31501,all,,1.84996792,53,110,56,125,0.4818,0.448,0,0,
Joshua Batson,Chicago St.,WAC,27,39.2,62.3,15.4,24.4,29.9,3.9,8.3,15.4,29,18,31,0.581,13,58,0.224,5,26,0.192,0,3.2,36.9,Sr,6-0,21,-1.74864,57.4629,5.2,2017,31502,all,,1.15384615,7,28,6,30,0.25,0.2,0,0,
Damarion Geter,Longwood,BSth,3,5.8,54.6,13.4,44.4,38.4,3.7,10.5,2.9,38.9,0,3,0,4,9,0.444,0,0,0,3.1,1.7,33.3,Jr,6-8,24,-2.99736,47.0733,3.7,2017,31509,all,,0.5,2,3,2,6,0.6667,0.3333,1,1,1
Tyler Wilson,Manhattan,MAAC,32,52.8,67.5,11.2,32.1,41.2,1.2,5.2,14.9,42.5,27,38,0.711,20,60,0.333,1,7,0.143,0.2,1.9,56.7,Sr,6-0,5,-2.31227,55.8713,4.1,2017,31514,all,,0.9491268,16,46,4,14,0.3478,0.2857,0,0,
Kyle Steward,UMKC,WAC,32,68.3,100,21.6,48.8,52.1,6.4,15.8,8,16.2,75,112,0.67,88,186,0.473,38,111,0.342,1.8,1.4,37.7,Sr,6-7,3,1.47294,102.423,4.4,2017,31534,all,,0.56452523,42,68,46,118,0.6176,0.3898,5,6,0.8333
Jaylon Tate,Illinois,B10,25,28.6,95.1,14.7,42.2,50.3,2.4,7,28.7,32.7,23,33,0.697,16,34,0.471,2,11,0.182,0.6,1.8,73.3,Sr,6-3,1,0.259066,91.719,3,2017,31535,all,59.6,2.28119922,10,16,6,18,0.625,0.3333,0,0,
Maverick Morgan,Illinois,B10,34,64.1,102,20.6,53.4,55.6,8.1,13,7,19.1,59,90,0.656,135,253,0.534,0,0,0,3.4,0.6,35.6,Sr,6-10,22,1.82662,107.41,3.5,2017,31539,all,69.8,0.50845346,62,84,73,170,0.7381,0.4294,8,9,0.8889
Malcolm Hill,Illinois,B10,34,83.6,113.8,26,51.4,57.2,3.5,14.9,19.4,13,160,204,0.784,124,249,0.498,64,179,0.358,1.2,2.1,47.7,Sr,6-6,21,4.60319,126.499,2.6,2017,31540,all,86.2,1.54547383,57,73,68,178,0.7808,0.382,9,11,0.8182
Collin Stewart,Monmouth,MAAC,33,37.2,102.1,19.9,47.7,52,4.2,8.3,5.4,14.9,44,59,0.746,34,71,0.479,32,101,0.317,3.1,1.8,34.3,Sr,6-8,30,0.741601,100.774,3.9,2017,31541,all,,0.53565115,26,45,8,26,0.5778,0.3077,9,9,1
Jamaal Calvin,Southeast Missouri St.,OVC,29,60.7,106.9,14,51.5,54.5,1.4,10.1,15.1,16.7,23,25,0.92,15,46,0.326,47,120,0.392,0.3,2.9,15.1,Sr,6-1,12,0.869638,96.5327,2.2,2017,31562,all,,1.9428698,7,11,8,35,0.6364,0.2286,0,0,
Antonius Cleveland,Southeast Missouri St.,OVC,31,81.8,110.5,23.7,58,59.9,3.1,16.5,14.6,14.8,101,153,0.66,165,287,0.575,28,70,0.4,3.4,2.3,42.9,Sr,6-6,1,2.88684,112.192,3.2,2017,31564,all,,1.10605,93,130,72,157,0.7154,0.4586,35,36,0.9722
Terrance LeFlore,Alabama St.,SWAC,30,56.4,80.6,21.2,39.5,42,3.1,7.7,23.1,27.7,34,61,0.557,56,127,0.441,14,68,0.206,0.9,2.5,31.3,Jr,6-1,30,-0.682221,78.3392,4.1,2017,31570,all,,1.07997851,38,73,21,56,0.5205,0.375,1,1,1
Chris Jones,Pittsburgh,ACC,32,76.6,101.6,13.7,50.9,55.5,2.4,8.4,12.9,22.4,65,95,0.684,64,121,0.529,12,40,0.3,0.9,1,59,Sr,6-6,12,1.42962,99.8306,2.8,2017,31579,all,58.6,1.32071485,50,84,14,37,0.5952,0.3784,4,7,0.5714
Sam Singer,California,P12,34,49.5,94.1,15.7,47.2,47.4,2,14.5,19.9,21.9,18,39,0.462,53,106,0.5,10,38,0.263,0.3,2,27.1,Sr,6-4,2,0.376223,92.3538,3.6,2017,31584,all,65.8,1.71789731,43,74,10,32,0.5811,0.3125,0,0,
Damonte Dodd,Maryland,B10,25,38.1,103.5,18.5,57.6,56.6,15.5,9,4.4,21.9,34,67,0.507,57,99,0.576,0,0,0,10.3,0.6,67.7,Sr,6-11,35,1.44425,108.176,7,2017,31589,all,75.6,0.30557562,44,63,12,36,0.6984,0.3333,20,24,0.8333
Eric Childress,UC Santa Barbara,BW,27,81.2,91.3,19.1,45.6,48.2,2.4,8.8,24.3,23.9,30,39,0.769,45,113,0.398,43,127,0.339,0.4,4,16.3,Sr,6-0,1,0.431817,90.758,2.4,2017,31599,all,,1.46374224,20,46,25,67,0.4348,0.3731,0,0,
Conner Frankamp,Wichita St.,MVC,35,60.6,129.8,15.6,59.6,60.9,0.7,6.1,19.7,10,26,34,0.765,38,82,0.463,72,163,0.442,1.1,1.8,13.9,Jr,6-1,33,3.36565,126.973,1.3,2017,31622,all,91.4,3.99985001,10,18,28,64,0.5556,0.4375,0,0,
Mohamed Bah,Drexel,CAA,24,24,110.9,17.1,58.3,59,11.6,21.3,4.4,17.3,20,34,0.588,42,71,0.592,0,1,0,1.4,0.7,47.2,Sr,6-9,23,0.822113,105.828,4.2,2017,31624,all,,0.43752812,32,43,10,28,0.7442,0.3571,2,2,1
Matej Buovac,Sacred Heart,NEC,28,47.4,106.1,18.1,50.5,54.1,3.1,12.4,4.7,13.3,44,57,0.772,15,39,0.385,58,163,0.356,0.5,1.3,28.2,Sr,6-7,44,1.03259,100.483,2.7,2017,31644,all,,0.55553251,11,28,4,11,0.3929,0.3636,0,0,
A.J. Rutter,Drake,MVC,5,1,70.9,35.2,42.9,42.9,9,0,0,27.1,0,0,0,0,1,0,2,6,0.333,0,0,0,Jr,6-1,14,0.0470182,92.5864,3.3,2017,31652,all,,0,0,1,0,0,0,,0,0,
Alec Wintering,Portland,WCC,17,51.9,95.8,34.4,45.5,51.8,3.5,10.7,40.3,21.6,93,121,0.769,103,233,0.442,13,36,0.361,0,3.2,45,Sr,6-0,2,3.54751,113.755,2.7,2017,31659,all,25.6,1.21686799,63,132,40,101,0.4773,0.396,0,0,
Obij Aget,New Mexico,MWC,31,48.5,120.5,13.8,60.9,62.6,9.3,15.1,4,12.8,28,40,0.7,78,128,0.609,0,0,0,8.5,1.3,31.3,Sr,7-1,11,1.88798,114.888,4.2,2017,31691,all,,0.63158753,63,90,15,38,0.7,0.3947,35,41,0.8537
Kaleb Mallory,Ball St.,MAC,6,1,23.1,10.5,0,0,8.3,0,0,37.1,0,0,0,0,2,0,0,0,0,0,0,0,Sr,5-8,11,-0.616685,10.7753,2.9,2017,31693,all,,2.99930021,0,1,0,1,0,0,0,0,
Franko House,Ball St.,MAC,33,65.5,112.8,25.1,56,60.2,9.6,17.2,17.7,18.4,105,138,0.761,141,251,0.562,21,57,0.368,2.1,0.9,44.8,Sr,6-6,15,2.747,116.785,5.1,2017,31695,all,18.6,1.05331157,101,154,40,97,0.6558,0.4124,10,10,1
Mark Alstork,Wright St.,Horz,30,75.9,98.8,34.7,47.6,55,3.2,15.2,25.7,23.1,169,201,0.841,103,254,0.406,68,177,0.384,2.2,1.3,46.6,Jr,6-5,24,3.15857,116.737,3.9,2017,31696,all,40.8,0.82352941,59,107,44,147,0.5514,0.2993,4,4,1
Javon Baumann,Saint Joseph's,A10,30,31.6,105.7,12.9,63.6,57.1,13.4,17,0.5,19.1,15,41,0.366,35,55,0.636,0,0,0,7,1.3,74.5,Sr,6-8,34,0.597835,100.048,5.3,2017,31698,all,,0.05876125,31,43,4,12,0.7209,0.3333,11,12,0.9167
Davon Reed,Miami FL,ACC,33,87.9,113.8,21.3,53.9,58,2.9,13.1,14.4,16.6,90,108,0.833,82,173,0.474,79,199,0.397,1.5,2.3,29,Sr,6-6,5,4.09053,120.358,1.8,2017,31708,all,77.6,1.19401074,55,89,27,81,0.618,0.3333,9,11,0.8182
Chris Brickhouse,North Carolina St.,ACC,6,0.7,62.8,23.4,0,0,38.9,23.7,16.1,52.6,0,0,0,0,1,0,0,0,0,10.9,0,0,Sr,6-5,15,-0.0985949,67.9983,0,2017,31719,all,,0.50015002,0,1,0,0,0,,0,0,
Dexter Werner,North Dakota St.,Sum,28,62.7,128,22.8,60.7,64.6,12.9,21.2,11.6,11.1,98,133,0.737,125,205,0.61,0,1,0,4.6,3.4,64.6,Sr,6-6,40,3.6309,128.2,3.9,2017,31723,all,,1.2581051,81,115,44,90,0.7043,0.4889,13,15,0.8667
Duane Gibson,Evansville,MVC,28,64.1,92.9,18.7,46.1,50.6,3.7,14.3,26.5,26.4,47,67,0.701,76,164,0.463,0,1,0,2.6,1.9,40.6,Jr,6-3,25,0.640323,93.3843,4.1,2017,31732,all,,1.67644593,42,71,34,94,0.5915,0.3617,1,1,1
Dontaveon Robinson,Jackson St.,SWAC,27,22,87.1,11.2,33.3,34.7,7.4,10.7,4.8,10.6,4,8,0.5,16,46,0.348,0,2,0,0.5,1.2,16.7,Sr,6-4,31,-0.510533,71.4693,6.7,2017,31747,all,,1.6665,10,25,6,21,0.4,0.2857,0,0,
Janarius Middleton,Jackson St.,SWAC,29,74.8,102.3,15.1,47,50.5,12.1,18.4,7.2,20.3,42,63,0.667,76,154,0.494,1,11,0.091,1,1,38.2,Sr,6-8,35,0.370566,90.4861,4.2,2017,31749,all,,0.740032,56,88,20,64,0.6364,0.3125,4,5,0.8
Wesley Dickinson,Dartmouth,Ivy,27,42.5,105.4,14.1,63.5,61.7,9.9,8.5,5.4,24.3,19,37,0.514,47,74,0.635,0,0,0,3,1,50,Sr,6-7,21,0.632051,97.6186,4.3,2017,31756,all,,0.4444,43,63,4,11,0.6825,0.3636,5,5,1
Mike Crawford,Saint Louis,A10,33,77.4,89.3,21.5,42.7,46,1.8,12,16.7,15.3,61,92,0.663,92,204,0.451,31,120,0.258,1,1.5,28.4,Sr,6-4,32,0.55715,92.0927,2.8,2017,31759,all,26.6,1.24997054,69,122,23,82,0.5656,0.2805,9,9,1
Jalen James,San Jose St.,MWC,28,52.9,88.6,19.5,41.8,47.9,1.5,12.3,18.4,23.1,42,50,0.84,29,86,0.337,25,73,0.342,0.4,1.9,31.4,Jr,6-4,21,0.161435,89.1319,2.8,2017,31774,all,59.8,1.3541875,21,59,8,27,0.3559,0.2963,1,1,1
Brandon Mitchell,San Jose St.,MWC,27,31.8,94.2,15.9,48.7,51.5,8.8,19.5,4.3,21.6,17,26,0.654,30,63,0.476,5,14,0.357,5.5,2,33.8,Jr,6-6,4,0.161347,90.4507,7.2,2017,31775,all,,0.43474972,23,39,7,24,0.5897,0.2917,4,5,0.8
Greg Senat,Wagner,NEC,21,17.5,92.4,12.8,48.1,48.1,11,16.7,1.8,23.4,10,22,0.455,13,27,0.481,0,0,0,4,1.5,81.5,Sr,6-8,35,-0.203159,80.958,5.8,2017,31776,all,,0.30011001,13,25,0,2,0.52,0,0,0,
Kwesi Abakah,Richmond,A10,35,15.9,102.2,6.3,42.9,36.8,8.8,9.8,6.8,24.4,3,11,0.273,3,7,0.429,0,0,0,3.4,0.8,157.1,Sr,6-8,34,0.023457,87.9984,6.3,2017,31783,all,,1.66686114,2,3,1,4,0.6667,0.25,1,1,1
Troy Reid-Knight,Maine,AE,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-0,31,-0.776868,-25,0,2017,31795,all,,,,,,,,,,,
Giacomo Zilli,UNC Asheville,BSth,21,14.9,93.2,23.2,43.9,49,8.3,15.5,8,18.6,18,26,0.692,25,57,0.439,0,0,0,8.9,2.2,45.6,Sr,6-9,21,0.230244,94.3877,6.6,2017,31811,all,,0.6111679,19,40,6,17,0.475,0.3529,5,6,0.8333
J.R. Holder,Jacksonville,ASun,29,86.5,106.9,25.7,56,59.1,3.4,8.8,12.5,18,110,156,0.705,145,251,0.578,40,115,0.348,1.5,1.9,42.6,Sr,6-7,15,2.54828,108.087,2.3,2017,31816,all,,0.72620952,100,159,45,92,0.6289,0.4891,10,13,0.7692
Austin Price,Lehigh,Pat,31,78.2,111.8,19.4,58,60.1,2.8,9.8,10.1,14.1,55,74,0.743,72,132,0.545,70,173,0.405,1.1,2.6,24.3,Sr,6-4,5,2.66586,111.277,3.2,2017,31833,all,,1.1042,57,82,14,46,0.6951,0.3043,4,4,1
Elijah Wilson,Coastal Carolina,SB,37,76.2,95.1,22.7,44.6,47.2,2.7,8,8.3,14.7,61,82,0.744,68,179,0.38,93,286,0.325,0.2,1.9,17.6,Sr,6-4,22,1.23857,98.5819,2.6,2017,31834,all,,0.69014007,41,97,28,85,0.4227,0.3294,5,8,0.625
Nathan Taphorn,Northwestern,B10,35,29.7,125.4,15.1,65,66.3,3,10.2,11,14,13,16,0.813,13,27,0.481,39,83,0.47,1.8,0.7,14.5,Sr,6-7,32,1.606,124.877,3.8,2017,31846,all,57.4,1.59986001,6,12,7,15,0.5,0.4667,1,1,1
Craig Hinton,Appalachian St.,SB,27,33.7,111.7,11.4,59.7,60.1,5.2,17.9,8.2,19.4,8,13,0.615,13,22,0.591,18,45,0.4,1.3,1.5,19.4,Jr,6-7,24,0.704048,101.408,5,2017,31848,all,,1.12506797,10,17,3,5,0.5882,0.6,2,2,1
Julian Eleby,VMI,SC,28,82,98.6,21.8,47.7,51.8,2.6,16.4,14.6,18,70,92,0.761,49,106,0.462,63,195,0.323,0.7,1.8,30.6,Sr,6-3,35,1.47417,99.8985,1.8,2017,31849,all,,1.03126611,31,58,18,48,0.5345,0.375,1,1,1
QJ Peterson,VMI,SC,28,81.1,104.4,31.7,51.1,54.5,5.6,17.9,19.1,15.3,110,155,0.71,114,239,0.477,73,198,0.369,0.2,2.8,35.5,Sr,6-0,22,3.49699,118.018,2.6,2017,31851,all,3.6,0.94802665,70,120,44,119,0.5833,0.3697,10,12,0.8333
A.J. Davis,UCF,Amer,31,70,92.2,18.3,40.1,47.2,5.2,17.2,14.8,23.6,86,125,0.688,60,149,0.403,17,64,0.266,1.1,1.6,58.7,Jr,6-9,3,0.662591,92.7946,3.3,2017,31864,all,55.4,1.01371666,49,104,10,44,0.4712,0.2273,16,17,0.9412
L.G. Gill,Maryland,B10,32,30.9,107.2,14.2,45.5,50.1,7.8,10.8,4.2,10.4,29,46,0.63,31,68,0.456,3,10,0.3,1.3,0.6,59,Sr,6-8,10,0.79682,105.464,5.1,2017,31869,all,,0.81818182,16,22,15,46,0.7273,0.3261,5,6,0.8333
Christian Benzon,Evansville,MVC,31,63.3,94.3,15.8,48.9,50.1,4.5,15.9,10.4,18,58,115,0.504,60,127,0.472,5,11,0.455,1.2,1.6,83.3,Sr,6-4,2,0.369877,91.1124,3,2017,31871,all,,1.17498556,53,90,7,37,0.5889,0.1892,0,0,
Greg Alexander,Mount St. Mary's,NEC,35,62.9,105.3,14,54,54.5,1.6,9.1,2.2,9.1,14,23,0.609,20,36,0.556,72,201,0.358,1.2,1.1,9.7,Jr,6-4,23,0.897985,96.912,2.4,2017,31881,all,28.8,0.5,19,27,1,10,0.7037,0.1,6,6,1
Mark Noble,Akron,MAC,3,0.2,200,8.9,100,100,0,0,0,0,0,0,0,1,1,1,0,0,0,0,39.1,0,Sr,6-2,20,0.309492,176.131,0,2017,31902,all,,0,1,1,0,0,1,,0,0,
Nnamdi Enechionyia,Saint Peter's,MAAC,36,51.5,110.4,12.8,56,58,5,9.1,5.5,15.9,16,19,0.842,19,40,0.475,40,101,0.396,2.1,1.3,13.5,Jr,6-6,11,0.891645,99.3414,3.4,2017,31909,all,,0.83335833,6,13,13,27,0.4615,0.4815,0,0,
Isaiah Dennis,Georgia St.,SB,31,38.6,104.9,18.7,62.9,62.8,3.5,11.3,21.4,28.1,29,49,0.592,58,94,0.617,2,3,0.667,0.3,3.1,50.5,Sr,6-0,4,0.829138,102.385,4.2,2017,31910,all,,1.33338222,55,82,3,12,0.6707,0.25,8,9,0.8889
Cameron Reynolds,Tulane,Amer,31,86.9,109.6,22.1,51.4,54.7,4.2,18.2,9.6,11,82,103,0.796,106,233,0.455,78,201,0.388,1.4,1.3,23.7,Jr,6-7,5,3.5782,116.339,3.1,2017,31911,all,,0.95745663,48,75,58,157,0.64,0.3694,7,8,0.875
Jaylon Brown,Evansville,MVC,31,92.2,108.6,28.2,49.1,57.2,1.6,12.2,19.4,14.7,199,232,0.858,171,371,0.461,34,81,0.42,0.3,1.6,51.3,Sr,6-0,3,4.42945,121.225,2.6,2017,31946,all,20.2,1.23172891,86,133,85,237,0.6466,0.3586,4,4,1
Basil Smotherman,Purdue,B10,18,15.6,108.1,15.8,59.3,59.1,4,11.4,12.2,19.7,6,11,0.545,26,41,0.634,4,13,0.308,0.5,2.3,20.4,Jr,6-6,5,0.844076,106.78,5.4,2017,31956,all,69.6,1.24988751,19,24,7,17,0.7917,0.4118,2,3,0.6667
Denzell Taylor,Old Dominion,CUSA,31,73.1,100.7,11,58.2,53.7,12.9,16.1,8.9,27.3,26,65,0.4,46,79,0.582,0,0,0,2.4,2.1,82.3,Sr,6-7,21,0.147874,88.3884,4.4,2017,31960,all,,0.97724391,42,64,4,15,0.6563,0.2667,4,4,1
Jordan Baker,Old Dominion,CUSA,30,74.8,105.6,12.4,52,54.4,1.6,7.7,15.2,22,21,25,0.84,10,22,0.455,53,150,0.353,0.3,2.5,14.5,Sr,6-2,0,0.877462,95.0677,3,2017,31963,all,,1.78041999,10,13,1,10,0.7692,0.1,0,0,
Jimmie Taylor,Rider,MAAC,33,89.1,113.1,18.9,51,55,4.1,10.3,9.6,11.5,106,141,0.752,103,214,0.481,67,185,0.362,0.8,1.7,35.3,Sr,6-4,3,2.72384,108.91,2.9,2017,31967,all,,1.27088347,60,94,43,120,0.6383,0.3583,3,3,1
Jalen Jenkins,George Mason,A10,33,68,112.2,22.9,60.7,63,11,12.6,15,21.8,93,136,0.684,153,252,0.607,0,0,0,1,0.8,54,Sr,6-7,31,3.01296,118.375,4.2,2017,31972,all,,0.82281042,103,136,50,116,0.7574,0.431,2,2,1
Reid Aube,Charlotte,CUSA,21,12.2,93.4,9.6,41.7,52.2,10.1,10.2,1.1,31.7,6,7,0.857,5,12,0.417,0,0,0,2.6,1.1,58.3,Sr,6-7,25,-0.148271,80.6215,9,2017,31983,all,,0.12513751,3,5,2,7,0.6,0.2857,0,0,
Ray Barreno,Portland,WCC,24,26,92.1,16,47.7,54.1,13.6,19.3,7,32,20,28,0.714,21,44,0.477,0,0,0,3.2,0.4,63.6,Sr,6-10,32,0.142086,89.9552,7.4,2017,31993,all,,0.39998267,17,30,4,14,0.5667,0.2857,2,3,0.6667
Brendan Casper,Saint Joseph's,A10,31,45.4,98.4,16.7,44.9,48.3,4.9,14.1,14.9,16.9,30,45,0.667,56,111,0.505,4,27,0.148,0.2,2.8,32.6,Sr,6-6,20,0.641993,97.0723,5.4,2017,31999,all,,1.5,34,54,22,56,0.6296,0.3929,1,1,1
Manu Giamoukis,Davidson,A10,7,0.5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8.2,0,Sr,6-1,31,-0.336384,-10,5.7,2017,32008,all,,,0,0,0,0,,,0,0,
