0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Cody Schwartz,Green Bay,Horz,30,36.1,98.4,19,47.7,50.7,5,14.1,6.3,14.9,26,35,0.743,18,46,0.391,37,108,0.343,0.7,1.3,22.7,Jr,6-8,33,0.53236,96.9065,5.3,2019,42696,all,48.6,0.70372126,9,13,9,33,0.6923,0.2727,0,0,
Andrew Sorrells,Texas Tech,B12,15,4.2,82.4,12.6,26.9,31.2,2.4,4.1,6.1,0,2,3,0.667,2,4,0.5,1,9,0.111,0,2.1,23.1,Jr,6-3,30,-0.163959,74.1269,5.1,2019,42698,all,,,2,2,0,2,1,0,0,0,
Elijah Holifield,Prairie View A&M,SWAC,9,1.1,89.4,14.8,30,30,0,32.1,23.3,0,0,0,0,0,0,0,1,5,0.2,0,0,0,Jr,6-3,12,-0.0512653,78.1491,2.7,2019,42701,all,,,0,0,0,0,,,0,0,
Quentin Taylor,Indiana,B10,7,0.7,0,13.9,0,0,0,32.9,0,41.8,0,0,0,0,1,0,0,1,0,0,5.9,0,Sr,6-2,5,-0.469136,-7.625,12,2019,42704,all,,0,0,0,0,1,,0,0,0,
Josh Coleman,Coastal Carolina,SB,23,15,101.9,16.5,52.6,51.6,15.3,20,0,17,11,24,0.458,20,38,0.526,0,0,0,6.5,0.9,63.2,Sr,6-9,30,0.229805,95.4289,9.5,2019,42707,all,4.4,0,18,29,2,9,0.6207,0.2222,1,2,0.5
Lucian Brownlee,Coppin St.,MEAC,22,13.6,69.6,22.9,34.5,37.4,1.2,7,7.5,21.4,7,8,0.875,2,11,0.182,15,60,0.25,0,0.3,11.3,Sr,6-2,21,-0.443173,71.4723,1.8,2019,42710,all,,0.37494844,0,4,2,7,0,0.2857,0,0,
Armel Potter,George Washington,A10,28,44.6,96.9,17.9,45.6,48.5,0.6,7.6,22.2,14.4,35,57,0.614,52,109,0.477,10,38,0.263,0.2,1.3,38.8,Jr,6-1,2,0.779338,97.5847,1.9,2019,42721,all,,2.30766746,30,65,22,44,0.4615,0.5,0,0,
Branden Johnson,Alabama St.,SWAC,29,41.3,101.4,12.7,62.7,55.6,8.1,14.5,1.4,17,18,54,0.333,47,75,0.627,0,0,0,3.8,0.7,72,So,6-8,24,0.170261,89.9645,3.6,2019,42735,all,,0.150031,40,58,7,17,0.6897,0.4118,5,6,0.8333
Seth Dugan,Western Michigan,MAC,31,83.2,113.6,24.2,56.3,58.5,11.3,21.4,12.8,14.3,110,169,0.651,203,352,0.577,2,14,0.143,3,0.6,46.2,Sr,7-0,50,3.88988,120.28,2.7,2019,42742,all,49.4,0.77943529,172,251,31,101,0.6853,0.3069,26,26,1
Luke Knapke,Toledo,MAC,33,67.2,118.5,19.6,61.6,62.5,7.9,18.1,15.1,16.7,41,61,0.672,106,169,0.627,34,86,0.395,5.7,0.9,23.9,Jr,6-11,30,2.96021,119.533,4,2019,42747,all,,1.33999728,84,117,18,45,0.7179,0.4,11,11,1
Cody John,Weber St.,BSky,31,79.9,104.3,23.1,53.5,56.7,1.2,11.5,12.4,15,79,104,0.76,134,246,0.545,38,111,0.342,0.5,0.8,29.1,Jr,6-3,5,1.94142,104.403,2.8,2019,42749,all,,1.12697082,85,127,49,119,0.6693,0.4118,0,0,
Brandon Gilbeck,Western Illinois,Sum,29,66.6,96.8,22.4,55.2,55.6,12.1,24.3,5.9,24.3,46,84,0.548,112,202,0.554,0,1,0,13.8,1.3,41.4,Sr,7-0,52,0.847164,96.145,4.8,2019,42756,all,,0.31252422,96,153,16,49,0.6275,0.3265,24,30,0.8
Jordan Hughes,Western Illinois,Sum,19,12.5,120,15.4,67.9,70.2,9.8,15.2,0,20.5,10,13,0.769,19,28,0.679,0,0,0,2.2,1.2,46.4,Sr,6-10,44,0.602419,109.606,5.5,2019,42757,all,,0,11,16,8,12,0.6875,0.6667,0,0,
James Dickey,UNC Greensboro,SC,28,50.8,97.5,20.1,50.6,51.3,13,25.6,7.6,22.8,40,77,0.519,84,164,0.512,1,5,0.2,8.4,3,45.6,Jr,6-10,21,0.895343,97.4479,5.4,2019,42759,all,,0.63157895,68,107,15,55,0.6355,0.2727,14,15,0.9333
Demetrius Troy,UNC Greensboro,SC,34,69.9,97.7,19.2,42.5,45.6,2.6,9.7,23.8,20.5,38,49,0.776,53,143,0.371,40,123,0.325,0.2,2.5,18.4,Sr,6-0,11,0.886609,96.1262,1.8,2019,42760,all,,2.07463328,23,54,30,88,0.4259,0.3409,0,0,
Francis Alonso,UNC Greensboro,SC,34,72.9,108.9,29.6,51.1,56.8,1.9,7.9,18.2,17.7,134,154,0.87,93,196,0.474,91,253,0.36,0.7,2,34.3,Sr,6-3,10,3.37371,120.26,3.1,2019,42761,all,,0.98912193,50,85,39,105,0.5882,0.3714,0,0,
Matt Rose,Lipscomb,ASun,32,34.2,119.6,16.8,57.3,60.5,3.8,13.1,5.5,8.8,30,37,0.811,14,26,0.538,43,111,0.387,0.5,1.1,27,Jr,6-7,12,1.39164,116.314,3.2,2019,42765,all,,1.50014168,14,21,0,3,0.6667,0,2,4,0.5
Anthony Townes,Pacific,WCC,30,58.8,99.1,18.7,47.6,52.8,10.8,18.3,1.6,19.1,53,71,0.746,81,170,0.476,0,0,0,1.8,1.5,41.8,Sr,6-6,5,0.943282,98.5025,4.9,2019,42789,all,28.8,0.11631195,57,95,24,75,0.6,0.32,0,0,
Nick Emery,BYU,WCC,23,37.5,101.1,16,50.4,52.7,1,8,14.5,16.5,22,33,0.667,19,42,0.452,27,76,0.355,0.2,2.9,28,Jr,6-2,4,0.923533,99.6623,5.3,2019,42791,all,86.8,1.7826,15,22,4,20,0.6818,0.2,0,0,
Kameron Edwards,Pepperdine,WCC,18,37.1,96.2,29.7,44.8,49.3,8.1,19.3,8.4,13.5,56,75,0.747,73,173,0.422,21,60,0.35,1.7,1.7,32.2,Jr,6-6,20,2.20593,110.256,3.4,2019,42793,all,,0.51429747,54,91,19,82,0.5934,0.2317,7,8,0.875
Galen Robinson Jr.,Houston,Amer,35,74,113.3,16.8,50.7,53.7,1.8,9,29,20.4,55,83,0.663,67,135,0.496,28,80,0.35,0.4,2.3,38.6,Sr,6-1,25,2.72069,113.502,1.7,2019,42795,all,40.4,2.88333431,45,79,22,56,0.5696,0.3929,1,2,0.5
Drew Edwards,Providence,BE,30,23.9,109.7,14.6,44.5,53,3,10.1,9.2,13.2,30,35,0.857,10,30,0.333,15,43,0.349,1.4,3,47.9,Jr,6-4,25,0.766155,107.092,3.7,2019,42798,all,42.2,1.45432233,4,9,6,21,0.4444,0.2857,0,0,
Tre Scott,Cincinnati,Amer,36,78.4,112.4,16.9,48.5,51.6,9.1,18,10,12.9,65,98,0.663,114,233,0.489,12,39,0.308,2.4,1.7,36,Jr,6-8,13,2.73185,112.698,2.2,2019,42799,all,46.6,1.43598265,65,97,48,129,0.6701,0.3721,17,19,0.8947
Jared Hamilton,Boston College,ACC,20,39.3,94.1,14.3,44.6,46.4,4.6,4.5,3.9,13.1,19,34,0.559,44,83,0.53,4,29,0.138,1.1,1.3,30.4,Jr,6-4,3,0.661594,94.7457,2.2,2019,42806,all,,0.625,19,28,25,55,0.6786,0.4545,7,8,0.875
DelFincko Bogan,Tennessee Martin,OVC,29,78,118.1,17,55.3,59.2,3.3,8.9,17.5,16.5,51,57,0.895,61,118,0.517,49,125,0.392,1,2.6,23.5,Sr,5-10,11,2.7571,112.295,2.5,2019,42807,all,,1.95925598,37,62,24,56,0.5968,0.4286,0,0,
Dujuanta Weaver,Eastern Kentucky,OVC,28,71.8,101.4,15.8,50.4,51.2,1.8,8.3,13.1,15.4,20,32,0.625,15,39,0.385,77,220,0.35,0.1,2,12.4,Jr,5-10,0,0.889335,95.4837,3.1,2019,42812,all,,1.55815252,11,20,4,19,0.55,0.2105,0,0,
Tim Rowe,Southern Miss,CUSA,28,39.1,93,18.8,57.3,58.4,3.2,14,6,24.8,17,26,0.654,55,94,0.585,8,23,0.348,4.5,0.9,22.2,Jr,6-11,12,0.328735,92.8281,6.9,2019,42813,all,2.6,0.45710123,22,35,33,58,0.6286,0.569,1,1,1
Antwon Lillard,Bowling Green,MAC,32,54.1,106.5,20.6,52.4,56.6,5.4,13.8,10,19,71,100,0.71,47,104,0.452,41,103,0.398,1.5,2.4,48.3,Sr,6-6,11,1.61247,108.35,4,2019,42826,all,,0.86537204,41,81,6,23,0.5062,0.2609,8,9,0.8889
Tommy McCarthy,Harvard,Ivy,7,1.1,0,24.6,0,0,0,0,0,36.5,0,0,0,0,1,0,0,4,0,0,0,0,Sr,6-0,3,-0.523684,5.75,6.2,2019,42837,all,35.2,0,0,0,0,1,,0,0,0,
Jake Silpe,Penn,Ivy,30,61.7,109.5,13,55.5,58.2,2.6,13.1,10.2,17.2,34,48,0.708,32,55,0.582,29,81,0.358,0.3,2.8,35.3,Sr,6-2,3,1.37324,102.783,3.5,2019,42841,all,1.4,1.63335745,30,48,2,7,0.625,0.2857,0,0,
Jackson Donahue,Penn,Ivy,27,14.9,92,21.4,40.4,41.6,3.8,5,15.5,10.5,4,6,0.667,2,9,0.222,17,59,0.288,0,0.6,8.8,Sr,6-0,5,0.192711,95.2828,2.6,2019,42842,all,,2.2856,2,6,0,3,0.3333,0,0,0,
Elias Berbari,Princeton,Ivy,3,0.4,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr,6-2,11,-0.456945,-11.75,0,2019,42845,all,,,0,0,0,0,,,0,0,
Noah Bramlage,Princeton,Ivy,8,1.8,74.4,24.2,75,51.5,0,12.3,29.4,37.6,2,6,0.333,0,0,0,1,2,0.5,0,0,300,Sr,6-8,31,-0.0529987,80.5825,2.1,2019,42846,all,,1,0,0,0,0,,,0,0,
Justin Jenifer,Cincinnati,Amer,35,64.8,129.2,15.1,58.3,60.2,0.9,7.5,21.5,12.1,35,46,0.761,39,86,0.453,61,138,0.442,0,1.6,20.5,Sr,5-10,3,3.71814,128.149,1.9,2019,42865,all,69.6,3.70378533,20,37,18,47,0.5405,0.383,0,0,
Parker Ernsthausen,Wright St.,Horz,33,61.4,95.1,15.2,47.4,50.8,5.3,9.6,15.7,27.9,37,58,0.638,25,53,0.472,26,82,0.317,1.9,1.9,43,Sr,6-11,22,0.123614,88.4604,3.4,2019,42873,all,,1.33896897,17,28,8,25,0.6071,0.32,0,0,
Jack Williams,Rice,CUSA,30,67.8,89.8,20.5,42.5,44.6,7.6,22.5,7,15.7,39,65,0.6,78,190,0.411,26,85,0.306,2.1,0.7,23.6,Sr,6-8,32,0.445327,91.6658,3.5,2019,42878,all,,0.55772308,27,46,49,142,0.587,0.3451,0,0,
Akoy Agau,Louisville,ACC,19,7.9,91.5,22.9,30.8,43.1,18.1,20.7,5,21.1,15,21,0.714,8,26,0.308,0,0,0,4,0.5,80.8,Sr,6-8,0,0.248057,99.5398,6.6,2019,42903,all,79.2,0.33333333,8,19,0,7,0.4211,0,0,0,
Jovan Grujic,Stephen F. Austin,Slnd,20,15.7,74.4,12.4,37,39.1,6.9,7.8,3.4,28.1,3,5,0.6,10,25,0.4,0,2,0,3.9,1,18.5,Sr,7-0,32,-0.701763,62.4691,4.6,2019,42912,all,,0.3076787,9,13,1,12,0.6923,0.0833,0,0,
Ahmaad Rorie,Montana,BSky,33,87.8,116.3,21.6,52.8,55.8,2.1,12.4,21.7,11.9,70,87,0.805,120,225,0.533,58,167,0.347,0.2,1.5,22.2,Sr,6-1,14,3.43388,115.114,2.1,2019,42930,all,76.8,2.73076664,59,93,61,132,0.6344,0.4621,9,10,0.9
Matt Heldt,Marquette,BE,25,11.6,130.6,6.4,62.5,68.3,6,11.9,3,16.6,10,14,0.714,5,8,0.625,0,0,0,3.3,1.1,175,Sr,6-10,12,0.740824,120.472,7.3,2019,42952,all,73,1,5,7,0,1,0.7143,0,0,0,
Haanif Cheatham,Florida Gulf Coast,ASun,9,20.7,94.6,27,49.5,52.6,2,17.7,15.4,18.6,25,38,0.658,38,79,0.481,7,19,0.368,0.9,2.1,38.8,Sr,6-5,22,1.76355,105.457,1.9,2019,42953,all,85.2,0.79166667,33,55,5,24,0.6,0.2083,1,1,1
Sacar Anim,Marquette,BE,34,74.5,100.1,14.8,49.2,50.6,2.3,8.6,7.5,14.9,38,65,0.585,82,180,0.456,27,69,0.391,0.5,1,26.1,Jr,6-5,2,1.21117,98.6168,2.6,2019,42955,all,62,1.04997875,49,101,33,79,0.4851,0.4177,3,4,0.75
Traci Carter,La Salle,A10,31,61.1,91.1,19,41.9,45,1.9,11.2,27.6,23.3,26,31,0.839,48,121,0.397,25,83,0.301,0.4,4.3,15.2,Jr,6-1,25,0.390674,91.6178,4.4,2019,42956,all,74.8,1.74136825,18,35,30,86,0.5143,0.3488,0,0,
Erten Gazi,Fordham,A10,5,6.7,102.5,17.4,54.2,54.2,6.4,10.1,8.3,16.6,0,0,0,10,15,0.667,2,9,0.222,0,2.2,0,Sr,6-3,4,1.11709,106.176,3.8,2019,42957,all,,0.75,8,11,6,10,0.7273,0.6,0,0,
Oumar Barry,San Jose St.,MWC,16,34,98.2,19,52.5,56.5,6.3,14.6,7.7,21.5,40,59,0.678,46,78,0.59,5,24,0.208,4.2,1.2,57.8,Sr,6-11,13,0.975379,97.9295,4.2,2019,42958,all,43,0.50002833,34,48,10,28,0.7083,0.3571,4,5,0.8
Jordan Murphy,Minnesota,B10,37,80.1,108.7,25.5,49.3,54.6,11.5,28,17.8,15.6,167,247,0.676,169,336,0.503,8,31,0.258,2.7,1.1,67.3,Sr,6-7,3,4.04286,124.265,3.6,2019,42961,all,66.8,1.20256662,133,217,31,108,0.6129,0.287,38,44,0.8636
Cam Marotta,Marquette,BE,9,0.9,106.9,12.7,75,75,0,0,14.7,37,0,0,0,0,0,0,1,2,0.5,0,4.7,0,Sr,5-10,52,0.0696126,102.059,0,2019,42964,all,,1,0,0,0,0,,,0,0,
Ryan Mikesell,Dayton,A10,33,73.9,118.2,17.3,59.3,62.7,5.5,15.1,14,16.9,60,74,0.811,77,113,0.681,40,118,0.339,2.3,1.5,32,Jr,6-7,33,3.24678,118.4,2.7,2019,42968,all,19.4,1.60419388,53,62,24,51,0.8548,0.4706,5,5,1
Justin Dahl,Northern Iowa,MVC,27,19.5,88.8,18.7,51.8,52.7,6.8,24.9,8.2,26.4,8,14,0.571,29,56,0.518,0,0,0,8.3,2.5,25,Jr,7-0,15,0.0609348,88.9175,4.8,2019,43014,all,7.8,0.550049,13,22,11,25,0.5909,0.44,3,3,1
Frank Byers,Texas A&M,SEC,3,0.1,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,5-10,22,-0.100645,0,0,2019,43017,all,,0,,,,,,,,,
Matisse Thybulle,Washington,P12,35,76.9,104.8,17.3,51.1,55.3,3.1,9,13.3,20.5,57,67,0.851,65,116,0.56,46,146,0.315,8.2,6.6,25.6,Sr,6-5,4,1.98511,105.566,3.7,2019,43029,all,79.4,1.14059937,59,78,6,38,0.7564,0.1579,39,41,0.9512
Aaron Carver,Old Dominion,CUSA,35,54.3,88.7,11.3,36,37.1,11.5,18.5,7,22.1,16,40,0.4,32,84,0.381,1,9,0.111,2.6,1.4,43,Jr,6-7,13,-0.626655,78.6966,3.1,2019,43052,all,,0.93553122,30,63,2,18,0.4762,0.1111,11,12,0.9167
Logan Routt,West Virginia,B12,33,18.9,109.5,15.5,54.4,53.3,15,12.9,4.5,14.6,16,34,0.471,31,57,0.544,0,0,0,4.9,1,59.6,Jr,6-11,31,0.700896,111.868,5.7,2019,43061,all,,0.54545455,25,39,6,18,0.641,0.3333,4,4,1
Damiyne Durham,Cal St. Bakersfield,WAC,26,55.1,100.3,21.3,43.7,44.6,2.5,13.6,9,11.6,12,16,0.75,40,96,0.417,56,188,0.298,0.8,1.6,5.6,Jr,6-4,23,1.19691,100.893,1.7,2019,43064,all,50.6,1.1480867,18,28,23,69,0.6429,0.3333,4,4,1
Damon Wilson,Georgia St.,SB,33,49.2,104.3,14.1,58.6,58.7,1.2,16.7,11.8,20.9,26,46,0.565,37,75,0.493,23,47,0.489,0.8,2.5,37.7,Jr,6-5,1,0.76992,98.278,4.2,2019,43065,all,78.2,1.3235,32,63,5,12,0.5079,0.4167,1,1,1
Connor Bennett,UMass Lowell,AE,9,3.7,101.8,13.7,57.1,47.5,16.2,7.6,7.7,18.3,0,3,0,4,7,0.571,0,0,0,0,0,42.9,Jr,6-11,35,0.0735984,91.2671,4.4,2019,43083,all,,0.66666667,3,6,1,1,0.5,1,1,1,1
Tyler Streeter,Morgan St.,MEAC,26,20.2,117.2,18.7,54.7,55.3,6.8,8.2,6.8,6.4,10,17,0.588,23,53,0.434,16,33,0.485,1,1.4,19.8,Sr,6-4,13,0.721313,110.741,2.5,2019,43085,all,,1.40010799,16,28,7,25,0.5714,0.28,1,1,1
Nic Thomas,Norfolk St.,MEAC,30,69.6,104.5,24,49.7,55.9,2.3,9,12.1,16.9,117,145,0.807,46,130,0.354,76,192,0.396,0.1,1.4,45,Jr,6-2,14,2.02706,106.443,3.4,2019,43103,all,,0.78573449,23,61,23,69,0.377,0.3333,0,0,
Dan Sheets,Saint Mary's,WCC,10,0.8,200,4,100,100,0,11.3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Jr,6-5,15,0.357578,180.694,0,2019,43122,all,,,1,1,0,0,1,,0,0,
Kenny Williams,North Carolina,ACC,34,74.6,111,15.3,47.3,51.1,3.8,9.3,17.6,16.9,51,64,0.797,61,118,0.517,41,141,0.291,1.2,1.6,24.7,Sr,6-4,24,2.7262,113.272,2.5,2019,43129,all,81,2.41996464,42,66,19,52,0.6364,0.3654,1,1,1
Myles Stephens,Princeton,Ivy,25,81.7,93.4,22.2,44.6,48.9,3.3,19.1,6.7,15,67,89,0.753,105,219,0.479,18,77,0.234,2,1.5,30.1,Sr,6-5,12,1.19383,97.0214,2.4,2019,43143,all,,0.58822595,74,121,31,98,0.6116,0.3163,6,8,0.75
Walter Jones Jr.,Alabama A&M,SWAC,30,48.8,76,17.3,39.4,40.1,3,13.8,11.5,23.3,12,25,0.48,39,97,0.402,16,63,0.254,1,3.1,15.6,Jr,6-5,34,-1.19073,70.6839,5.6,2019,43146,all,,0.81399567,13,29,12,31,0.4483,0.3871,0,3,0
James Claar,Western Illinois,Sum,27,20.6,131.8,10.1,65.6,67.3,8.7,9.7,1.5,11.9,10,14,0.714,21,32,0.656,0,0,0,5.8,0.5,43.8,Jr,6-8,24,0.846182,114.473,5.8,2019,43149,all,,0.44440864,19,28,2,4,0.6786,0.5,5,6,0.8333
Beau Brown,South Dakota St.,Sum,7,1.5,87.4,20.7,50,46.8,6.5,5.3,0,14,0,1,0,2,5,0.4,1,2,0.5,0,2.9,14.3,Jr,6-1,15,-0.0139502,85.5322,4.2,2019,43151,all,,0,2,4,0,1,0.5,0,0,0,
Cole Gentry,Wright St.,Horz,33,82.7,116.8,17.5,51.5,57,1.1,7.2,18.4,13.6,81,90,0.9,78,148,0.527,49,146,0.336,0.1,2.2,30.6,Jr,5-10,31,2.97987,112.89,2.1,2019,43153,all,,2.46667185,56,83,22,65,0.6747,0.3385,0,0,
Dan Jech,South Dakota,Sum,14,11,116,14.1,61.4,64.3,8.7,14.1,1.6,16.8,8,11,0.727,12,20,0.6,1,2,0.5,4.5,0.5,50,Sr,6-9,31,0.575452,105.737,5.2,2019,43155,all,,0.16675,7,9,5,11,0.7778,0.4545,1,1,1
Tevin King,South Dakota St.,Sum,32,79.7,108.2,17.6,54.5,57.4,3.3,16,21.1,23.5,58,84,0.69,88,159,0.553,18,52,0.346,0.8,3,39.8,Sr,6-2,2,1.73442,102.694,3.7,2019,43156,all,,1.79488915,66,116,21,40,0.569,0.525,5,6,0.8333
Nick Weiler-Babb,Iowa St.,B12,35,86,110.4,16.1,48.1,52.3,2.9,13.2,19.1,16.5,63,82,0.768,64,146,0.438,42,118,0.356,1.1,2.3,31.1,Sr,6-5,1,3.02464,112.352,1.9,2019,43162,all,,2.54550083,38,56,26,90,0.6786,0.2889,2,3,0.6667
Ryan Taylor,Northwestern,B10,31,66.1,97.5,19.1,45.5,48.6,1.3,6.6,8.9,8.5,37,41,0.902,43,112,0.384,60,180,0.333,1.1,1.6,14,Sr,6-6,14,1.48644,102.606,3.4,2019,43164,all,,1.47836636,15,24,28,88,0.625,0.3182,1,1,1
Justin Wright-Foreman,Hofstra,CAA,34,92.8,120.7,31.5,59.6,63.7,1.2,11.4,17.6,13.2,176,204,0.863,217,382,0.568,108,254,0.425,0.6,1.4,32.1,Sr,6-2,3,5.98682,132.437,2,2019,43169,all,,1.12088462,106,154,111,228,0.6883,0.4868,16,17,0.9412
Xavier Hallinan,Portland,WCC,12,5.6,87,23.4,42.5,48.3,1.7,6.8,20.1,22,6,8,0.75,1,10,0.1,5,10,0.5,0,3.5,40,Jr,6-1,55,0.117337,92.9931,5.9,2019,43182,all,,1,1,4,0,6,0.25,0,0,0,
Jack Beach,Gonzaga,WCC,18,3.5,139.9,9,60,60,2.6,8.2,5.6,0,0,0,0,0,0,0,4,10,0.4,0,0,0,So,6-3,2,0.354328,124.524,3.3,2019,43183,all,,,0,0,0,0,,,0,0,
Colin Russell,UC Davis,BW,20,7.3,76.2,13.4,30.8,34.7,8.5,6.1,2.2,15.6,4,9,0.444,4,13,0.308,0,0,0,1.4,2.1,69.2,Sr,6-10,21,-0.284373,67.9071,7.9,2019,43184,all,,0.33333333,4,9,0,4,0.4444,0,0,1,0
Derrik Smits,Valparaiso,MVC,30,53.1,103.2,29.6,57.5,58.9,11.6,20.7,9.8,19.2,85,140,0.607,138,239,0.577,0,1,0,4.3,1.2,58.3,Jr,7-1,21,2.26503,116.49,5.3,2019,43188,all,58.8,0.39684072,112,165,25,73,0.6788,0.3425,12,12,1
Hunter Seacat,Appalachian St.,SB,29,46.2,103.4,16.2,56.2,57.9,7.7,12.8,11.5,24.3,30,48,0.625,59,105,0.562,0,0,0,3.5,1.1,45.7,Jr,6-9,50,0.794377,99.3288,5.2,2019,43199,all,,0.97504,53,81,6,24,0.6543,0.25,4,4,1
Dennis Tunstall,Towson,CAA,31,66.6,123.5,11.8,55.8,57,12.2,22,3.4,11.3,26,42,0.619,74,133,0.556,2,5,0.4,5.3,1.3,30.4,Jr,6-9,11,2.17529,110.095,3.9,2019,43201,all,,0.83342222,49,70,25,63,0.7,0.3968,4,5,0.8
Jon Davis,Charlotte,CUSA,29,92.8,103.1,33.3,51.6,58.5,1.3,13.7,29.4,20.5,175,205,0.854,118,225,0.524,73,216,0.338,1.4,1.4,46.5,Sr,6-3,3,4.40795,121.25,1.6,2019,43206,all,21.2,0.88431119,70,108,48,117,0.6481,0.4103,3,3,1
Paulius Zalys,Lafayette,Pat,28,53.4,94,28.5,48.1,51.5,4.5,19.1,26.2,22.8,46,61,0.754,94,196,0.48,14,43,0.326,0.5,1.4,25.5,Sr,6-7,33,1.26306,103.234,3.9,2019,43209,all,,1.03945511,52,90,42,106,0.5778,0.3962,2,2,1
Auston Evans,Lafayette,Pat,10,3.7,76.8,15,62.5,55.9,2.7,8.1,4.1,34.4,0,2,0,2,3,0.667,2,5,0.4,2.4,2.6,25,Sr,6-5,12,-0.249901,70.6049,1.8,2019,43212,all,,0.16663611,1,2,1,1,0.5,1,0,0,
Jacob Orender,California,P12,8,1,48.1,32.3,21.4,21.4,0,10.9,16.3,15.1,0,0,0,0,3,0,1,4,0.25,0,4.9,0,Sr,6-0,0,-0.113234,65.2585,3.3,2019,43213,all,,1,0,0,0,3,,0,0,0,
Chris Clemons,Campbell,BSth,30,93.9,115.6,37.4,53.6,59.9,2.5,14,19.4,10.8,233,270,0.863,149,266,0.56,128,370,0.346,1,2.5,42.5,Sr,5-9,3,6.22167,134.612,2.2,2019,43225,all,,1.11903359,111,178,38,88,0.6236,0.4318,12,16,0.75
Balsa Dragovic,Harvard,Ivy,2,0.6,0,5.8,0,0,0,16.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr,6-10,14,-1.27235,-17.75,0,2019,43239,all,21.4,,0,0,0,0,,,0,0,
Guilien Smith,Dartmouth,Ivy,16,20.9,88,18.9,38.9,44.8,1.5,14.1,11.7,17.3,16,20,0.8,14,32,0.438,7,31,0.226,0.9,1.5,31.7,Sr,6-2,14,0.114108,89.2498,3.2,2019,43240,all,,1.21432908,14,26,0,6,0.5385,0,0,0,
Joel Davis,Cornell,Ivy,28,30.8,82.9,19.2,42.7,45,3.7,12.8,12.3,19.9,19,35,0.543,29,64,0.453,6,25,0.24,1.4,2.7,39.3,Sr,6-2,23,-0.205836,82.4382,3.5,2019,43246,all,,1.125,28,54,1,10,0.5185,0.1,4,8,0.5
Lacey James,Northern Illinois,MAC,33,60.5,105.6,20.3,49.5,52.7,15.5,19.7,3.7,17.8,54,82,0.659,82,169,0.485,11,30,0.367,3.8,1.1,41.2,Sr,6-9,4,1.74036,108.172,5,2019,43248,all,,0.35296136,66,118,20,56,0.5593,0.3571,10,11,0.9091
Troy Whiteside,Cornell,Ivy,24,23.1,73.5,15.1,41.7,41.9,0.9,9.2,6.5,19.8,5,12,0.417,16,35,0.457,6,25,0.24,1.1,1.5,20,Sr,6-4,4,-0.768102,67.4414,5.4,2019,43253,all,,0.6471398,8,13,8,22,0.6154,0.3636,2,2,1
Cameron Jones,Saint Peter's,MAAC,8,18.5,104.7,17.9,54.3,57.3,2.7,14.3,16,23.1,10,12,0.833,9,25,0.36,15,33,0.455,0.5,2.6,20.7,Jr,6-3,25,1.46988,101.207,2.8,2019,43261,all,,1.0625,1,8,8,17,0.125,0.4706,0,0,
Akwasi Yeboah,Stony Brook,AE,31,76.2,103,26.7,48.9,52.9,5.4,20.1,10.9,17.2,95,122,0.779,112,225,0.498,65,203,0.32,1.7,1.5,28.5,Jr,6-6,15,2.45429,109.282,3.2,2019,43276,all,,0.56097561,69,116,43,109,0.5948,0.3945,5,5,1
Ryan Jones,UMass Lowell,AE,23,45.8,94.6,19.1,48,50.4,2,10.1,19.5,22.9,22,31,0.71,38,73,0.521,23,78,0.295,1.5,1.6,20.5,Sr,6-3,5,0.398276,91.7888,2.5,2019,43281,all,,1.59090909,25,40,13,33,0.625,0.3939,0,0,
Alex Thomas,Towson,CAA,27,35.5,91.7,14.6,45,50.6,7.3,10.8,3.7,27.5,21,25,0.84,33,74,0.446,2,6,0.333,6,1.4,31.3,Sr,6-9,44,-0.235304,82.9387,5.4,2019,43283,all,,0.32255442,14,24,19,50,0.5833,0.38,0,0,
Everett Duncan,Vermont,AE,32,57.7,118.4,12,52.9,58.5,2.6,15.7,5.8,11.2,42,48,0.875,22,43,0.512,34,95,0.358,1.1,1.3,34.8,Jr,6-6,21,1.689,107.326,3.1,2019,43284,all,,1.52930901,16,28,6,15,0.5714,0.4,0,0,
Andrew Fleming,Lipscomb,ASun,29,22.9,108.4,19.9,56.9,60.5,4.9,13.5,17,22.2,23,30,0.767,23,46,0.5,15,34,0.441,0.7,1.1,37.5,So,6-5,15,0.779346,109.243,4,2019,43315,all,44.6,1.26922618,13,22,9,22,0.5909,0.4091,0,0,
Marlain Veal,Southeastern Louisiana,Slnd,31,79.3,97.6,31.4,46.8,54.4,2.8,10.3,32.6,26.6,150,180,0.833,71,178,0.399,68,192,0.354,0.4,3.2,48.6,Sr,5-9,0,2.48663,109.612,3.3,2019,43354,all,,1,49,109,22,69,0.4495,0.3188,0,2,0
