0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Omar Ndiaye,Northern Arizona,BSky,1,0.1,0,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jr,6-1,5,-0.216289,25.125,0,2018,39914,all,,,0,0,0,0,,,0,0,
Obediah Church,Missouri St.,MVC,31,58.1,114.5,15.5,65.6,64.5,10.9,14.6,10,23.1,33,59,0.559,86,130,0.662,0,1,0,8.2,1.4,45,Jr,6-7,5,2.00656,111.505,3.9,2018,39919,all,,0.88885729,70,88,16,42,0.7955,0.381,29,29,1
Jalone Friday,Abilene Christian,Slnd,28,57.1,95.9,28,48.5,51.2,5.4,19.6,5.3,14.7,54,78,0.692,95,190,0.5,36,117,0.308,7.7,0.8,25.4,So,6-9,21,1.28535,103.565,6.4,2018,39928,all,0.8,0.30187768,43,62,51,122,0.6935,0.418,7,8,0.875
Rayshawn Miller,Massachusetts,A10,33,60.7,94.3,13.5,45.3,46.6,1,6.8,13.9,18.8,12,17,0.706,30,70,0.429,31,99,0.313,0.3,0.9,10.1,Jr,6-1,42,-0.014523,87.2868,2.5,2018,39930,all,,1.82858759,11,26,18,43,0.4231,0.4186,0,0,
Joey Lane,Ohio St.,B10,10,2,86.6,26.5,36.4,42.6,0,16.8,12.8,16.4,3,4,0.75,1,4,0.25,2,7,0.286,0,2.2,36.4,Jr,6-1,14,0.0811118,96.1135,5.9,2018,39971,all,,1,1,2,0,2,0.5,0,0,0,
Tanner Borchardt,Nebraska,B10,20,8.9,113.2,11.4,46.2,45.8,16.1,16.9,3,8.7,6,14,0.429,6,13,0.462,0,0,0,3.1,1,107.7,Jr,6-8,20,0.398467,106.943,7.8,2018,39973,all,,1,4,8,2,5,0.5,0.4,0,0,
Charlie Hall,Northwestern,B10,3,0.6,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.2,0,0,Jr,6-5,10,-0.980446,-18.5,0,2018,39974,all,,,0,0,0,0,,,0,0,
Kent Auslander,Coppin St.,MEAC,17,30.7,59.9,16.2,32.7,35.8,0.8,10.4,8.4,29.6,12,20,0.6,11,29,0.379,11,55,0.2,1.1,0.6,23.8,Jr,6-6,23,-3.0071,50.4089,3.1,2018,39975,all,,0.45456419,9,15,2,14,0.6,0.1429,0,0,
Andrew Terrell,Maryland,B10,5,0.9,22.6,13.8,0,0,0,10,14.4,0,0,2,0,0,1,0,0,1,0,0,0,100,Jr,5-10,24,-0.559377,14.1815,3.6,2018,39976,all,,,0,0,0,1,,0,0,0,
Demola Onifade,Delaware St.,MEAC,26,26.1,66.1,10.1,27.1,27.6,7,16.1,3.6,22.3,1,2,0.5,13,48,0.271,0,0,0,3.6,0.4,4.2,Jr,6-9,50,-1.529,51.3253,4.3,2018,39979,all,,0.40003733,8,18,4,28,0.4444,0.1429,2,2,1
Joseph Lewis,Delaware St.,MEAC,26,34.3,66.3,23.4,38.2,39.5,2.3,17.4,11.5,31.2,13,26,0.5,41,107,0.383,5,20,0.25,2.8,0.9,20.5,Sr,6-9,3,-1.12748,67.1678,4.9,2018,39982,all,,0.47059135,13,27,28,80,0.4815,0.35,0,0,
Tookie Brown,Georgia Southern,SB,30,79,122.9,26.7,60.6,65.3,2.1,11.7,27.2,16.7,168,220,0.764,132,238,0.555,49,101,0.485,0.9,3,64.9,Jr,5-11,4,4.94482,130.938,3,2018,39995,all,57.8,1.71252,100,159,32,79,0.6289,0.4051,4,4,1
Jalen Williams,Furman,SC,28,20.9,100,19.5,49.1,51.6,18.7,23.2,5.2,24.7,15,25,0.6,27,55,0.491,0,0,0,5.5,1.5,45.5,So,6-8,2,0.323031,97.4903,6.2,2018,40009,all,,0.3600144,26,48,1,7,0.5417,0.1429,10,10,1
Andrew Brown,Furman,SC,30,59.4,124.4,15.7,63.2,64.6,4.1,10.8,13.8,14.7,27,36,0.75,30,53,0.566,58,132,0.439,0.6,2.6,19.5,Jr,6-5,5,2.54646,117.207,3.2,2018,40010,all,,2.0625,26,38,4,15,0.6842,0.2667,1,1,1
Kevin Larkin,Niagara,MAAC,28,27.5,92.2,17.5,41.2,43.1,4.3,16.4,5.5,13.3,11,15,0.733,26,68,0.382,17,57,0.298,0.8,1.9,12,Jr,6-5,2,-0.0248321,86.9076,4.3,2018,40023,all,,0.7500875,16,32,10,36,0.5,0.2778,2,2,1
Chris Silva,South Carolina,SEC,32,65.2,107.5,29.4,48.1,58.3,13.5,21.8,11.5,20.2,209,279,0.749,122,257,0.475,5,12,0.417,6.3,1.4,103.7,Jr,6-9,30,3.38669,124.65,5.3,2018,40037,all,72,0.45975573,83,138,39,120,0.6014,0.325,29,31,0.9355
Landry Shamet,Wichita St.,Amer,32,76.3,127.5,21,62.2,65.5,1.6,9.7,28.8,17.9,85,103,0.825,70,125,0.56,84,190,0.442,0.7,1.3,32.7,So,6-4,11,5.04761,133.388,2.4,2018,40045,all,70.6,2.47755277,51,77,19,49,0.6623,0.3878,6,7,0.8571
Dana Batt,Colgate,Pat,32,55,120.1,15.7,60.6,62.7,7.7,16.1,8.5,15.1,35,48,0.729,94,154,0.61,0,1,0,6.4,1.6,31,Jr,6-9,12,1.86404,111.874,4.7,2018,40047,all,,1.03571008,65,101,24,46,0.6436,0.5217,2,2,1
Julius van Sauers,LIU Brooklyn,NEC,34,27.8,103.8,10.4,61.5,62.3,6.6,14.8,3.6,27.9,12,19,0.632,16,28,0.571,9,20,0.45,1,1.2,39.6,So,6-8,2,0.0280179,88.179,7.7,2018,40048,all,,0.47616667,15,22,1,6,0.6818,0.1667,2,2,1
Raul Frias,LIU Brooklyn,NEC,33,25.4,107.2,13.1,50.6,51.5,3.9,9.3,5.6,12.1,5,7,0.714,8,17,0.471,24,70,0.343,0.8,1.1,8,Jr,6-1,22,0.262651,94.6598,2.4,2018,40052,all,,1.30023801,5,10,3,7,0.5,0.4286,2,2,1
Nate Jones,Bucknell,Pat,32,25.7,102.4,11.2,43.5,44.8,3.6,10,8.8,9.4,9,17,0.529,6,12,0.5,16,57,0.281,0.3,1.2,24.6,Jr,6-5,15,0.116865,90.4133,3.2,2018,40053,all,,2.85648995,5,8,1,3,0.625,0.3333,0,1,0
Matt O'Reilly,Bucknell,Pat,19,9.6,87.1,16.5,47.5,48.8,2.6,0.8,3.7,21.9,2,2,1,1,1,1,12,39,0.308,0.7,2.8,5,Jr,6-3,22,-0.129742,82.2638,3.8,2018,40054,all,,0.33333333,1,1,0,0,1,,0,0,
Raiquan Clark,LIU Brooklyn,NEC,34,80.4,101.7,27.5,56.5,61.8,7.7,15.7,9.2,26,178,238,0.748,194,334,0.581,7,28,0.25,1.2,2,65.7,Jr,6-6,23,2.24754,107.527,4,2018,40055,all,,0.37063416,174,270,15,58,0.6444,0.2586,14,14,1
David Favorite,Colgate,Pat,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jr,6-3,3,-0.780445,-25,0,2018,40056,all,,,,,,,,,,,
Malcolm Regisford,Colgate,Pat,23,26.3,111.9,16.8,61.5,63.3,10,23,7.2,22.2,21,31,0.677,40,65,0.615,0,0,0,5.1,0.5,47.7,Jr,6-8,5,0.893795,105.088,4,2018,40058,all,,0.56527184,30,49,10,16,0.6122,0.625,0,0,
Emondre Rickman,Indiana St.,MVC,26,28.7,82,19,46.3,47.6,7.4,20.9,5.4,27.1,16,31,0.516,38,82,0.463,0,0,0,9,1.3,37.8,Jr,6-9,41,-0.170142,83.7178,5.6,2018,40096,all,,0.28121445,27,48,11,36,0.5625,0.3056,7,8,0.875
Roland Griffin,Iona,MAAC,34,57.4,106.9,23.8,54.4,57.3,6,18.2,11.6,15.5,85,127,0.669,150,272,0.551,2,9,0.222,2.9,1.1,45.2,Jr,6-7,11,2.04949,112.096,4.8,2018,40100,all,,0.88893087,82,140,60,122,0.5857,0.4918,5,8,0.625
Bronson Kessinger,Indiana St.,MVC,27,26.9,100.7,14.9,46,47.4,8.3,14,5,11.9,12,22,0.545,30,59,0.508,3,16,0.188,1.9,1.2,29.3,So,6-8,5,0.416203,97.6101,4.5,2018,40101,all,25.8,0.91662639,25,40,5,19,0.625,0.2632,3,4,0.75
Matt Hein,Illinois St.,MVC,31,52,75.2,14,40,43.1,2,8.6,8.1,28.3,22,35,0.629,11,43,0.256,26,82,0.317,0.5,2.3,28,So,6-3,5,-1.2694,70.7227,4.6,2018,40103,all,,0.64,5,11,6,32,0.4545,0.1875,0,0,
Cameron Lewis,Howard,MEAC,31,49.3,100.7,13.7,52.6,56,8.7,12.1,9.4,26.9,28,40,0.7,50,96,0.521,1,2,0.5,2.5,1.1,40.8,Jr,6-8,25,0.0751886,88.5368,6,2018,40109,all,,0.80489375,39,56,11,40,0.6964,0.275,1,1,1
Jalen Jones,Howard,MEAC,31,53.1,99.8,10.3,59.6,57.8,7.9,15.5,7.1,29.2,19,39,0.487,39,66,0.591,1,2,0.5,2,1.5,57.4,Jr,6-5,23,-0.301987,83.4251,5,2018,40111,all,,0.75002063,35,51,4,15,0.6863,0.2667,4,4,1
Nick Severado,Florida A&M,MEAC,31,55.2,91.1,11,42.2,47,6.7,14,3.5,21.9,29,43,0.674,43,101,0.426,0,1,0,3.1,1.3,42.2,Jr,6-8,1,-0.972338,75.7176,5.2,2018,40116,all,,0.4375,25,41,18,59,0.6098,0.3051,3,3,1
L'Hassane Niangane,Gardner Webb,BSth,29,39.7,73,10.3,31.4,31.9,13.8,14.3,2.2,35.4,7,22,0.318,11,35,0.314,0,0,0,6.5,0,62.9,Sr,6-10,31,-1.53832,59.9494,6.8,2018,40139,all,,0.23338667,11,26,0,9,0.4231,0,0,0,
Derryck Thornton,USC,P12,25,24.4,83.2,19.9,40.1,46.2,1,10.9,14.3,28.1,23,27,0.852,26,69,0.377,7,22,0.318,1.3,2.9,29.7,So,6-2,5,-0.103033,85.3646,2.5,2018,40142,all,97.4,0.91176471,20,40,6,29,0.5,0.2069,2,2,1
Thomas Neff,Denver,Sum,14,12.6,88.4,13.5,54.2,56.1,3.4,7.4,11.1,35.9,2,2,1,4,11,0.364,6,13,0.462,0.9,1.2,8.3,Jr,6-5,15,-0.26414,80.0289,1.1,2018,40144,all,,0.84608284,3,5,1,6,0.6,0.1667,0,0,
Kipper Nichols,Illinois,B10,30,46.1,115.1,24.2,51.3,57.7,7.9,19.7,8.2,14.2,79,92,0.859,68,141,0.482,31,82,0.378,2.3,2.4,41.3,So,6-6,2,2.60677,126.477,4.7,2018,40147,all,43.8,0.63885301,51,91,17,50,0.5604,0.34,10,12,0.8333
Blake Paul,Tulane,Amer,31,37.5,90.1,15.6,52.5,54.4,7.9,15.2,9.7,31.3,19,31,0.613,42,80,0.525,0,0,0,8.6,0.6,38.8,Jr,6-9,23,-0.0598866,86.3134,6.5,2018,40149,all,,0.62504844,31,45,11,35,0.6889,0.3143,12,13,0.9231
Legend Robertin,Nicholls St.,Slnd,28,22.8,83.1,13.6,48.9,49.1,8.6,14.5,0,28.8,9,19,0.474,22,44,0.5,0,1,0,12.7,0,42.2,Sr,7-1,0,-0.450485,73.2009,8.8,2018,40151,all,,0.04173333,20,32,2,12,0.625,0.1667,14,15,0.9333
Alan Vest,Wright St.,Horz,13,3.5,70.3,13.2,25,25,9.7,14.8,7.5,18.6,0,0,0,1,6,0.167,1,4,0.25,0,0,0,Jr,6-3,4,-0.327394,61.2589,1.7,2018,40155,all,,1,1,1,1,6,1,0.1667,0,0,
Mark Hughes,Wright St.,Horz,33,78.5,106.8,16.4,50.6,54.7,1,10.6,18.7,17.7,57,69,0.826,45,83,0.542,57,175,0.326,1,2.1,26.7,Jr,6-4,3,1.52006,101.324,2.9,2018,40156,all,,1.84207295,39,60,4,20,0.65,0.2,8,8,1
Dominique Matthews,Illinois Chicago,Horz,34,45,94.9,21.5,44.1,47.2,3.1,6.4,8.1,14,40,56,0.714,37,97,0.381,45,140,0.321,1.4,1.3,23.6,So,6-2,0,0.502028,95.4733,2.8,2018,40164,all,,0.6499865,28,60,8,28,0.4667,0.2857,0,1,0
Corey Brown,Northern Arizona,BSky,27,37.5,104.1,19.6,60.2,59.7,8,16.9,4.6,19,37,67,0.552,71,117,0.607,0,1,0,2.4,2.3,56.8,Jr,6-8,2,0.944615,103.675,6.3,2018,40175,all,,0.31248867,43,64,22,43,0.6719,0.5116,10,13,0.7692
Conner Avants,North Dakota,BSky,29,68.2,105.3,19.9,56.5,57.6,7.6,17.9,6.6,16.2,54,89,0.607,135,239,0.565,0,0,0,1.5,1.4,37.2,Jr,6-7,32,1.75312,105.078,3.9,2018,40176,all,,0.54717202,77,116,55,114,0.6638,0.4825,2,2,1
Cortez Seales,North Dakota,BSky,29,80.7,100.5,17.5,47.7,50,2.7,10.3,12.3,11.4,47,71,0.662,126,260,0.485,4,17,0.235,1.7,1.7,25.6,Jr,6-4,15,1.1835,97.5,1.4,2018,40181,all,,1.78382907,38,64,86,187,0.5938,0.4599,0,0,
Adam McDermott,Northern Iowa,MVC,6,4.1,84.9,11.5,33.3,36.9,0,15,11.9,11.1,1,1,1,0,2,0,2,7,0.286,0,2.6,11.1,So,6-4,1,-0.392999,73.5879,1.6,2018,40182,all,,2,0,1,0,1,0,0,0,0,
Tanner Schmit,Central Arkansas,Slnd,34,30.3,93.1,19,42,43.9,6.5,9.8,4.1,8.7,16,24,0.667,66,154,0.429,0,3,0,2.3,0.5,15.3,Jr,6-8,22,0.144328,90.8354,7.9,2018,40183,all,,0.76925148,15,27,51,127,0.5556,0.4016,0,0,
Jimond Ivey,Akron,MAC,31,82,101.9,23.1,47.5,51.1,4.4,17.3,22.6,18.2,67,88,0.761,77,170,0.453,58,175,0.331,1.5,1.9,25.5,Jr,6-5,0,1.99621,104.829,3.3,2018,40201,all,,1.48686316,49,101,28,63,0.4851,0.4444,3,4,0.75
Aaron Jordan,Illinois,B10,31,50,122.2,16.7,57.8,62.7,7.3,12.1,6.5,15.8,54,64,0.844,33,70,0.471,40,91,0.44,1.3,2.3,39.8,Jr,6-5,23,2.57386,124.159,3.9,2018,40203,all,76.6,0.76672,27,47,6,23,0.5745,0.2609,1,1,1
Maurice Kirby,IUPUI,Horz,28,36.9,96.1,17.7,48.5,50.8,9.3,20.9,6.1,20.7,22,36,0.611,49,100,0.49,0,1,0,2,1,35.6,Sr,6-9,31,0.248558,92.2932,5.5,2018,40214,all,27.6,0.46426658,27,44,17,48,0.6136,0.3542,2,2,1
Jeremy Johnson,Milwaukee,Horz,16,24.2,94.6,15.1,42.8,43.1,2.7,14,9.3,7.7,3,6,0.5,16,31,0.516,13,52,0.25,1.5,2,7.2,So,6-3,4,-0.0861901,86.1444,4.2,2018,40217,all,,1.87511251,3,8,13,23,0.375,0.5652,0,0,
Lavone Holland II,Northern Kentucky,Horz,30,77.6,104.7,26,49.1,54,2.2,13,26.6,19.1,87,104,0.837,88,185,0.476,55,162,0.34,0.8,1.9,30,Sr,6-1,30,2.5208,110.865,3.1,2018,40220,all,,1.69878171,60,112,27,72,0.5357,0.375,5,5,1
Drew McDonald,Northern Kentucky,Horz,30,79.1,109.9,26.8,53.1,56.9,7.4,26.9,14.5,15.3,92,115,0.8,133,246,0.541,52,151,0.344,1.6,0.9,29,Jr,6-7,34,3.24282,116.999,3,2018,40228,all,,1.02857143,65,109,62,127,0.5963,0.4882,0,0,
Cavan LaRose,Sacred Heart,NEC,4,0.7,102.9,6.4,0,52.6,0,0,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,Sr,6-3,13,-0.031431,82.927,5,2018,40229,all,,,0,0,0,0,,,0,0,
Jonathan Kasibabu,Fairfield,MAAC,32,50.6,118.2,19.4,70.5,70.5,9.4,20.3,10.8,22.2,72,107,0.673,95,132,0.72,9,22,0.409,5.5,1.1,69.5,Jr,6-8,13,2.06428,115.519,6.3,2018,40243,all,,0.69812232,82,108,5,12,0.7593,0.4167,23,23,1
Ramone Snowden,James Madison,CAA,31,71.9,102.1,13.9,54,55,3.6,12,16.4,23.6,40,71,0.563,34,73,0.466,31,76,0.408,1.1,2.5,47.7,Sr,6-6,23,0.489046,92.2645,4.6,2018,40251,all,,1.55555556,31,55,3,18,0.5636,0.1667,0,0,
Robert Franks,Washington St.,P12,30,76.7,112.9,25.2,56.5,61.1,5.9,17.3,12.8,16.3,105,123,0.854,109,205,0.532,66,163,0.405,3.2,0.9,33.4,Jr,6-7,3,4.01778,122.637,3.4,2018,40256,all,26,0.82856898,89,128,20,75,0.6953,0.2667,9,9,1
Viont'e Daniels,Washington St.,P12,31,78.7,124.3,12,64.1,65.3,1.9,6.2,11,13.7,24,31,0.774,21,43,0.488,71,156,0.455,0.3,0.9,15.6,Jr,6-2,4,3.45591,117.923,2,2018,40257,all,,2.10336718,8,14,13,30,0.5714,0.4333,0,0,
Carson Smith,USC Upstate,ASun,27,34.9,116.1,13.7,54.4,55.1,6.8,12.1,10.8,12.4,6,9,0.667,36,58,0.621,9,33,0.273,0.3,1.4,9.9,Sr,6-6,13,0.966354,106.576,5.5,2018,40322,all,,1.75008,23,34,13,24,0.6765,0.5417,0,0,
Andrew Rowsey,Marquette,BE,35,80.8,118.3,30.2,54.6,61,1.5,9.9,28.6,16.4,175,194,0.902,83,194,0.428,125,301,0.415,0.7,1.6,39.2,Sr,5-11,30,5.59977,136.977,2.9,2018,40330,all,,1.70706357,27,63,56,131,0.4286,0.4275,0,0,
Brenden Morris,Weber St.,BSky,5,0.9,100.3,25.3,62.5,62.5,13.1,33.3,0,22.8,0,0,0,1,2,0.5,1,2,0.5,0,0,0,So,6-7,34,0.128846,106.022,12,2018,40350,all,,0,1,2,0,0,0.5,,1,1,1
Joel Swallow,Southern Utah,BSky,6,1.7,77.8,19.9,33.3,36,11.3,17.8,0,13.8,1,2,0.5,2,6,0.333,0,0,0,0,0,33.3,So,6-9,44,-0.0876764,79.8759,2,2018,40351,all,,0,2,6,0,0,0.3333,,1,1,1
Nick Parker,Campbell,BSth,5,1.6,89,29.3,55,55,6.4,12,0,20.1,0,0,0,1,3,0.333,3,7,0.429,5.6,0,0,Sr,6-3,10,0.132623,97.0109,0,2018,40352,all,,2,1,1,0,2,1,0,0,0,
Cole Blackstock,Auburn,SEC,13,1.4,210.5,5,0,105.3,0,23.4,0,0,4,4,1,0,0,0,0,0,0,6,0,0,Jr,6-9,41,0.561331,198.139,10.5,2018,40357,all,,,0,0,0,0,,,0,0,
Ellis Dozier,Ohio,MAC,11,3.1,56.1,16.2,25,24,5.7,5.6,0,8.7,0,1,0,3,10,0.3,0,2,0,0,0,8.3,Fr,6-8,25,-0.454168,50.2044,6.2,2018,40371,all,,0,3,5,0,6,0.6,0,0,0,
Brent Hibbitts,Michigan,B10,4,0.7,126.2,30.2,70,70,22,11.1,23.9,18.4,0,0,0,2,4,0.5,1,1,1,9.7,0,0,So,6-8,0,0.450015,134.615,7.3,2018,40396,all,,1,1,2,1,2,0.5,0.5,0,0,
Moritz Wagner,Michigan,B10,38,65.5,114.8,24.6,60.3,61.8,6.5,25,6.7,13.1,74,106,0.698,150,245,0.612,62,158,0.392,2,2.2,26.3,Jr,6-11,13,3.74835,126.331,4.5,2018,40399,all,76.4,0.5893168,126,174,24,72,0.7241,0.3333,23,23,1
Paris Collins,Jackson St.,SWAC,23,57,94.2,25.6,41.2,43.1,7.2,17.4,21.6,13.1,32,52,0.615,69,169,0.408,32,115,0.278,2.2,6,18.3,Sr,6-4,5,0.962174,96.6921,3.3,2018,40402,all,,1.43181818,50,103,19,66,0.4854,0.2879,3,4,0.75
Grant Riller,College of Charleston,CAA,31,81.1,118.3,25.5,61.9,63.9,1.4,8.2,14.3,14.1,93,126,0.738,166,267,0.622,56,137,0.409,1.4,2.4,31.2,So,6-3,1,3.98792,121.266,2.5,2018,40407,all,6,1.04687017,118,170,30,74,0.6941,0.4054,13,13,1
Thomas Capuano,Manhattan,MAAC,31,56,110.9,10.9,61.9,61,1.9,8.4,10.2,20,6,14,0.429,29,61,0.475,31,61,0.508,0.3,1.5,11.5,Jr,6-0,22,0.733783,96.7844,3.3,2018,40413,all,,1.3846429,16,26,13,35,0.6154,0.3714,0,0,
Zane Najdawi,The Citadel,SC,29,63.8,102.4,25.1,57.1,59.8,4.3,16.7,8.1,20.1,87,123,0.707,113,208,0.543,43,103,0.417,5.7,1.2,39.5,Jr,6-7,35,1.81325,107.805,3.6,2018,40422,all,,0.37972846,77,123,30,77,0.626,0.3896,4,4,1
Ryan Funk,Marist,MAAC,30,74.5,113.5,15.4,57,59.6,1.2,9.1,3,9.3,53,70,0.757,31,68,0.456,77,189,0.407,0.6,0.8,27.2,Jr,6-6,30,1.97035,105.643,2.3,2018,40426,all,,0.583375,19,42,12,26,0.4524,0.4615,9,11,0.8182
Hayden Dalton,Wyoming,MWC,32,81.1,108.9,24.8,55.5,60,4.7,21.7,17.3,16.2,116,139,0.835,103,200,0.515,82,207,0.396,1.4,1.5,34.2,Sr,6-8,20,3.40441,116.866,3.3,2018,40428,all,,1.04881681,66,110,37,90,0.6,0.4111,17,23,0.7391
Justin James,Wyoming,MWC,31,73.9,103,29.6,51.5,55.9,2.2,19.3,22.5,14.7,143,198,0.722,164,307,0.534,40,128,0.313,1.6,2,45.5,Jr,6-7,1,3.14589,116.372,3.3,2018,40442,all,23,1.20985264,102,161,62,146,0.6335,0.4247,21,26,0.8077
Jehyve Floyd,Holy Cross,Pat,31,73.9,104.4,22.1,66.8,64.3,4.8,18.4,13.5,22,47,97,0.485,165,247,0.668,0,0,0,9.9,2,39.3,Jr,6-8,20,1.7683,104.58,4.5,2018,40447,all,,0.69443727,117,154,41,79,0.7597,0.519,39,40,0.975
Karl Charles,Holy Cross,Pat,22,52.2,100.3,22.7,50.6,56.6,2.3,9.7,22.4,21.6,62,80,0.775,48,81,0.593,22,79,0.278,1,3.2,50,Jr,6-6,1,1.35986,100.694,3.4,2018,40451,all,38.4,1.35294625,41,60,7,21,0.6833,0.3333,1,1,1
Francisco Amiel,Colgate,Pat,32,49.3,86.6,12,39.4,43.1,1.5,7.9,14.4,26,14,17,0.824,13,41,0.317,16,53,0.302,1,3,18.1,Jr,6-2,30,-0.883494,74.544,2.7,2018,40452,all,,1.6667,6,18,7,22,0.3333,0.3182,0,0,
Matija Milin,Fairfield,MAAC,26,32.9,105.8,19.2,53.8,54.6,8.4,19.3,12.4,16.3,17,29,0.586,49,85,0.576,14,45,0.311,0.5,1.1,22.3,Jr,6-9,14,0.940012,103.437,4.3,2018,40454,all,,1.1200208,36,56,13,29,0.6429,0.4483,2,2,1
Matt Zignorski,Holy Cross,Pat,28,38,105.8,12,50.6,53.6,0.3,6.6,12.3,12.1,14,18,0.778,12,28,0.429,19,52,0.365,0.9,1.2,22.5,Jr,6-2,31,0.332417,93.108,2.4,2018,40457,all,1.8,2.72690252,10,15,2,13,0.6667,0.1538,0,0,
Jarrell Brantley,College of Charleston,CAA,24,59.5,109.7,27.9,54.9,59,6.9,19.4,11.8,16.7,78,95,0.821,123,228,0.539,30,78,0.385,2.6,1.9,31,Jr,6-7,5,3.15443,115.688,3.7,2018,40460,all,,0.66668,88,135,26,80,0.6519,0.325,3,3,1
Michael Benkert,Belmont,OVC,31,14.8,58.2,13.1,25.6,28,1.3,2.9,4,20.5,3,4,0.75,6,9,0.667,3,32,0.094,0,0.6,9.8,So,6-4,24,-0.841641,49.0938,3.5,2018,40472,all,29.4,0.5556321,4,6,1,1,0.6667,1,0,0,
Seth Adelsperger,Belmont,OVC,30,22,102.4,14.5,60,58.8,6.7,14.3,3,21,11,22,0.5,33,55,0.6,0,0,0,2.5,0.2,40,So,6-11,50,0.253719,95.0199,6.2,2018,40473,all,,0.3334,30,50,2,3,0.6,0.6667,7,8,0.875
Khalil Ahmad,Cal St. Fullerton,BW,30,80.2,97.4,25.7,48.3,52.7,2.1,11.6,11.7,17.3,87,105,0.829,112,225,0.498,52,168,0.31,0.7,2.2,26.7,Jr,6-4,14,1.95161,104.862,2.7,2018,40474,all,,0.66666667,83,139,29,86,0.5971,0.3372,13,15,0.8667
Dylan Windler,Belmont,OVC,33,88.5,121.7,22.6,65.3,66.8,6.3,24,15.2,17.3,94,131,0.718,135,203,0.665,69,162,0.426,2.8,1.7,35.9,Jr,6-7,3,4.51968,124.256,2.9,2018,40475,all,,1.15387544,113,164,13,30,0.689,0.4333,24,25,0.96
Jamal Smith,Cal St. Fullerton,BW,30,57,90.9,12.6,49.4,56.6,0.9,11.5,14.5,32.8,42,56,0.75,21,48,0.438,13,34,0.382,0.9,1.2,68.3,So,6-3,1,-0.437575,81.9641,5.3,2018,40476,all,,1.17310769,19,35,2,13,0.5429,0.1538,0,0,
Kevin McClain,Belmont,OVC,33,80.9,110.1,19.9,54.6,57.1,3,10.4,12,14.7,68,95,0.716,88,157,0.561,57,161,0.354,0.7,1.9,29.9,Jr,6-2,11,2.45843,109.347,2,2018,40477,all,,1.32071477,79,130,9,26,0.6077,0.3462,4,4,1
Kyle Allman Jr.,Cal St. Fullerton,BW,30,83.3,110.1,27.8,53.9,59.6,1.4,10.4,15.4,15.1,178,237,0.751,144,287,0.502,42,97,0.433,0.6,2,61.7,Jr,6-3,0,3.81489,120.231,2.7,2018,40481,all,,1.01353514,88,138,56,149,0.6377,0.3758,13,16,0.8125
Keyshawn Evans,Illinois St.,MVC,29,69.8,109.7,24,53.8,57.5,1.2,8.1,24.8,15.7,85,111,0.766,45,117,0.385,88,212,0.415,0,1.2,33.7,Jr,6-0,3,3.45795,119.183,2.5,2018,40486,all,18.2,1.74190739,17,43,28,73,0.3953,0.3836,0,0,
Dwayne Lautier-Ogunleye,Bradley,MVC,32,67.3,111,17.5,49.7,55,6,14.6,21,17.6,76,110,0.691,58,110,0.527,19,64,0.297,0.3,1.2,63.2,Jr,6-4,23,2.08389,109.776,3.8,2018,40491,all,,2.000075,51,83,7,26,0.6145,0.2692,6,6,1
Callum Barker,Bradley,MVC,13,4.7,83.7,12.1,50,53.1,7.9,7.7,0,33.2,2,3,0.667,4,8,0.5,0,0,0,4.3,2,37.5,Jr,6-9,30,-0.195572,75.2445,6.7,2018,40493,all,,0,4,6,0,2,0.6667,0,1,1,1
Nick McGlynn,Drake,MVC,33,57,112.4,24.8,53.3,56.5,10.4,18.2,12,10.6,68,91,0.747,148,276,0.536,8,24,0.333,7.6,1,30.3,Jr,6-8,35,2.63804,120.186,5.3,2018,40495,all,19.6,1.0833963,97,138,50,137,0.7029,0.365,25,26,0.9615
Juwan Morgan,Indiana,B10,31,72.7,118.8,25.7,60.2,61.4,10.7,18.5,12,12.8,106,168,0.631,179,284,0.63,16,53,0.302,5.4,2.4,49.9,Jr,6-7,13,4.39486,130.611,3.4,2018,40498,all,76.8,0.9215293,165,236,14,47,0.6992,0.2979,28,31,0.9032
Kyle Massie,UTSA,CUSA,6,0.6,210.5,6,0,105.3,0,13.1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,Jr,5-10,4,0.480613,191.335,0,2018,40503,all,,,0,0,0,0,,,0,0,
Armon Fletcher,Southern Illinois,MVC,32,77.8,115.7,21.7,54.9,58.9,5.6,13.8,11.2,11.1,106,145,0.731,113,200,0.565,40,115,0.348,1.9,2.3,46,Jr,6-5,22,3.55399,119.975,2.9,2018,40509,all,,1.31702177,91,142,22,59,0.6408,0.3729,19,23,0.8261
Jordan Caroline,Nevada,MWC,37,85.9,113,25.7,51.3,56,8.9,18.7,12.1,12.2,178,251,0.709,185,355,0.521,36,111,0.324,0.5,1.1,53.9,Jr,6-7,24,4.41015,124.036,2.7,2018,40510,all,,1.15493251,139,229,46,126,0.607,0.3651,18,20,0.9
