0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Jeremy Wilson,Navy,Pat,29,33.4,99.2,17.3,58.6,62.2,9.8,8.8,3.8,28.4,28,37,0.757,51,87,0.586,0,0,0,4.9,1.2,42.5,Jr,6-10,40,0.391856,91.4362,8.1,2010,3114,all,,0.19445787,44,63,7,24,0.6984,0.2917,3,3,1
Donald Sims,Appalachian St.,SC,34,87.1,123.3,25.9,57.9,64.2,1,9,14.4,16.8,168,177,0.949,103,204,0.505,113,267,0.423,0.1,1.6,37.6,Jr,6-1,0,5.50759,128.65,1.3,2010,3115,all,,0.87357355,53,82,50,122,0.6463,0.4098,0,0,
J.R. Archer,Appalachian St.,SC,9,0.9,49.4,13.8,0,12.7,0,8.3,12.4,0,1,2,0.5,0,0,0,0,3,0,0,0,66.7,Jr,6-3,24,-0.21715,40.0251,0,2010,3117,all,,,0,0,0,0,,,0,0,
Donavan Monroe,College of Charleston,SC,34,80.7,108,20.4,50.4,54.5,4.8,8,11.2,14.7,75,92,0.815,105,218,0.482,44,121,0.364,0.7,2.4,27.1,Jr,6-1,1,2.62316,106.69,2.9,2010,3119,all,,1.21049806,63,103,42,115,0.6117,0.3652,9,11,0.8182
Andrew Goudelock,College of Charleston,SC,34,88.6,113,27.2,53.9,55.8,2.4,10.8,22.1,12,61,74,0.824,153,307,0.498,97,247,0.393,1,1.8,13.4,Jr,6-1,3,4.5358,120.106,1.9,2010,3120,all,,1.92645,42,68,111,239,0.6176,0.4644,2,2,1
Anthony Nelson,Niagara,MAAC,33,87.1,104.7,18.4,46,53.1,4.6,9.6,26.9,23.1,120,174,0.69,74,158,0.468,20,68,0.294,0.2,2.3,77,Jr,6-1,31,2.31292,102.255,3,2010,3126,all,48,1.91857565,60,118,14,40,0.5085,0.35,3,4,0.75
Marquis Weddle,Tennessee Martin,OVC,19,52.5,99.2,25.7,47.9,51.6,1.6,11.6,12.2,17,45,52,0.865,55,128,0.43,48,137,0.35,0,2.2,19.6,Jr,6-1,4,2.05916,103.234,2,2010,3128,all,,0.56818378,19,42,36,86,0.4524,0.4186,0,0,
Benzor Simmons,Tennessee Martin,OVC,27,68.1,99.7,25,46.9,53.1,5.6,15.3,5.1,18.3,95,117,0.812,97,207,0.469,26,83,0.313,0.8,1.5,40.3,Jr,6-5,1,1.90733,103.513,3.8,2010,3129,all,3.2,0.23332733,67,100,30,107,0.67,0.2804,8,8,1
Evan Washington,Air Force,MWC,29,86,99.1,20.5,49.8,54.1,3,15.5,21.5,20.4,84,129,0.651,83,174,0.477,12,29,0.414,1.4,1.7,63.5,Jr,6-4,35,2.10006,100.935,2.1,2010,3132,all,,1.40324618,58,86,25,88,0.6744,0.2841,7,7,1
Mike McLain,Air Force,MWC,28,52.3,81.4,20,50.4,50.3,5,16.3,14,29.4,25,53,0.472,45,76,0.592,9,40,0.225,0.3,2,45.7,Sr,6-8,33,-0.0848008,82.2218,4.7,2010,3135,all,,0.66036241,42,64,3,12,0.6563,0.25,3,3,1
Jimmer Fredette,BYU,MWC,34,75.1,121,32.6,53.7,61.5,2.9,8.3,30.7,15.2,224,251,0.892,148,316,0.468,77,175,0.44,0.5,2.2,51.1,Jr,6-2,32,5.81627,137.243,1.4,2010,3137,all,54.4,1.7096845,78,120,70,196,0.65,0.3571,0,0,
Jahmar Young,New Mexico St.,WAC,33,87,111.8,26.8,53.4,58.7,1.4,9,18.8,16.2,153,183,0.836,151,294,0.514,72,191,0.377,0.6,1.3,37.7,Jr,6-4,1,4.3847,119.641,3,2010,3141,all,34.4,1.15553844,72,107,72,175,0.6729,0.4114,8,9,0.8889
Brad Sweezy,Loyola Marymount,WCC,17,7.6,33.8,6.3,0,0,5.6,7.7,3,35.7,0,6,0,0,4,0,0,0,0,1,1.1,150,Jr,6-6,10,-1.39198,15.7299,9.9,2010,3143,all,,0.49978751,0,2,0,2,0,0,0,0,
Ben Smith,UT Rio Grande Valley,GWC,33,37.2,89.4,18.9,46.5,47.5,0.9,11.6,15.6,16.8,10,15,0.667,14,24,0.583,39,132,0.295,1,3.8,9.6,Sr,6-3,33,0.0611168,84.5175,4.2,2010,3150,all,,1.18516255,13,21,1,3,0.619,0.3333,0,0,
Nick Murphy,Jacksonville St.,OVC,28,81,112.1,22.2,54.3,60.3,7.8,15.9,14.3,17.7,135,185,0.73,129,233,0.554,2,10,0.2,1.4,2.7,76.1,Jr,6-3,13,3.07955,110.651,3.1,2010,3153,all,,0.95079409,86,129,43,104,0.6667,0.4135,2,3,0.6667
Stephen Tyree,Bucknell,Pat,31,64.6,106.5,14.3,52.6,57.5,8,15.6,12.7,23.8,56,82,0.683,45,94,0.479,10,20,0.5,0.5,2.4,71.9,Sr,6-3,15,0.980341,94.1432,4.2,2010,3154,all,,1.15555249,34,63,11,31,0.5397,0.3548,0,0,
Patrick Behan,Bucknell,Pat,30,50.7,92.7,25.8,47.5,50.6,6.9,18.5,7.8,19.7,58,92,0.63,106,220,0.482,0,3,0,0.3,1.1,41.3,Sr,6-8,24,0.869118,95.1473,4.3,2010,3157,all,,0.37737024,55,95,51,125,0.5789,0.408,1,1,1
Najul Ervin,Northern Illinois,MAC,28,29.9,83,11.6,54.3,51.3,7.6,13.4,8.7,35.4,4,14,0.286,25,46,0.543,0,0,0,5.1,1.8,30.4,Sr,6-5,2,-0.534169,71.3654,4.4,2010,3161,all,,0.61533491,23,39,2,7,0.5897,0.2857,5,5,1
Jeremy Landers,Northern Illinois,MAC,26,18.5,74.8,13.2,34.3,40,3.7,9.8,8.5,28.9,12,21,0.571,9,26,0.346,2,9,0.222,0.5,3.1,60,Jr,6-2,24,-0.548361,64.9065,6.6,2010,3163,all,,0.66666667,3,6,6,20,0.5,0.3,0,0,
Robin Smeulders,Portland,WCC,30,67.6,109.3,25,49.4,55.7,10.8,18,9.8,16.3,117,161,0.727,126,255,0.494,0,0,0,1.8,1,63.1,Sr,6-9,12,3.0081,115.195,3.8,2010,3165,all,,0.66666667,84,133,42,122,0.6316,0.3443,9,9,1
Drew Viney,Loyola Marymount,WCC,31,80.7,111.7,22.3,51.6,56,4.8,17.8,10.7,14.7,100,121,0.826,116,258,0.45,61,144,0.424,3.1,1.9,30.1,So,6-5,34,3.6537,113.819,3.1,2010,3166,all,75.2,0.91935,45,76,71,183,0.5921,0.388,5,5,1
Calvin Haynes,Oregon St.,P10,32,77.3,95.2,23.9,47.8,50.8,1.7,7.6,14.2,18.8,75,113,0.664,87,200,0.435,50,139,0.36,0.4,2.2,33.3,Jr,6-2,22,2.02162,102.181,1.7,2010,3168,all,47,0.76054624,59,101,28,99,0.5842,0.2828,1,1,1
Omari Johnson,Oregon St.,P10,32,38.7,89.6,20.4,43.8,46.4,7.2,14.3,9.3,20.5,21,31,0.677,34,71,0.479,20,75,0.267,1.7,2.2,21.2,Jr,6-7,24,0.468738,92.0818,2.8,2010,3169,all,52.2,0.57577814,25,41,9,30,0.6098,0.3,2,2,1
Chace Stanback,UNLV,MWC,33,66.4,101.8,22.6,49.8,52.7,7.2,18,10.6,16.7,49,62,0.79,104,204,0.51,34,107,0.318,3.8,3.3,19.9,So,6-8,22,2.16696,106.723,3.9,2010,3171,all,89,0.83924573,30,55,74,149,0.5455,0.4966,4,4,1
Preston David,McNeese St.,Slnd,23,15.5,81.7,15.1,45.2,42,10.6,6.6,3.4,23.6,4,15,0.267,14,31,0.452,0,0,0,8.6,1.8,48.4,Jr,6-9,32,-0.249915,73.43,7.7,2010,3173,all,,0.299908,12,23,2,8,0.5217,0.25,4,5,0.8
Logan McConathy,Northwestern St.,Slnd,25,24.5,76.4,12.6,41.2,49.3,0.8,7.1,13.2,40.2,13,16,0.813,2,10,0.2,8,24,0.333,0,1.9,47.1,Jr,6-0,5,-0.647709,64.4187,5.5,2010,3176,all,,0.79166667,0,3,2,7,0,0.2857,0,0,
Dominic Knight,Northwestern St.,Slnd,23,40.1,86.9,21.9,46.3,48.4,4.9,10.3,16.1,25.2,33,61,0.541,49,100,0.49,5,22,0.227,1.7,2,50,Jr,6-3,1,0.185372,86.3895,7.5,2010,3177,all,,0.74416988,25,49,24,51,0.5102,0.4706,0,0,
Kellan Carter,Nicholls St.,Slnd,25,62.7,111.8,8.7,69.8,69.6,2.9,10.1,15.9,30.5,15,23,0.652,37,52,0.712,0,1,0,0.4,4,43.4,Jr,6-1,24,1.04263,94.7474,4.5,2010,3178,all,,1.75,29,36,8,16,0.8056,0.5,0,0,
Anatoly Bose,Nicholls St.,Slnd,26,87.7,105.5,31.5,53,57.8,4.8,20.3,15.5,16.7,145,197,0.736,94,191,0.492,73,193,0.378,1,2,51.3,Jr,6-6,31,4.14355,117.01,2.5,2010,3179,all,,0.6282,58,92,36,99,0.6304,0.3636,3,3,1
Dan McGeary,Harvard,Ivy,4,1.1,38.9,17.3,0,10.1,0,9.2,12.7,0,1,2,0.5,0,0,0,0,4,0,0,4.5,50,Sr,6-1,3,-0.56279,33.4453,3.1,2010,3181,all,13.4,,0,0,0,0,,,0,0,
Adam Koch,Northern Iowa,MVC,35,62.4,111.7,26.9,52.1,60.4,7,18.3,14,19.1,137,164,0.835,98,191,0.513,25,69,0.362,1.6,1.5,63.1,Sr,6-8,34,3.26278,121.047,3.8,2010,3182,all,,0.71639764,67,97,31,94,0.6907,0.3298,10,10,1
John Ashworth,IUPUI,Sum,34,81.2,94.5,12.1,45.7,49.9,1.1,7.9,22.3,33.5,31,43,0.721,21,49,0.429,25,79,0.316,0.5,2.7,33.6,Jr,6-3,42,-0.0947107,82.5212,1.7,2010,3184,all,,1.96054221,10,22,11,27,0.4545,0.4074,0,0,
Adam Waddell,Wyoming,MWC,27,57.8,106.3,19,51.4,55,7,18.5,3.5,12.3,77,123,0.626,91,177,0.514,0,0,0,3.4,1.3,69.5,So,6-10,15,2.024,106.772,4,2010,3189,all,,0.35718419,59,74,32,103,0.7973,0.3107,15,16,0.9375
Jamarr Sanders,UAB,CUSA,34,84.9,106.2,17.1,50.7,53.1,3.5,13.3,16.7,19.3,44,58,0.759,50,119,0.42,70,187,0.374,0.8,2.4,19,Jr,6-4,4,2.46737,104.167,1.8,2010,3193,all,44.6,1.39683739,29,50,21,69,0.58,0.3043,7,8,0.875
Cordero Barkley,Green Bay,Horz,31,41.3,86.6,15.5,41.5,45.9,5.8,14.7,8.4,26.9,22,29,0.759,26,66,0.394,12,40,0.3,2.6,1.7,27.4,Sr,6-5,34,-0.178921,80.4494,5.9,2010,3200,all,,0.64868035,15,27,11,39,0.5556,0.2821,1,1,1
Tyler Whatley,Georgia,SEC,5,1,132.4,16.5,33.3,56.5,0,0,0,0,3,3,1,1,3,0.333,0,0,0,0,0,100,Sr,6-7,25,0.351681,125.578,13.3,2010,3202,all,,,1,2,0,1,0.5,0,1,1,1
Sean Mock,Miami OH,MAC,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jr,6-6,11,-0.469964,-25,16,2010,3203,all,,,,,,,,,,,
Josh Sheets,UNC Wilmington,CAA,7,1.2,76.3,11.7,50,50,0,21.3,0,32.8,0,0,0,0,1,0,1,2,0.5,0,3.9,0,Sr,6-4,12,-0.143688,64.0251,10.7,2010,3206,all,,0,0,1,0,0,0,,0,0,
Jonnie West,West Virginia,BE,20,5,151,13.9,67.4,68.9,1.4,6.1,13.7,5.7,2,2,1,2,3,0.667,9,20,0.45,1.5,0,8.7,Jr,6-3,4,0.888922,149.117,2.1,2010,3218,all,33.8,5,0,0,2,3,,0.6667,0,0,
Wellington Smith,West Virginia,BE,38,57.3,112.8,15.8,54.8,55.5,10.8,9.4,11.2,20.4,24,40,0.6,57,101,0.564,38,107,0.355,4.9,1.9,19.2,Sr,6-7,35,2.35128,112.507,5.5,2010,3219,all,73.4,1.08698885,34,51,23,50,0.6667,0.46,5,7,0.7143
Cam Thoroughman,West Virginia,BE,35,16.6,91.2,12.4,50,52.4,9.1,10.6,11.7,35,13,24,0.542,11,22,0.5,0,0,0,1.8,1.2,109.1,Jr,6-7,2,0.0668023,85.9803,7.2,2010,3220,all,28.6,0.94439043,9,16,2,6,0.5625,0.3333,1,1,1
Tim Andree,Notre Dame,BE,8,1.1,67.6,30.1,40,40,16.3,7.7,12.9,41.2,0,0,0,2,5,0.4,0,0,0,0,4.2,0,Sr,6-8,41,-0.0366949,77.7092,0,2010,3222,all,,0.33333333,1,2,1,3,0.5,0.3333,0,0,
Adam Fletcher,Miami OH,MAC,30,61.5,96.5,17.2,50.3,53,9.1,11.9,5.3,22.3,43,69,0.623,77,153,0.503,0,0,0,2.1,1.1,45.1,Sr,6-8,41,0.922086,93.3766,4,2010,3224,all,,0.38297058,57,89,20,64,0.6404,0.3125,4,5,0.8
Luke Harangody,Notre Dame,BE,30,69.9,113,31.8,50.6,55.2,8.3,24.2,11.8,10.6,140,178,0.787,219,426,0.514,25,81,0.309,2.1,0.9,35.1,Sr,6-8,44,5.27269,129.48,2.8,2010,3225,all,82.4,0.87038889,113,171,106,255,0.6608,0.4157,10,12,0.8333
Chris McFarland,St. Francis PA,NEC,23,13.9,84.9,11.4,41.7,46.9,3.6,8.2,17,35,5,7,0.714,3,9,0.333,3,9,0.333,1.4,4,38.9,Sr,6-0,2,-0.293806,71.7448,5,2010,3226,all,,1.27263224,2,6,1,3,0.3333,0.3333,0,0,
Howard Little,Valparaiso,Horz,29,57.9,110.5,16.3,52.6,54.2,8,12.1,11.8,15,36,61,0.59,66,107,0.617,9,44,0.205,0.5,3.2,40.4,Jr,6-3,14,1.87641,106.685,4.5,2010,3230,all,17,1.46431901,59,89,7,18,0.6629,0.3889,2,2,1
Geoff McCammon,Loyola Chicago,Horz,28,59.9,110.2,20.5,54.5,56.3,1.9,8.8,8.3,12.5,36,51,0.706,62,133,0.466,47,110,0.427,0.8,1.8,21,Jr,6-4,23,2.21856,109.934,2.7,2010,3232,all,,0.7857,22,32,40,101,0.6875,0.396,2,3,0.6667
N'Gai Evans,Wright St.,Horz,29,67.3,106.1,20,52.3,56.8,2.9,11.5,22.6,22.4,68,93,0.731,72,135,0.533,21,63,0.333,0.3,2.6,47,Jr,6-1,11,2.2886,105.48,3.1,2010,3238,all,,1.52462679,41,60,31,75,0.6833,0.4133,1,1,1
Troy Tabler,Wright St.,Horz,32,59.1,115.2,18.4,56.4,61.1,1.6,8.9,11.5,16.8,56,63,0.889,28,57,0.491,58,147,0.395,1,1.3,30.9,Jr,6-3,3,2.40645,112.572,3.4,2010,3239,all,63.6,1.10810343,11,16,17,41,0.6875,0.4146,0,0,
Nikola Koprivica,Washington St.,P10,30,62.4,121.4,16.9,60,63.4,7,17.7,14.6,18.4,57,75,0.76,42,77,0.545,42,98,0.429,0.4,0.8,42.9,Sr,6-6,4,3.24306,120.316,3,2010,3244,all,,1.35003375,38,64,4,13,0.5938,0.3077,0,0,
Larry Sanders,VCU,CAA,35,64.9,112.8,26.1,54,56.3,13.1,25.2,7.7,13.8,107,167,0.641,192,351,0.547,4,16,0.25,9.1,1.6,45.5,Jr,6-11,1,3.53425,121.286,4.4,2010,3246,all,29.4,0.58620482,137,199,55,152,0.6884,0.3618,59,63,0.9365
Brian Haak,Northern Iowa,MVC,6,0.9,0,3.5,0,0,0,9.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sr,6-1,10,-0.781712,-20.625,0,2010,3247,all,,,0,0,0,1,,0,0,0,
Jon Crandell,Michigan St.,B10,12,1.2,21.6,7.9,0,0,0,12.6,8.5,42,0,0,0,0,2,0,0,0,0,6.4,0,0,Sr,6-8,25,-0.40267,5.98692,0,2010,3249,all,,1,0,1,0,1,0,0,0,0,
Jared Stohl,Portland,WCC,30,71.2,129.1,16.2,67.1,68.8,1.4,8.4,11.8,15.5,29,32,0.906,20,47,0.426,94,193,0.487,0,1.9,13.3,Jr,6-1,20,4.03945,123.931,1.3,2010,3255,all,,1.37138939,9,16,11,31,0.5625,0.3548,0,0,
Chas McFarland,Wake Forest,ACC,31,60,93,18.3,44.6,49.5,9.9,19,6.1,23.7,75,125,0.6,74,161,0.46,0,5,0,4.7,1,75.3,Sr,7-0,13,0.996734,95.0914,5.5,2010,3257,all,73.8,0.42375998,59,91,15,70,0.6484,0.2143,8,8,1
Will Harris,Albany,AE,29,59.6,106.8,23.7,53.9,56.2,5.9,13,10.5,18.1,47,62,0.758,90,180,0.5,47,118,0.398,0.6,1.5,20.8,Sr,6-6,3,2.32581,108.669,2.9,2010,3259,all,82,0.55555556,48,78,42,102,0.6154,0.4118,5,5,1
Marlon Sanders,Dartmouth,Ivy,9,17,69.4,20.1,27.7,32,4.2,5.6,24.1,22.1,8,13,0.615,13,40,0.325,0,7,0,0.6,2.1,27.7,Sr,6-1,23,-1.07031,68.2621,2.2,2010,3262,all,,1.46157574,10,17,3,23,0.5882,0.1304,0,0,
Kelly Beidler,Mount St. Mary's,NEC,31,75.3,99.8,20.2,48.4,52,5.6,20.3,11.2,18.7,60,81,0.741,80,176,0.455,37,104,0.356,4.4,3.4,28.9,Sr,6-5,4,1.37084,96.3847,3.4,2010,3266,all,0.6,0.78331181,53,99,21,69,0.5354,0.3043,14,17,0.8235
Frisco Sandidge,Delaware St.,MEAC,25,84.5,104.5,22.1,49.1,53.5,8.9,13.1,11.8,17.8,79,116,0.681,109,215,0.507,2,13,0.154,2.3,2.7,50.9,Sr,6-6,55,2.40189,102.897,2.6,2010,3269,all,,0.80392157,65,95,44,120,0.6842,0.3667,5,7,0.7143
Anthony Mitchell,SIU Edwardsville,ind,18,16.1,65.4,24.9,40.7,41.7,6.5,12.9,5.8,32,5,10,0.5,13,37,0.351,6,17,0.353,2.4,1.4,18.5,So,6-4,2,-0.443867,69.5618,8.1,2010,3272,all,,0.17389263,4,14,8,22,0.2857,0.3636,0,0,
Matt Pilgrim,Oklahoma St.,B12,30,41.2,114.1,21.7,67.8,67.3,11.5,30.7,7.3,22,49,79,0.62,96,131,0.733,2,15,0.133,4.4,2.8,54.1,Jr,6-8,31,2.29585,119.733,6.6,2010,3294,all,16,0.4,88,108,8,23,0.8148,0.3478,32,33,0.9697
Tai Wesley,Utah St.,WAC,34,68.9,121.8,27.6,57.2,59.9,13.8,15.8,25.9,15,92,131,0.702,186,323,0.576,0,2,0,5,1.3,40.3,Jr,6-7,42,4.43282,129.54,4.3,2010,3303,all,,1.88529067,139,206,47,117,0.6748,0.4017,10,13,0.7692
Ed Nixon,VCU,CAA,36,55.9,112.4,17.7,56.6,59.2,4.3,8.3,14.1,20.8,44,58,0.759,59,118,0.5,41,95,0.432,0.9,2.6,27.2,Jr,6-4,50,2.08632,110.108,4.1,2010,3313,all,53.2,1.23526505,43,76,16,42,0.5658,0.381,6,7,0.8571
Dominique Archie,South Carolina,SEC,5,10.2,121.6,25.2,60,64.9,9.5,16.5,11.8,17.7,18,22,0.818,18,32,0.563,6,13,0.462,3,4,48.9,Sr,6-7,21,3.64145,124.992,2.5,2010,3316,all,73,0.7,11,17,7,15,0.6471,0.4667,5,6,0.8333
Zach Evans,Bucknell,Pat,6,1.3,83,21.7,50,42,6.8,7.2,13,16.6,0,2,0,1,2,0.5,1,3,0.333,0,0,40,Sr,6-5,33,-0.0219074,81.1209,0,2010,3324,all,,1,1,1,0,1,1,0,0,0,
Justin Fuehrmeyer,Missouri St.,MVC,32,47.2,108.1,14,44,53.6,5.2,8,25.1,27.7,41,49,0.837,22,55,0.4,10,29,0.345,0.2,2.3,58.3,Sr,6-1,0,1.35071,101.523,2.9,2010,3327,all,,2.27898497,11,19,11,36,0.5789,0.3056,0,0,
Matt Maden,Gardner Webb,BSth,14,9.9,70.3,16.5,47.8,48,8.1,10.7,1.9,38.1,1,2,0.5,11,23,0.478,0,0,0,3.7,1.1,8.7,Sr,6-11,13,-0.48294,64.5805,5.4,2010,3331,all,,0.08330417,11,17,0,6,0.6471,0,0,0,
Auryn MacMillan,Gardner Webb,BSth,24,44,90.5,20,47.9,48.4,10.2,11.8,4.8,19.4,22,45,0.489,70,146,0.479,0,0,0,4.4,0.9,30.8,Sr,6-8,42,0.257797,87.2039,4.7,2010,3332,all,,0.30305455,56,77,14,69,0.7273,0.2029,7,8,0.875
Jaytornah Wisseh,LIU Brooklyn,NEC,29,82.8,101,29.8,43.3,51.6,2.1,10.5,37.6,22.8,163,196,0.832,129,299,0.431,30,103,0.291,0.1,2.5,48.8,Sr,6-1,22,3.29558,109.743,2.1,2010,3338,all,,1.35246856,69,133,60,166,0.5188,0.3614,0,0,
Sean Baptiste,Fairleigh Dickinson,NEC,30,81.5,100.5,23.6,50,53.1,4.1,13.4,8.2,15,89,128,0.695,105,224,0.469,62,172,0.36,0.8,1.5,32.3,Sr,6-3,30,2.14516,101.063,3.1,2010,3342,all,,0.51563306,48,78,49,135,0.6154,0.363,0,0,
Lawrence Brown,Fairleigh Dickinson,NEC,9,1.9,67.1,6.6,0,35.1,9.3,8.5,0,35,1,3,0.333,0,0,0,0,0,0,0,0,0,Sr,7-2,35,-0.331126,48.9961,1.6,2010,3343,all,,0,0,0,0,0,,,0,0,
Zach Finley,Princeton,Ivy,30,38.2,97,22,58.7,58.8,10.1,18.9,11.9,27.1,37,66,0.561,54,92,0.587,0,0,0,4.3,3.5,71.7,Sr,6-9,24,0.706997,96.6014,6.4,2010,3347,all,6.2,0.53654789,53,83,1,9,0.6386,0.1111,1,2,0.5
Brandon Rozzell,VCU,CAA,36,55.7,110.7,18.1,53.7,55.4,1.4,9.7,9.9,15.2,31,42,0.738,49,118,0.415,63,149,0.423,0.4,3.5,15.7,Jr,6-2,32,1.98716,108.899,2.5,2010,3349,all,11.2,1.1314892,26,57,23,60,0.4561,0.3833,4,6,0.6667
Keion Mitchem,TCU,MWC,30,47.2,101.7,14.8,56.4,57.6,2.6,9.5,17.4,26,11,15,0.733,23,48,0.479,26,62,0.419,0.2,2.1,13.6,Sr,6-0,22,0.908347,97.0648,3.6,2010,3352,all,,1.36108333,9,20,14,28,0.45,0.5,0,0,
Kyle Ohman,Liberty,BSth,23,64,96.3,29.8,44.5,51,4.1,15.3,17.4,18.8,113,155,0.729,82,184,0.446,32,108,0.296,0.8,2.2,53.1,Sr,6-4,11,2.37848,105.337,3.6,2010,3353,all,,0.72463333,54,106,28,78,0.5094,0.359,0,0,
Cole Wilder,Radford,BSth,16,4.7,78.4,10.4,50,50,1.9,9.1,9.4,38.9,0,0,0,1,4,0.25,2,4,0.5,0,3.1,0,Sr,6-1,10,-0.238529,63.3207,2.2,2010,3354,all,,0.75,0,1,1,3,0,0.3333,0,0,
Amir Johnson,Radford,BSth,28,79.7,91.9,15.6,41.7,43.4,1.2,8.5,30.2,25.1,31,59,0.525,37,91,0.407,29,102,0.284,0.4,1.6,30.6,Sr,5-9,11,-0.069186,82.7511,3,2010,3355,all,2,2.42429256,11,28,26,62,0.3929,0.4194,0,0,
Joey Lynch-Flohr,Radford,BSth,29,79.7,101.2,18.9,45.1,50.1,8.6,11.9,5.3,15.1,86,121,0.711,126,279,0.452,1,4,0.25,0.2,0.9,42.8,Sr,6-8,40,1.38371,95.7228,4.1,2010,3356,all,,0.5208434,53,83,73,196,0.6386,0.3724,3,3,1
Brett Finkelmeier,Indiana,B10,13,2.2,43.6,4.5,0,0,8.3,17.1,0,48.6,0,0,0,0,0,0,0,1,0,0,0,0,Jr,6-0,4,-0.420768,24.853,3,2010,3359,all,,0,0,0,0,0,,,0,0,
Terrance Calvin,Arkansas Pine Bluff,SWAC,33,81.5,91.9,22,36.9,47.2,5.4,12.1,26.7,25.3,129,156,0.827,100,265,0.377,4,22,0.182,0,2.3,54.4,Sr,6-2,14,1.04298,92.4598,3.5,2010,3362,all,,1.21155006,51,105,49,160,0.4857,0.3063,0,0,
Jevon Freeman,Alabama St.,SWAC,10,6.5,55.2,11.3,0,51.9,3,6.8,18.2,63.9,4,6,0.667,0,1,0,0,0,0,0,3.2,600,Jr,5-9,24,-1.04205,42.109,6,2010,3363,all,,0.77777778,0,1,0,0,0,,0,0,
George Davis,Arkansas Pine Bluff,SWAC,33,42.8,97.1,16.7,48.9,49.6,11.5,16.9,5.9,18.3,25,49,0.51,61,126,0.484,5,14,0.357,3.2,1.8,35,Sr,6-6,22,0.455878,90.9251,7.1,2010,3364,all,,0.46661533,31,51,30,75,0.6078,0.4,7,8,0.875
Tristan Thompson,North Texas,SB,31,76.1,113.5,22.5,52,58.7,3,9.1,12.9,15.8,130,157,0.828,79,175,0.451,58,144,0.403,0.2,1.4,49.2,Jr,6-5,14,3.14698,112.76,2.8,2010,3367,all,45.6,0.93221942,45,81,34,94,0.5556,0.3617,0,0,
Jamar Abrams,East Carolina,CUSA,28,76,98.1,19.4,52.7,54.2,5.4,12.3,7.8,22.8,33,48,0.688,63,117,0.538,50,145,0.345,2.4,1.7,18.3,Jr,6-5,21,1.72742,99.6665,3.8,2010,3371,all,54.6,0.44615318,34,55,29,62,0.6182,0.4677,10,14,0.7143
Claude Britten,UTEP,CUSA,33,23.6,117.6,22.3,59.1,60.5,12.9,12.2,4.9,11.3,25,38,0.658,68,115,0.591,0,0,0,6.5,0.9,33,Jr,6-11,32,1.24432,121.001,8.4,2010,3373,all,,0.5,41,51,31,69,0.8039,0.4493,15,15,1
Justin Safford,Missouri,B12,28,40.9,101,23.2,45,49.5,7.3,15.4,11.7,16.4,50,66,0.758,76,182,0.418,13,30,0.433,3.4,2.3,31.1,Jr,6-8,23,1.63279,106.897,4.5,2010,3374,all,38.2,0.89477562,43,68,33,114,0.6324,0.2895,4,4,1
Al Nolen,Minnesota,B10,18,33.1,109.5,18.3,42.9,50.4,3.2,10.3,30.9,19.8,41,57,0.719,23,64,0.359,11,28,0.393,0.2,5.6,62,Jr,6-1,0,2.22686,108.013,3,2010,3375,all,,2.96419388,18,40,5,24,0.45,0.2083,2,2,1
Blake Hoffarber,Minnesota,B10,35,68.7,133.1,14.4,67.3,68.6,4.1,10.8,12.4,13,28,33,0.848,34,58,0.586,85,182,0.467,0.2,1.3,13.8,Jr,6-4,24,4.48186,129.957,1.5,2010,3376,all,70.8,2.10010501,24,37,10,21,0.6486,0.4762,0,0,
Wayne Portalatin,UTEP,CUSA,20,9.2,125.3,7.8,87.5,84.7,7.8,9.6,2.7,29.6,6,8,0.75,7,8,0.875,0,0,0,5.5,1.4,100,Jr,6-10,13,0.550969,109.232,11.4,2010,3377,all,,0.4,5,5,2,3,1,0.6667,0,0,
Gabriel McCulley,UTEP,CUSA,5,3.7,107.4,9,58.3,64.7,2.4,8.7,3.4,25.7,2,2,1,2,2,1,1,4,0.25,0,4.7,33.3,Jr,6-7,23,0.176685,88.5708,4.9,2010,3378,all,,0.5,1,1,1,1,1,1,1,1,1
Randy Culpepper,UTEP,CUSA,33,82.4,114.3,23.4,56.8,59.7,2.6,6.6,11.8,12.7,108,147,0.735,119,203,0.586,82,223,0.368,0.9,3.1,34.5,Jr,6-0,3,4.12139,119.062,2.3,2010,3379,all,,1.08619709,88,120,31,83,0.7333,0.3735,30,32,0.9375
Prentice Small,Lehigh,Pat,31,19.5,87.6,17.2,35.6,42,1.8,5.9,27.6,25.4,19,33,0.576,16,41,0.39,0,4,0,0,2,73.3,Jr,5-9,5,-0.0678957,81.0125,4.3,2010,3382,all,,2.04990701,15,29,1,12,0.5172,0.0833,0,0,
David Safstrom,Lehigh,Pat,15,5.6,57.7,10.7,75,70.7,6.2,18.9,2.2,63.8,1,2,0.5,3,4,0.75,0,0,0,2.8,0.8,50,Jr,7-1,40,-0.686088,43.8052,10.1,2010,3383,all,,0.11116667,3,4,0,0,0.75,,0,0,
