0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Vee Sanford,Dayton,A10,31,72.2,105.9,22.1,51.5,55.6,1.4,9.8,16.3,19.5,69,84,0.821,105,201,0.522,34,102,0.333,1.1,2.1,27.7,Jr,6-3,43,2.88904,111.384,3.7,2013,18156,all,55.8,1.07692675,45,65,60,136,0.6923,0.4412,5,6,0.8333
Jerrelle Benimon,Towson,CAA,30,89,105.8,27,55.9,58.5,10.4,23.9,16.5,23.9,131,202,0.649,165,300,0.55,20,49,0.408,5.5,1.1,57.9,Jr,6-8,20,3.7243,112.307,3.1,2013,18160,all,37,0.6495641,127,203,38,97,0.6256,0.3918,6,6,1
Alphonso Leary,Howard,MEAC,29,69.2,91.2,13.7,41,47.2,11,14.7,1.6,21.2,52,84,0.619,48,117,0.41,0,0,0,5.5,1.8,71.8,Jr,6-10,32,-0.176016,80.9231,4.5,2013,18164,all,,0.13887546,37,68,11,49,0.5441,0.2245,9,11,0.8182
Brandon Frazier,Fordham,A10,30,87.5,99.8,24.7,40.4,48.1,3,8.7,31,20.3,127,155,0.819,82,208,0.394,43,155,0.277,0.1,1.4,42.7,Jr,6-2,1,3.10509,108.322,2.5,2013,18172,all,3.6,1.64836976,45,89,37,119,0.5056,0.3109,3,4,0.75
Cole Dickerson,San Francisco,WCC,29,81.9,100.5,26.1,53.7,54.6,9.1,25.9,9.5,17.9,62,107,0.579,114,229,0.498,46,112,0.411,0.9,1.8,31.4,Jr,6-7,25,2.97848,108.87,3.2,2013,18181,all,,0.5270212,59,87,55,142,0.6782,0.3873,10,11,0.9091
Kyle Boswell,UC Santa Barbara,BW,27,71.2,113.4,18.7,59.1,62.2,1,6.2,8.8,15.5,65,85,0.765,36,73,0.493,71,168,0.423,0,1.3,35.3,Jr,6-2,10,2.90325,109.819,2.5,2013,18192,all,41.4,0.79486292,20,29,16,44,0.6897,0.3636,0,0,
Cameron Downing,Buffalo,MAC,32,34.2,107.4,20.1,67,69,8.6,9.5,10,28.3,50,71,0.704,61,91,0.67,0,0,0,1.9,0.8,78,Jr,6-9,33,1.12877,106.396,8.9,2013,18199,all,,0.46343557,53,75,8,16,0.7067,0.5,3,3,1
Auraum Nuiriankh,Buffalo,MAC,32,71.6,86.1,16.4,34.4,41.6,5.6,15.5,15.6,26.4,54,71,0.761,29,76,0.382,22,104,0.212,1.6,1.6,39.4,Jr,6-5,22,-0.206088,80.695,4.5,2013,18200,all,,1.13843352,25,50,4,26,0.5,0.1538,2,4,0.5
Jarod Oldham,Buffalo,MAC,10,26.6,92.5,21.8,47.2,49.4,2.2,15.5,28.9,27.1,19,32,0.594,23,56,0.411,13,34,0.382,0.9,2.3,35.6,Jr,6-3,3,1.29262,93.6155,2.8,2013,18203,all,6.6,1.39393939,19,39,4,17,0.4872,0.2353,0,0,
Carrick Felix,Arizona St.,P12,35,86.7,110.3,20.7,56.9,58.6,7.1,18.5,9.6,16.1,81,122,0.664,137,239,0.573,52,139,0.374,3.2,2.4,32.3,Sr,6-6,0,3.6781,112.902,3.4,2013,18207,all,,0.8143,112,172,25,67,0.6512,0.3731,34,38,0.8947
Corey Hawkins,UC Davis,BW,28,76.4,114.3,29.6,53.6,60.1,3.3,15.6,22.5,15.2,155,184,0.842,135,266,0.508,48,120,0.4,0.8,2.6,47.7,So,6-3,3,4.57834,121.637,2.6,2013,18208,all,64.6,1.29166991,64,104,71,163,0.6154,0.4356,1,1,1
Jordan Bachynski,Arizona St.,P12,35,62.3,102.3,20.3,58.3,59.2,9.7,16.4,1.2,20.6,74,124,0.597,134,230,0.583,0,0,0,13.5,0.4,53.9,Jr,7-2,13,1.888,104.277,3.4,2013,18211,all,42.6,0.07938889,99,154,35,76,0.6429,0.4605,37,43,0.8605
Ben Brackney,Bucknell,Pat,21,11.9,97.8,14.1,46.7,50.2,2.5,13.5,12,20.2,5,6,0.833,5,19,0.263,6,11,0.545,0,0.4,20,Jr,6-6,33,0.119129,87.3471,2.3,2013,18218,all,,1.42874287,2,6,3,13,0.3333,0.2308,0,0,
Ryan Hill,Bucknell,Pat,33,46.7,79.7,13.4,46.2,47.8,0.6,12.1,13.3,31.6,22,43,0.512,29,62,0.468,5,17,0.294,0.7,1.3,54.4,Jr,6-3,11,-0.849279,69.6647,3.8,2013,18219,all,,1.09755312,25,47,4,15,0.5319,0.2667,0,0,
Ryan Watkins,Boise St.,MWC,30,54.3,122.4,19,61,62.9,17.7,21,4.3,15.6,42,60,0.7,98,162,0.605,1,1,1,2.1,1.5,36.8,Jr,6-8,0,3.10032,123.774,5.6,2013,18233,all,,0.40620606,63,78,35,84,0.8077,0.4167,4,4,1
Sean Kilpatrick,Cincinnati,BE,34,85,108.5,25.1,48.2,51.8,4.3,12.5,13.2,14,107,145,0.738,112,221,0.507,82,267,0.307,0.7,2.2,29.7,Jr,6-4,23,4.34957,119.292,1.4,2013,18239,all,32,0.940272,64,95,48,126,0.6737,0.381,1,1,1
Jeff Elorriaga,Boise St.,MWC,27,77.2,125.8,12.1,60.1,60.7,1.2,12.2,11.6,10.2,14,20,0.7,14,33,0.424,70,165,0.424,0,2.3,10.1,Jr,6-2,11,4.36167,119.281,2.7,2013,18241,all,,3,9,14,5,19,0.6429,0.2632,0,0,
Jeff Budinich,Montana St.,BSky,22,8.8,74.2,24.7,34.1,35.2,6.7,17.5,2.2,14.6,2,3,0.667,6,17,0.353,6,27,0.222,2.4,0.6,6.8,Jr,6-10,40,-0.109518,75.7958,6,2013,18257,all,,0.16685002,1,4,5,13,0.25,0.3846,0,1,0
Joe Kammerer,Idaho,WAC,27,21.3,88.9,10.4,47.1,49.5,4.4,9.1,3.9,26.9,4,5,0.8,16,32,0.5,0,2,0,1.8,0,14.7,Jr,6-9,42,-0.19301,76.7125,3.7,2013,18273,all,7.6,0.45459008,10,18,6,14,0.5556,0.4286,0,0,
Brandon Provost,UT Rio Grande Valley,GWC,28,82.1,110,21.1,54.6,60,1.7,12.6,14.4,16.8,101,126,0.802,46,108,0.426,68,163,0.417,1,1.9,46.5,Sr,6-3,1,2.7528,106.412,1.7,2013,18284,all,50,1.01817441,22,45,24,63,0.4889,0.381,1,1,1
Jeff Johnson,Eastern Kentucky,OVC,33,37.6,110.2,15.2,58.9,61.2,3.9,12,18.9,25,12,13,0.923,31,48,0.646,17,48,0.354,1.5,1.8,13.5,Jr,6-7,24,0.933563,100.538,5.8,2013,18286,all,,1.58058335,26,38,4,9,0.6842,0.4444,0,0,
Ehimen Orukpe,Wichita St.,MVC,36,34.9,78.9,15.5,47,45.7,12.1,21.4,2.7,33.5,17,44,0.386,39,83,0.47,0,0,0,12.5,1.2,53,Sr,7-0,21,-0.39286,75.2765,5.4,2013,18294,all,,0.17389263,28,43,10,39,0.6512,0.2564,13,14,0.9286
Drew Kelly,Morehead St.,OVC,29,47.9,98.4,19,46,52.9,8.8,11.8,8.3,24.8,63,84,0.75,51,107,0.477,12,43,0.279,0.2,1.7,56,Jr,6-7,0,0.791251,93.7593,5.3,2013,18311,all,22.6,0.500029,35,60,16,47,0.5833,0.3404,0,1,0
Amric Fields,TCU,B12,2,2.5,92.7,28.6,60,58,0,8.3,11.1,21.9,4,8,0.5,6,8,0.75,0,2,0,3.5,0,80,Jr,6-9,4,1.01179,101.567,0,2013,18316,all,26.4,0.33333333,2,3,4,5,0.6667,0.8,1,1,1
Jarvis Ray,TCU,B12,9,19.1,69.5,19.9,29.7,34,2.5,7.1,10.3,19.2,13,23,0.565,16,54,0.296,2,10,0.2,1.4,2.2,35.9,Jr,6-6,1,-1.33788,68.1137,3.2,2013,18319,all,38.8,0.71425816,9,20,7,34,0.45,0.2059,0,0,
Thomas Montigel,TCU,B12,16,7,64.6,7.5,25,25,2.7,7.4,7.5,20,0,0,0,1,1,1,1,9,0.111,0,0.7,0,Jr,6-2,11,-0.63649,49.0214,2.3,2013,18320,all,,1.5,0,0,1,1,,1,0,0,
Drew Absher,VMI,BSth,10,2.7,62,15.5,35.7,35.7,0,18,11.1,35.7,0,0,0,1,2,0.5,1,5,0.2,0,0,0,Jr,5-10,5,-0.306774,53.2858,0,2013,18331,all,,0.66666667,0,0,1,2,,0.5,0,0,
D.J. Covington,VMI,BSth,28,75.1,107,23,55.4,57.1,9.7,14.2,5.8,17,72,114,0.632,167,297,0.562,1,7,0.143,8.8,2.3,37.5,Jr,6-9,24,2.35067,105.222,4.1,2013,18332,all,,0.38331233,94,135,73,163,0.6963,0.4479,35,36,0.9722
Goran Pantovic,Drexel,CAA,19,15.5,81.1,7.7,33.3,38.6,11.8,13.5,2,38.8,2,2,1,4,12,0.333,0,0,0,0.6,0.7,16.7,Jr,6-10,13,-0.671828,63.9373,4.7,2013,18333,all,,0.22229259,4,7,0,5,0.5714,0,0,0,
Terrell Allen,Central Connecticut,NEC,30,48.6,110.7,16.1,52.7,55.7,7.8,13.7,8,14.7,31,42,0.738,56,106,0.528,14,40,0.35,3,1,28.8,Jr,6-6,33,1.34102,102.371,4.6,2013,18344,all,27.8,1,39,58,17,48,0.6724,0.3542,6,6,1
Alasdair Fraser,Maine,AE,29,83.7,100.1,21.9,50.9,52.3,8.3,17.2,10.3,17.3,46,74,0.622,152,299,0.508,13,38,0.342,4.4,1.4,22,Jr,6-7,15,2.10397,100.864,4.1,2013,18345,all,,0.6718927,108,170,44,129,0.6353,0.3411,14,16,0.875
Jake Lerner,Drexel,CAA,2,0.3,56.3,14,0,0,0,0,46.5,0,0,0,0,0,1,0,0,0,0,0,16.3,0,Jr,6-2,22,-0.261078,45.1357,10,2013,18349,all,,,0,0,0,1,,0,0,0,
Brandon Moore,Southern,SWAC,26,63.2,104.6,14.2,50.4,55.3,9,17.6,6,20.4,44,61,0.721,55,112,0.491,4,9,0.444,6.4,1.7,50.4,Sr,6-10,32,0.859924,91.2553,2.6,2013,18354,all,63.6,0.61115124,36,53,19,59,0.6792,0.322,7,8,0.875
Tre Bowman,Iona,MAAC,32,54,119.6,15.3,56.2,61.6,4.9,13.3,6.1,15.3,56,62,0.903,56,105,0.533,32,80,0.4,0.8,1.4,33.5,Jr,6-5,23,2.54856,114.089,2.5,2013,18357,all,,0.83866639,49,75,7,30,0.6533,0.2333,11,12,0.9167
Jonathan Graham,Penn St.,B10,31,33.8,85.8,12.2,33.8,39.3,9.6,14.2,3,19.2,16,24,0.667,22,65,0.338,0,0,0,7.7,0.4,36.9,So,6-8,25,-0.134865,79.9021,6.6,2013,18360,all,,0.37492734,17,47,5,18,0.3617,0.2778,0,0,
Josh Schuler,North Dakota,BSky,23,51.3,109,16.2,47,52.7,1.2,6.2,7.9,9.2,51,64,0.797,34,82,0.415,30,86,0.349,0.2,1.2,38.1,Jr,6-2,32,1.70777,100.469,2,2013,18367,all,,1.49992813,3,16,31,66,0.1875,0.4697,0,0,
Logan Lowery,Baylor,B12,11,1.6,105.1,6.7,33.3,33.3,10.1,4.7,0,0,0,0,0,1,3,0.333,0,0,0,0,0,0,So,6-6,20,0.0450987,88.9709,5.2,2013,18372,all,,,1,1,0,2,1,0,0,0,
Shaquille White-Miller,UT Arlington,WAC,31,58,83.7,18.4,34.9,40.8,1.7,4.9,31.3,30.6,42,60,0.7,27,92,0.293,19,67,0.284,0.2,1.4,37.7,Jr,5-9,12,-0.21094,80.2949,3,2013,18376,all,,1.69443727,10,39,17,53,0.2564,0.3208,0,0,
Darius Richardson,Texas St.,WAC,10,7.5,45.3,16.4,19.4,18.8,2.2,10.5,5.5,13.8,0,2,0,3,12,0.25,2,19,0.105,1,0.6,6.5,So,6-4,13,-1.43759,40.9076,4.8,2013,18377,all,5.6,0.75,1,3,2,9,0.3333,0.2222,0,0,
Chris Kurz,Boston University,AE,4,0.8,0,18.4,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,11,6.1,0,Sr,6-8,21,-0.73525,-2,4,2013,18380,all,,0,,,,,,,,,
Josh Huestis,Stanford,P12,34,80,108.5,18,50.3,52.6,11.2,20.9,5.7,14.4,54,81,0.667,113,225,0.502,26,77,0.338,6.2,1.4,26.8,Jr,6-7,24,3.0522,110.162,2.8,2013,18382,all,62.8,0.62501771,55,87,58,138,0.6322,0.4203,20,23,0.8696
Mitchell Deter,Charleston Southern,BSth,8,1.1,0,20.9,0,0,0,8.7,0,43.8,0,0,0,0,1,0,0,3,0,0,0,0,Jr,6-3,12,-0.460291,1.125,0,2013,18393,all,,0,0,0,0,1,,0,0,0,
Stephen Wilson,Savannah St.,MEAC,31,29.2,78.4,16.1,33.6,38.8,2.6,3.9,16.6,25.8,18,27,0.667,12,41,0.293,9,35,0.257,0,2,35.5,Jr,6-1,11,-0.433739,72.498,4.9,2013,18401,all,,1.11990081,6,15,6,25,0.4,0.24,0,0,
Angelo Davis,Savannah St.,MEAC,9,1.2,43.7,23.3,33.3,30.6,0,0,0,33.7,1,4,0.25,1,3,0.333,0,0,0,0,7.9,133.3,Jr,6-1,33,-0.224551,46.3545,7.5,2013,18410,all,,0,0,2,1,1,0,1,0,0,
Markel Brown,Oklahoma St.,B12,33,83.7,109.7,22.5,50.3,54.9,1.7,12.7,15.6,13.3,114,150,0.76,117,245,0.478,52,143,0.364,2.6,1.7,38.7,Jr,6-3,22,3.76473,114.672,2.5,2013,18415,all,71.8,1.40346205,59,99,59,148,0.596,0.3986,25,26,0.9615
Dennis Ogbe,Tennessee Tech,OVC,27,64.4,124.8,18.2,68.4,68.9,11.6,15.1,6.5,17.7,38,55,0.691,91,128,0.711,25,60,0.417,4.5,1.2,29.3,Jr,6-7,33,3.16824,118.226,5.1,2013,18419,all,,0.4594279,73,97,18,31,0.7526,0.5806,11,12,0.9167
Christopher Spears,Savannah St.,MEAC,31,15.2,82,14.7,47.4,49,6.8,12.6,3.7,30.2,4,6,0.667,18,38,0.474,0,0,0,1.2,2.9,15.8,Jr,6-7,23,-0.18701,74.29,7.1,2013,18428,all,,0.21434898,12,21,6,17,0.5714,0.3529,0,0,
Michael Cobbins,Oklahoma St.,B12,28,54.1,114.3,13.4,56.2,58.3,9,17.6,2.2,14.6,29,41,0.707,82,146,0.562,0,0,0,6.6,1,28.1,So,6-8,20,2.35646,108.967,3.9,2013,18431,all,88.6,0.33333333,60,84,22,62,0.7143,0.3548,27,30,0.9
Thomas Odom,Charleston Southern,BSth,3,0.6,0,5.4,0,0,0,16.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jr,6-3,30,-0.817804,-18.25,0,2013,18435,all,,,0,0,0,1,,0,0,0,
Ted Wang,Texas A&M Corpus Chris,Slnd,4,0.9,77.8,10.3,100,100,0,0,0,61.1,0,0,0,1,1,1,0,0,0,12,0,0,Jr,7-0,33,-0.141022,66.4989,4,2013,18449,all,,0,1,1,0,0,1,,1,1,1
Aerris Smith,Wofford,SC,31,62,94,8.5,47.5,49.2,6.7,8.6,1.4,20.3,14,24,0.583,38,80,0.475,0,0,0,0.8,1.4,30,Jr,6-7,14,-0.587868,75.9256,3.1,2013,18466,all,,0.23811633,36,64,2,16,0.5625,0.125,1,2,0.5
Roberto Nelson,Oregon St.,P12,32,77.8,111.3,27,51.2,56.9,4,7.6,16.5,15.5,155,202,0.767,123,263,0.468,56,141,0.397,1,1.8,50,Jr,6-3,55,4.32909,122.709,2.9,2013,18477,all,84.8,1.05479332,78,142,44,119,0.5493,0.3697,1,1,1
Drew Parker,UNC Greensboro,SC,29,54.2,86.6,11.9,41.1,43.7,1.5,9.4,19,29,12,17,0.706,11,27,0.407,19,69,0.275,0.2,1.4,17.7,Jr,6-2,1,-0.755133,72.7218,2.2,2013,18491,all,,1.76925937,3,10,8,18,0.3,0.4444,0,0,
David Williams,UNC Greensboro,SC,29,59.2,89.4,15.3,48.4,48.5,7.6,15.2,8.1,24.3,32,69,0.464,56,118,0.475,3,7,0.429,1.6,3.8,55.2,Jr,6-6,0,-0.255207,79.6504,5.8,2013,18492,all,13,0.65218762,46,77,10,41,0.5974,0.2439,5,5,1
Tyler McNeely,UNC Greensboro,SC,4,0.6,16,26.3,0,0,14.7,16.8,0,30.2,0,0,0,0,3,0,0,0,0,0,0,0,Jr,6-4,33,-0.362048,23.1341,17.1,2013,18494,all,,0,0,1,0,2,0,0,0,0,
Trevis Simpson,UNC Greensboro,SC,27,69.7,101.5,30.7,46.5,51,3.3,13.4,11.8,12.3,101,126,0.802,114,261,0.437,60,178,0.337,0.4,1.2,28.7,Jr,6-4,15,2.87174,110.375,3.8,2013,18495,all,21.6,0.70908198,54,82,60,179,0.6585,0.3352,10,10,1
Antoine Mason,Niagara,MAAC,29,78.6,109.2,24.5,48.5,56.1,3.4,9.5,8.8,14.3,173,218,0.794,133,271,0.491,34,108,0.315,0.8,1.8,57.5,So,6-3,14,3.86748,113.556,2.6,2013,18498,all,,0.6718927,75,115,58,155,0.6522,0.3742,8,9,0.8889
Marvin Jordan,Niagara,MAAC,31,65.8,108.3,14,51.2,53.2,1,6.5,9.6,13.1,36,54,0.667,27,44,0.614,55,170,0.324,0.1,2.4,25.2,Jr,5-11,32,1.67401,99.7657,3.3,2013,18500,all,,1.60717449,21,31,6,13,0.6774,0.4615,0,0,
Matthew Wright,St. Bonaventure,A10,26,52.9,100.4,18.2,50.3,54.9,2.8,5.7,16.5,24.2,39,48,0.813,43,79,0.544,22,72,0.306,0.6,2.1,31.8,Jr,6-4,24,1.23343,97.714,2.6,2013,18501,all,,1.10869319,30,46,13,33,0.6522,0.3939,3,3,1
Will Sheehey,Indiana,B10,36,55.2,116.3,20.5,54.1,56.3,6.6,11.4,11.5,13.7,63,96,0.656,98,178,0.551,28,81,0.346,0.8,2.1,37.1,Jr,6-7,0,3.0602,122.446,4.3,2013,18509,all,71.6,1.2104964,62,92,36,84,0.6739,0.4286,20,25,0.8
Victor Oladipo,Indiana,B10,36,70.4,122.7,22.6,64.8,67.1,11.7,14,15.2,21.1,97,130,0.746,152,236,0.644,30,68,0.441,2.8,4.6,42.8,Jr,6-5,4,4.81751,131.775,3.5,2013,18513,all,73,0.90244973,127,182,25,54,0.6978,0.463,35,36,0.9722
Shabazz Napier,Connecticut,BE,28,83.8,115.3,24.2,54.4,59.8,1.7,11.6,27.9,16.3,118,144,0.819,78,160,0.487,68,171,0.398,0.3,3.3,43.5,Jr,6-0,13,5.47064,125.419,2.2,2013,18516,all,83.8,1.92532074,46,70,32,91,0.6571,0.3516,0,0,
Talib Zanna,Pittsburgh,BE,33,59.2,112.6,22.3,49.8,54.3,14.6,17.5,5.2,13.7,88,131,0.672,114,229,0.498,0,0,0,3.1,1.6,57.2,Jr,6-9,42,2.94581,118.298,3.3,2013,18526,all,73.2,0.54058152,87,137,27,92,0.635,0.2935,29,30,0.9667
Dante Taylor,Pittsburgh,BE,32,37.7,121.3,17.2,56.1,58.9,15.2,16.1,6.8,14.3,32,46,0.696,64,114,0.561,0,0,0,3.3,1.3,40.4,Sr,6-9,11,2.09708,121.293,4.9,2013,18529,all,97.2,0.89474571,50,79,13,34,0.6329,0.3824,16,18,0.8889
Lamar Patterson,Pittsburgh,BE,33,66.8,110.7,21.5,53.8,56.2,5.4,14.8,21.2,20,63,96,0.656,78,138,0.565,37,110,0.336,1.4,3,38.7,Jr,6-5,21,3.05031,115.35,3.2,2013,18530,all,80.4,1.59320991,51,78,27,60,0.6538,0.45,6,6,1
Devon Long,Cleveland St.,Horz,23,41.3,108.8,17.8,60.7,59.7,11,9.9,4.1,18,22,43,0.512,71,117,0.607,0,0,0,3.2,1.5,36.8,Jr,6-7,4,1.60892,104.926,5.4,2013,18534,all,,0.3199632,52,70,19,47,0.7429,0.4043,6,7,0.8571
Brandon Boggs,Western Carolina,SC,31,66.6,90.6,24.6,42,45,4.1,11.6,11.5,18.3,49,70,0.7,103,248,0.415,23,79,0.291,2.3,2.5,21.4,Jr,6-5,24,0.942719,92.8939,3.9,2013,18538,all,31.4,0.7097,48,80,55,168,0.6,0.3274,10,10,1
Aaron Bright,Stanford,P12,30,66.4,101,18.6,43.4,48.1,0.5,4.5,22.3,17.1,54,65,0.831,45,119,0.378,45,140,0.321,0,0.9,25.1,Jr,5-11,2,2.11589,102.963,2.3,2013,18540,all,60,2.10206331,27,65,18,54,0.4154,0.3333,0,0,
Blake McDonald,Texas A&M,SEC,10,2.7,73.2,12.1,20,33.6,0,0,15,28.9,2,2,1,1,3,0.333,0,2,0,0,0,40,Jr,5-11,10,-0.266886,61.9679,5.4,2013,18543,all,,1.5,1,2,0,1,0.5,0,0,0,
John Puk,Albany,AE,35,52.8,97.8,15.8,51.5,56.1,6.9,18.8,5.1,24.9,46,63,0.73,69,134,0.515,0,0,0,2.5,0.6,47,Jr,6-10,44,0.612293,91.0842,5.3,2013,18548,all,,0.36955033,43,73,26,61,0.589,0.4262,14,16,0.875
Josh Seligson,UNC Asheville,BSth,4,1.3,121.5,9.2,100,67.8,7.7,15.1,0,0,0,2,0,2,2,1,0,0,0,6.8,7.7,100,Jr,6-2,11,0.202177,98.2922,10.7,2013,18566,all,,,2,2,0,0,1,,0,0,
C.J. Leslie,North Carolina St.,ACC,35,80.8,99.6,25.5,52.2,55,7,18.1,8.4,21,142,232,0.612,190,364,0.522,2,6,0.333,3.7,1.7,62.7,Jr,6-9,5,3.00964,109.52,3,2013,18576,all,98.2,0.4857,139,205,51,159,0.678,0.3208,60,68,0.8824
Tyler Thornton,Duke,ACC,36,54.9,108.8,10.9,55.9,57.6,2.6,9.2,16.2,25.7,17,25,0.68,10,22,0.455,31,79,0.392,0.5,3.4,24.8,Jr,6-1,3,1.45269,101.808,5,2013,18577,all,74.6,2.07881773,7,11,3,11,0.6364,0.2727,0,0,
Josh Hairston,Duke,ACC,35,30.8,97.3,13.3,45,48.7,8,11.1,3.1,18.8,18,26,0.692,36,79,0.456,0,1,0,1.3,0.7,32.5,Jr,6-7,15,0.44714,92.9128,7.7,2013,18578,all,93,0.42107202,30,47,6,32,0.6383,0.1875,1,2,0.5
Preston Ross,Western Carolina,SC,31,43,111,19.6,51.7,54.8,8.8,17.2,10.2,14.9,43,65,0.662,67,128,0.523,6,19,0.316,1.5,2.1,44.2,Jr,6-4,40,1.41357,106.266,6.2,2013,18582,all,,1,44,64,23,64,0.6875,0.3594,14,14,1
Jay Copeland,North Carolina Central,MEAC,24,47.7,94.6,18.8,54.8,57.1,10.2,15.1,2.2,25.4,47,78,0.603,57,104,0.548,0,0,0,4.4,1.5,75,So,6-7,1,0.612674,90.6905,5.6,2013,18583,all,,0.12193409,53,79,2,18,0.6709,0.1111,6,8,0.75
Matt Kamieniecki,Ball St.,MAC,27,46.9,108.3,14.7,50,51.6,14.3,19.4,11.9,18.2,28,51,0.549,48,96,0.5,0,0,0,2.1,2.5,53.1,Jr,6-7,2,1.19854,99.3195,5.1,2013,18584,all,,1.23998272,33,55,15,39,0.6,0.3846,3,3,1
Trevor Releford,Alabama,SEC,33,78.3,116,23.1,54.5,59.8,2.2,7.8,18.3,15.3,119,145,0.821,117,229,0.511,47,115,0.409,0.2,4,42.2,Jr,6-0,12,4.68246,123.036,2.5,2013,18586,all,87.6,1.34422505,84,133,32,94,0.6316,0.3404,0,0,
Quintrell Thomas,UNLV,MWC,31,27.4,106.2,16.8,47.6,54.4,13,17.5,4.7,19.2,33,42,0.786,39,82,0.476,0,0,0,3.5,1.1,51.2,Sr,6-8,1,0.923639,104.818,6.6,2013,18591,all,82.2,0.42855034,25,41,14,42,0.6098,0.3333,6,6,1
Mathias Seilund,Fairleigh Dickinson,NEC,28,43.1,107.4,15,51.9,55.5,4,10.1,7.4,13.5,28,35,0.8,29,68,0.426,26,63,0.413,2.5,1.9,26.7,Jr,6-7,22,0.957674,97.1176,5.7,2013,18596,all,,1,10,22,19,45,0.4545,0.4222,0,0,
Eric McKnight,Florida Gulf Coast,ASun,35,51.9,99.9,16.4,61.2,59.9,8.2,14.9,2.9,24.4,45,86,0.523,90,147,0.612,0,0,0,6.4,1.1,58.5,So,6-9,12,0.793081,93.6618,5.5,2013,18597,all,33.2,0.21570242,86,130,4,17,0.6615,0.2353,34,39,0.8718
David Robinson,Longwood,BSth,31,70.9,96.3,16.2,49.8,53.7,1.4,5.4,9.2,21.1,49,62,0.79,53,109,0.486,38,112,0.339,0,1.1,28.1,Jr,6-4,13,0.451649,87.3282,3.4,2013,18604,all,,0.7777714,23,41,31,69,0.561,0.4493,0,0,
Mike Byron,Gardner Webb,BSth,24,19.8,87.3,12.5,40.6,45.3,7.1,10,3.2,22.1,15,28,0.536,13,32,0.406,0,0,0,5.1,0.3,87.5,Jr,6-10,54,-0.355536,72.8676,3.2,2013,18605,all,,0.36373554,10,19,3,13,0.5263,0.2308,1,3,0.3333
Craig Sealey,Bowling Green,MAC,27,22.4,82.7,23,42.8,47,6.4,16.2,6.3,24.7,22,35,0.629,31,68,0.456,1,8,0.125,1.2,2.1,46.1,Jr,6-6,10,0.0827927,85.1235,4.2,2013,18631,all,38,0.32001296,27,43,4,25,0.6279,0.16,11,11,1
Martins Abele,Duquesne,A10,24,18.4,87.3,21.2,54.9,56,15,20.4,1.9,32.8,15,26,0.577,28,51,0.549,0,0,0,8.7,1,51,Jr,7-1,33,0.221684,89.645,5.6,2013,18635,all,,0.07404444,24,34,4,17,0.7059,0.2353,3,3,1
Jayon James,Louisiana Monroe,SB,27,81.8,75.6,27.5,41.1,42.4,4.9,18.8,34.9,32,51,111,0.459,97,220,0.441,3,27,0.111,1.3,2.6,44.9,Jr,6-6,1,0.191488,84.4285,3.6,2013,18636,all,,1.04579649,67,127,29,92,0.5276,0.3152,2,2,1
Gorgui Dieng,Louisville,BE,33,63.1,112.6,18.2,53.4,56.2,12.9,22.1,12.3,18.9,73,112,0.652,125,234,0.534,0,0,0,9.4,2.6,47.9,Jr,6-11,10,3.6869,117.059,3.3,2013,18642,all,91.6,1.1186308,71,104,54,130,0.6827,0.4154,23,26,0.8846
Julian Boyd,LIU Brooklyn,NEC,8,16.7,112.3,27,55.1,56.8,6.3,18.4,9.6,10,29,47,0.617,58,97,0.598,1,11,0.091,4.2,2,43.5,Sr,6-7,42,3.54023,118.508,3.5,2013,18653,all,,0.81818182,38,49,20,48,0.7755,0.4167,11,11,1
Robert Thurman,California,P12,33,42,104.4,16,58.9,57.7,12,11.6,4,20.9,9,22,0.409,76,129,0.589,0,0,0,2.1,1.4,17.1,Sr,6-10,34,1.26399,104.352,3.4,2013,18659,all,,0.35480094,70,97,6,32,0.7216,0.1875,29,31,0.9355
J.J. Mann,Belmont,OVC,31,76.5,114.6,17.7,54.7,57.6,4.4,14.5,15.4,16.6,37,40,0.925,56,108,0.519,59,156,0.378,0.1,3.5,15.2,Jr,6-6,14,2.75237,108.605,1.6,2013,18660,all,,1.7083441,35,58,21,50,0.6034,0.42,0,0,
Allen Crabbe,California,P12,33,90.2,108.7,25.4,52.8,56.8,3.3,14.8,16.2,16.4,113,139,0.813,151,284,0.532,64,184,0.348,1.9,1.9,29.7,Jr,6-6,23,4.75266,120.606,2.3,2013,18663,all,87,1.04818702,61,91,90,193,0.6703,0.4663,14,16,0.875
Richard Solomon,California,P12,33,62.6,98.5,20.9,48.1,51.6,10.4,19.7,4.9,18.4,67,103,0.65,107,222,0.482,4,13,0.308,4.4,1.7,43.8,Jr,6-10,35,1.87646,104.298,5.2,2013,18664,all,80.6,0.37737376,67,108,40,114,0.6204,0.3509,28,29,0.9655
Reid Koenen,Texas St.,WAC,32,56.5,99,17.8,50,54.6,4.5,9.4,5.7,19.6,50,60,0.833,56,104,0.538,31,101,0.307,1.6,1.9,29.3,Jr,6-7,3,1.0249,95.3837,4.1,2013,18666,all,,0.44682734,33,54,22,49,0.6111,0.449,3,3,1
