0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Gerald McLemore,Maine,AE,26,82.3,106.8,22.4,51.2,54.8,1.9,5.2,8.2,13.4,60,65,0.923,85,190,0.447,69,178,0.388,0.5,1.3,17.7,Sr,6-3,32,2.69757,104.321,1.6,2012,8453,all,,0.74470321,38,65,47,125,0.5846,0.376,0,0,
R.J. Hall,Marist,MAAC,26,27.7,94.1,20.5,44.3,50.7,2.3,6.5,25.5,25.4,32,43,0.744,27,59,0.458,8,29,0.276,0,1.5,48.9,Sr,5-10,5,0.461016,92.3124,4.1,2012,8454,all,,1.31247969,24,49,3,10,0.4898,0.3,0,0,
James Haarsma,Milwaukee,Horz,32,65.7,112,19.8,60.1,61.3,10,10.1,5.4,17.4,69,109,0.633,95,163,0.583,30,70,0.429,0.6,1.6,46.8,Jr,6-7,42,2.6381,110.603,3.9,2012,8455,all,,0.38777509,78,120,17,43,0.65,0.3953,1,1,1
Denver Holmes,Evansville,MVC,31,74.5,113.1,18.6,57.9,62.4,0.7,5.2,24.1,19.4,69,79,0.873,83,153,0.542,38,89,0.427,0.4,1.4,32.6,Sr,6-4,34,3.11943,112.118,3.5,2012,8456,all,46,1.87926243,27,43,56,110,0.6279,0.5091,2,3,0.6667
Kaylon Williams,Milwaukee,Horz,33,84.1,91.7,26,43.4,46.2,1.6,14.1,43.7,26.4,75,129,0.581,77,173,0.445,43,153,0.281,0.4,2.8,39.6,Sr,6-3,2,1.85417,98.4587,2.7,2012,8457,all,49.8,1.72000317,48,100,29,73,0.48,0.3973,0,0,
Darian Norris,San Diego,WCC,29,64.7,97.3,20,48,51.4,1.3,9.5,20.5,19.4,48,70,0.686,48,115,0.417,32,85,0.376,0.1,2.2,35,Sr,6-0,3,1.21549,96.1021,2.2,2012,8461,all,5.8,1.53056756,14,28,34,87,0.5,0.3908,0,0,
Josh Duinker,Richmond,A10,32,28.3,92,20,49.5,48.2,3.3,14.3,15.8,18.6,5,17,0.294,34,64,0.531,13,44,0.295,1.3,1.2,15.7,Sr,6-11,11,0.394819,92.6284,3.5,2012,8473,all,9.8,1.13643636,15,29,19,35,0.5172,0.5429,1,1,1
Jack Trotter,Stanford,P12,27,14.5,108.7,16.9,49.1,53,10.7,13.4,5.5,15.9,12,15,0.8,25,48,0.521,2,9,0.222,3,0.8,26.3,Sr,6-9,50,0.63176,105.251,5.5,2012,8476,all,,0.59989201,10,16,15,32,0.625,0.4688,3,3,1
Kevin McShane,Oregon St.,P12,32,18,92.5,13.1,57.5,57.5,7.8,11,7.3,33,6,11,0.545,23,38,0.605,0,2,0,0.8,1.1,27.5,Sr,6-9,0,0.0415488,84.11,5.7,2012,8479,all,,0.55008,22,35,1,3,0.6286,0.3333,4,5,0.8
Matt Humphrey,Boston College,ACC,31,74.8,86.1,23.4,43.9,46.1,2.8,10,13.8,17.2,49,80,0.613,53,133,0.398,55,176,0.313,1.1,2.2,25.9,Jr,6-5,15,0.985174,92.0136,2.4,2012,8480,all,78,0.81968796,43,92,10,41,0.4674,0.2439,8,8,1
Jarrett Mann,Stanford,P12,36,46.5,88.8,16.4,37.3,44.2,6,10,18.3,27.7,49,79,0.62,41,104,0.394,1,10,0.1,0.2,2.1,69.3,Sr,6-4,22,0.161041,85.013,3.4,2012,8483,all,76,1.33333333,40,90,1,14,0.4444,0.0714,4,4,1
Eric Carlson,North Dakota St.,Sum,19,24,112.9,19.5,55,59.6,8.3,15.1,11.9,17,35,52,0.673,33,59,0.559,0,1,0,0.4,2.1,86.7,Sr,6-6,25,1.29532,107.139,3.6,2012,8488,all,,1.12504453,27,38,6,21,0.7105,0.2857,0,0,
John Fraley,Austin Peay,OVC,22,51.3,112.2,20.8,61,61.3,15.1,19.3,7.1,19,61,103,0.592,100,164,0.61,0,0,0,5.8,0.7,62.8,Sr,6-9,21,2.67492,109.075,3.9,2012,8496,all,,0.47725,85,132,15,32,0.6439,0.4688,18,21,0.8571
Jason Jones,Middle Tennessee,SB,22,22.3,106.6,18.5,51.9,54.2,7.7,7.9,10,16.2,21,34,0.618,36,71,0.507,3,7,0.429,0,1,43.6,Jr,6-6,22,0.919879,102.366,5.1,2012,8533,all,,1,21,30,15,41,0.7,0.3659,0,0,
Connor Frizzelle,Rice,CUSA,31,68.5,100.9,18.3,48.9,52.2,1.2,6.3,14.7,14.4,47,59,0.797,72,172,0.419,37,89,0.416,0,1.7,22.6,Sr,6-1,4,1.53622,98.2261,1.9,2012,8581,all,,1.52499419,17,27,55,145,0.6296,0.3793,0,0,
Ryne Smith,Purdue,B10,35,71.9,125.7,13,62.3,63.1,1.2,8.7,6.9,10.4,19,25,0.76,16,34,0.471,89,206,0.432,0.4,1.7,10.4,Sr,6-3,24,3.72317,119.948,2.8,2012,8582,all,80.8,1.68167356,4,8,12,26,0.5,0.4615,0,0,
Walter Offutt,Ohio,MAC,36,73.4,111.4,21,53,56.9,4.9,8.6,13.2,16,106,149,0.711,92,185,0.497,52,136,0.382,0.5,3.2,46.4,Jr,6-3,34,2.92587,111.16,3.5,2012,8604,all,82,1.08333833,78,133,14,52,0.5865,0.2692,0,0,
Nick Fruendt,Northwestern,B10,24,9.9,103.7,14.9,45.8,48.3,9.5,10.2,13,19.4,3,4,0.75,5,12,0.417,4,12,0.333,0.9,2.4,16.7,Sr,6-5,15,0.33533,100.207,4.2,2012,8607,all,70.8,1.5,5,8,0,4,0.625,0,0,0,
Kyle Rowley,Saint Mary's,WCC,22,6.4,75.9,20.8,35.3,36.1,18.8,19.4,4.5,29.6,3,8,0.375,6,17,0.353,0,0,0,5.1,0.8,47.1,Jr,7-0,5,-0.087176,75.7013,9,2012,8608,all,48.8,0.25,5,13,1,4,0.3846,0.25,0,1,0
John Shurna,Northwestern,B10,33,92.3,117.1,26.6,56,58.9,4.9,11.7,18.4,10.1,110,146,0.753,133,276,0.482,95,216,0.44,5.1,2.1,29.7,Sr,6-9,24,5.93769,128.556,1.8,2012,8609,all,63.2,1.7691966,84,132,49,144,0.6364,0.3403,7,8,0.875
William Buford,Ohio St.,B10,39,84.6,105.8,22.7,48.3,52.1,3.2,13.7,15.1,16.6,94,113,0.832,143,316,0.453,62,173,0.358,0.8,1.5,23.1,Sr,6-6,44,3.49708,112.394,2.2,2012,8611,all,97.6,1.23813725,61,89,82,227,0.6854,0.3612,13,13,1
Zavier Sanders,Eastern Illinois,OVC,27,56.5,94.9,14.1,46.7,48.6,7.8,12.6,8.2,20.8,24,43,0.558,49,104,0.471,0,1,0,1.3,1.6,41,Sr,6-6,34,0.00386953,82.6667,3.9,2012,8621,all,,0.86202402,16,27,33,77,0.5926,0.4286,2,2,1
J.D. Pelham,Lafayette,Pat,28,16.3,69.2,8.5,25,31.3,6.8,13.5,7,41.7,3,5,0.6,3,8,0.375,0,4,0,2.1,0.9,41.7,Sr,6-10,44,-0.751718,52.5895,6.7,2012,8663,all,,0.66658889,0,0,3,8,,0.375,0,0,
Stephen Hall,Jacksonville St.,OVC,16,37.5,91.9,21.8,41.2,46.7,7.5,15.3,4.5,17.4,43,63,0.683,46,110,0.418,7,27,0.259,1.7,1.9,46,Sr,6-5,2,0.884158,91.6117,4.6,2012,8665,all,,0.32142857,23,49,23,61,0.4694,0.377,7,9,0.7778
Jim Mower,Lafayette,Pat,31,80.2,111,19.6,52.6,58,0.8,8.1,11,12.6,88,101,0.871,72,136,0.529,55,158,0.348,0.9,1,34.4,Sr,6-3,21,2.75808,107.407,2.4,2012,8668,all,1.8,1.21949191,47,75,25,61,0.6267,0.4098,1,1,1
Rob Delaney,Lafayette,Pat,31,74.1,97.3,21.7,50,51.5,1.4,12,26.5,21.3,45,77,0.584,74,158,0.468,35,95,0.368,0.7,1.9,30.4,Sr,6-4,32,1.44998,96.7133,3.4,2012,8670,all,,1.59158189,59,105,15,53,0.5619,0.283,0,0,
D.J. Seeley,Cal St. Fullerton,BW,29,79.3,108.2,27.4,52.7,57.3,7.4,12.7,12.3,19.6,129,176,0.733,97,222,0.437,64,144,0.444,0.7,2.6,48.1,Jr,6-4,11,3.27834,112.399,3.9,2012,8681,all,89.4,0.6207,58,101,39,120,0.5743,0.325,3,3,1
Kyle Fogg,Arizona,P12,35,79.7,111,21.3,52.9,58.2,1.9,11.1,15.4,16.1,120,152,0.789,68,171,0.398,72,162,0.444,1.2,2,45.6,Sr,6-3,21,3.43665,113.501,2.8,2012,8682,all,64.2,1.20633333,18,39,50,132,0.4615,0.3788,0,0,
Brendon Lavender,Arizona,P12,35,39.9,125.4,13.5,68.6,68.4,0.9,6.5,11,14.5,10,16,0.625,8,20,0.4,55,112,0.491,0.9,0.7,12.1,Sr,6-5,24,1.9869,118.265,2.8,2012,8683,all,71.6,1.55551235,6,11,2,9,0.5455,0.2222,2,3,0.6667
Mike DiNunno,Eastern Kentucky,OVC,30,71.2,95.9,22.2,46,50.5,1.2,5.2,20.7,20.5,55,68,0.809,69,136,0.507,31,115,0.27,0,3.2,27.1,Jr,5-11,3,1.08749,93.4732,3.4,2012,8693,all,,1.30643054,46,89,23,47,0.5169,0.4894,0,0,
Kamil Janton,Eastern Michigan,MAC,24,21.2,87.9,10.6,53.6,51.9,9.8,7.1,1,28.6,5,12,0.417,15,28,0.536,0,0,0,0.5,1.5,42.9,Sr,6-10,51,-0.32033,74.24,5.4,2012,8696,all,,0.0834,13,21,2,7,0.619,0.2857,0,0,
Justin Greene,Kent St.,MAC,31,73.9,96.4,26.5,49.1,54.1,8.5,16.6,10.6,23.5,115,160,0.719,159,324,0.491,0,0,0,2.8,2.1,49.4,Sr,6-8,34,2.21673,103.481,3.5,2012,8698,all,,0.46000992,98,170,61,154,0.5765,0.3961,6,6,1
Tyler Storm,Northern Illinois,MAC,29,35.3,102.3,16.6,43.5,48.3,9.3,13.4,8.7,16.2,21,23,0.913,26,61,0.426,14,47,0.298,1.9,1.8,21.3,Sr,6-5,44,0.6388,95.2091,3.7,2012,8700,all,55,0.77783148,13,28,13,33,0.4643,0.3939,0,0,
Demetrius Ward,Western Michigan,MAC,31,74.9,100.6,23,44.2,48.6,5.6,9.8,20.8,18.9,75,99,0.758,61,150,0.407,59,188,0.314,0.2,2.2,29.3,Sr,6-2,1,2.28363,103.069,3,2012,8701,all,48.4,1.3194265,37,71,24,79,0.5211,0.3038,0,0,
Marcus Capers,Washington St.,P12,36,74.3,110.4,13,56.9,59.8,7.5,12.3,14.6,24.1,56,85,0.659,73,126,0.579,1,5,0.2,3.4,1.5,64.9,Sr,6-4,0,1.98068,101.782,3.5,2012,8715,all,62.6,1.48146667,63,90,10,36,0.7,0.2778,29,30,0.9667
Michael Harthun,Portland St.,BSky,30,73.9,114.4,13.9,58.5,59.6,1.7,6.6,10,17.4,25,36,0.694,50,97,0.515,45,104,0.433,0.2,0.5,17.9,Jr,6-3,4,1.92124,101.276,2.4,2012,8717,all,81,1.27033163,19,32,31,65,0.5938,0.4769,0,0,
Conner Fenlon,Siena,MAAC,8,0.9,83.4,24.2,50,50,0,0,0,22.7,0,0,0,1,1,1,1,4,0.25,0,0,0,Sr,6-0,20,0.0111207,84.9487,0,2012,8769,all,,0,1,1,0,0,1,,0,0,
Nick Shelton,Valparaiso,Horz,9,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,Sr,5-11,11,-0.373434,-25,0,2012,8771,all,,,,,,,,,,,
Kyle O'Quinn,Norfolk St.,MEAC,34,77.2,113.8,25,59.6,63,11.6,21,11.2,19.5,150,213,0.704,187,301,0.621,6,28,0.214,9.1,1.1,64.7,Sr,6-10,10,3.45444,114.56,4.1,2012,8774,all,,0.56181235,140,187,47,114,0.7487,0.4123,38,38,1
Toure' Murry,Wichita St.,MVC,32,73.1,105.2,25.2,44.6,50.8,6,11.8,21.6,17.7,100,124,0.806,122,271,0.45,16,56,0.286,1,2.7,37.9,Sr,6-5,23,3.08071,112.617,2.3,2012,8785,all,23.2,1.52109248,60,96,62,175,0.625,0.3543,6,6,1
David Kyles,Wichita St.,MVC,32,58.4,112.9,18.6,52.6,55.4,2.8,13.2,15.6,15.7,35,43,0.814,40,72,0.556,53,155,0.342,1.3,2.6,18.9,Sr,6-4,24,2.4217,112.134,1.7,2012,8786,all,17.2,1.75672403,29,39,11,33,0.7436,0.3333,10,11,0.9091
Julian Mavunga,Miami OH,MAC,29,91.2,99.4,30.9,47.6,54.8,7.9,21.6,23.9,23.1,162,219,0.74,119,250,0.476,25,79,0.316,1.6,1.6,66.6,Sr,6-8,4,3.81582,112.557,2.6,2012,8825,all,50.4,0.85345,96,156,23,94,0.6154,0.2447,10,11,0.9091
Draymond Green,Michigan St.,B10,37,82.8,107.3,28.2,50.4,54.2,8.2,26.1,24.2,19.7,125,173,0.723,160,338,0.473,52,134,0.388,3.4,2.7,36.7,Sr,6-7,23,4.46973,121.424,3.4,2012,8827,all,86.4,1.25893624,101,165,59,173,0.6121,0.341,13,14,0.9286
Steadman Short,Mississippi,SEC,13,6.6,82.9,11,45.5,46.9,6.1,24,4.1,29.4,3,6,0.5,5,11,0.455,0,0,0,3.7,2,54.5,Sr,6-9,15,-0.225833,73.3685,5.2,2012,8887,all,,0.399896,2,5,3,6,0.4,0.5,0,0,
Scott Machado,Iona,MAAC,33,87.7,121.2,23.2,55.9,60.5,3.1,12.9,44.2,22.2,99,122,0.811,115,214,0.537,40,99,0.404,0.6,2.5,39,Sr,6-1,3,4.89361,122.451,2.9,2012,8890,all,,3.02780579,98,172,17,42,0.5698,0.4048,0,0,
Trinity Fields,Iona,MAAC,20,5.4,75.4,13.9,27.3,27.9,5.1,6.3,15.4,22.2,2,7,0.286,3,7,0.429,0,4,0,0,0.8,63.6,Sr,6-2,11,-0.215434,65.3505,2.8,2012,8891,all,21.4,2,1,3,2,4,0.3333,0.5,0,0,
Olu Ashaolu,Oregon,P12,34,50.4,104.3,25.1,56.7,56.6,12.9,16.9,8,18.8,77,144,0.535,117,198,0.591,1,11,0.091,2.6,1.4,68.9,Sr,6-7,5,2.11177,112.825,6.2,2012,8896,all,78.2,0.47273739,94,135,23,63,0.6963,0.3651,33,37,0.8919
Bryson Barnes,Furman,SC,22,35.2,94.5,23.9,50,53.9,8.8,21.8,6.6,24.8,39,58,0.672,41,79,0.519,12,39,0.308,5.7,1.8,49.2,Sr,6-5,32,0.807007,95.1583,5.3,2012,8910,all,,0.28205562,25,39,16,40,0.641,0.4,1,2,0.5
Randy Davis,Ball St.,MAC,28,72.8,116.4,17.7,46.3,54.2,2.1,9.5,35.2,17.9,69,80,0.863,23,49,0.469,39,127,0.307,1.3,2.3,45.5,Sr,5-11,3,2.82504,109.595,2.6,2012,8919,all,,3.26193333,17,28,6,21,0.6071,0.2857,0,0,
Jarrod Jones,Ball St.,MAC,29,78.2,107.7,24.3,50,54.9,8.5,23.8,6.9,14.1,99,130,0.762,140,284,0.493,13,35,0.371,3.1,1.5,40.8,Sr,6-9,45,2.9282,109.599,3,2012,8920,all,,0.46937326,81,122,59,162,0.6639,0.3642,22,24,0.9167
Pierre Sneed,Ball St.,MAC,17,10.6,67,14.7,30.6,33.6,6,13.6,13.2,35.2,3,6,0.5,4,17,0.235,1,1,1,0,3.6,33.3,Sr,6-4,23,-0.623468,57.7849,5.2,2012,8921,all,,0.800068,4,11,0,6,0.3636,0,0,1,0
Dee Brown,Bowling Green,MAC,31,75.1,101.9,21.2,44.5,49.4,1.9,9.5,15.9,15.9,71,88,0.807,84,204,0.412,33,96,0.344,0.1,1.9,29.3,Sr,6-2,22,2.05078,102.228,1.8,2012,8923,all,13.2,1.47058108,36,57,48,147,0.6316,0.3265,0,0,
Chris Cooper,Old Dominion,CAA,36,71,99.4,22.7,44.4,47.8,15.3,21.2,7.2,17.2,95,161,0.59,142,320,0.444,0,0,0,5.4,1.5,50.3,Sr,6-9,20,1.96804,102.275,4.6,2012,8935,all,22.2,0.49255816,93,167,49,153,0.5569,0.3203,20,21,0.9524
Trian Iliadis,Old Dominion,CAA,30,57.1,100.5,17.8,45.5,47.3,1.9,7.7,17.9,17.5,31,50,0.62,48,94,0.511,43,153,0.281,0.9,3.4,20.2,Sr,6-4,15,1.38374,96.931,1.8,2012,8936,all,,1.62792158,42,62,6,32,0.6774,0.1875,0,0,
Cameron Moore,UAB,CUSA,31,89.2,103.4,26.2,48.9,51.5,9.8,22.5,10,14.2,103,168,0.613,190,381,0.499,5,23,0.217,7,1.1,41.6,Sr,6-10,22,3.53844,111.12,2.3,2012,8988,all,,0.60939695,120,181,70,200,0.663,0.35,28,31,0.9032
Cosmo Morabbi,The Citadel,SC,25,42.8,88.2,17.7,43.6,45.6,2,8.4,15.4,19,22,40,0.55,32,65,0.492,13,53,0.245,0,2.8,33.9,Sr,6-2,3,-0.0329175,82.13,3.2,2012,8991,all,,1.2962963,21,37,11,29,0.5676,0.3793,0,0,
Anthony Jones,Baylor,B12,36,35.4,109.7,17.5,55.5,56.1,9.5,12,5.9,18.1,20,34,0.588,48,86,0.558,22,60,0.367,1.2,2.8,23.3,Sr,6-10,41,1.33882,109.093,1.1,2012,9006,all,93,0.5713551,32,40,16,46,0.8,0.3478,11,11,1
Quincy Acy,Baylor,B12,37,74.6,116.7,19.2,57.1,62.9,10.7,17.5,6.5,19.9,132,170,0.776,145,257,0.564,3,5,0.6,6.5,1.8,64.9,Sr,6-7,4,3.74878,118.719,4.2,2012,9007,all,60.8,0.5211319,109,149,36,108,0.7315,0.3333,62,69,0.8986
Jeremy Montgomery,Cleveland St.,Horz,32,72.7,95.1,24.7,48.7,51.9,2,7.4,21.8,26.1,54,69,0.783,59,139,0.424,61,170,0.359,0.1,2.4,22.3,Sr,6-2,5,1.85347,100.977,3.5,2012,9008,all,43.6,1,45,96,14,43,0.4688,0.3256,0,0,
Aaron Fuller,USC,P12,18,40.8,103.9,22.4,51.5,54.9,11.4,11.9,3.6,14,53,84,0.631,69,134,0.515,0,0,0,1.5,2,62.7,Jr,6-6,21,2.67788,109.1,3.5,2012,9011,all,,0.28000576,41,72,21,52,0.5694,0.4038,1,2,0.5
Drew Spradlin,Elon,SC,29,66.6,92.6,19.7,45.5,49.4,4.6,8.1,10.6,19.6,63,99,0.636,49,132,0.371,31,78,0.397,0.4,1.8,47.1,Sr,6-5,1,0.617224,89.2229,2.9,2012,9055,all,,0.77358284,20,44,29,88,0.4545,0.3295,0,0,
Terrance Henry,Mississippi,SEC,34,75.2,92.8,24,49.2,54.2,3.4,10.8,11.7,27.1,108,148,0.73,119,243,0.49,26,78,0.333,3.8,1.2,46.1,Sr,6-9,1,1.84325,99.9235,3.7,2012,9056,all,88.4,0.4782403,65,99,54,144,0.6566,0.375,3,3,1
Shavar Richardson,Florida Atlantic,SB,29,47.6,101.9,20.6,47.6,52.2,1.4,9.5,9.2,15.5,41,48,0.854,49,92,0.533,26,93,0.28,0.7,2.1,25.9,Sr,6-2,1,1.32021,102.212,3.1,2012,9057,all,,0.7931,16,30,33,62,0.5333,0.5323,0,0,
Andre Cornelius,George Mason,CAA,23,36.6,95.4,17.7,51.2,54.2,2,9.7,10.3,25.6,25,34,0.735,22,43,0.512,28,82,0.341,0.2,2.2,27.2,Sr,5-10,45,0.738102,92.5927,4.5,2012,9058,all,65.6,0.68417867,15,25,7,18,0.6,0.3889,0,0,
Chris Toler,Furman,SC,29,39.7,80.9,14.8,38.2,41.7,7.6,9.3,4.7,25.5,15,22,0.682,34,89,0.382,0,0,0,1.7,0.7,24.7,Sr,6-9,44,-0.616087,71.4247,4.7,2012,9061,all,8.6,0.35712066,13,24,21,65,0.5417,0.3231,1,1,1
Brandon Sebirumbi,Furman,SC,29,66.4,107.1,23.9,52.8,58.4,11.2,12.4,9,19.9,118,174,0.678,102,193,0.528,0,0,0,1.4,1.2,90.2,Sr,6-9,24,2.3419,108.036,4.8,2012,9063,all,,0.47456377,43,66,59,127,0.6515,0.4646,2,4,0.5
Danny Thompson,Mount St. Mary's,NEC,29,67.7,100,17.8,48.3,51.5,13.3,16.1,4.6,19.6,51,81,0.63,87,180,0.483,0,0,0,5.4,2.7,45,Sr,6-7,42,1.08519,94.041,4.4,2012,9094,all,,0.35554553,69,120,18,60,0.575,0.3,18,21,0.8571
Blaise Staab,Columbia,Ivy,28,32.6,93.7,18.7,45.3,48.5,9.5,13.5,9.7,21.3,17,25,0.68,37,80,0.463,1,5,0.2,0,2.4,29.4,Sr,6-5,30,0.34644,90.2279,4.9,2012,9097,all,,0.69564159,30,59,7,21,0.5085,0.3333,1,2,0.5
Kirk Crecco,Dartmouth,Ivy,25,17.3,93.1,21.5,44.1,48.5,7.8,15,8,17.4,14,19,0.737,20,44,0.455,4,15,0.267,0,0.9,32.2,Sr,6-3,20,0.260809,91.92,2.6,2012,9098,all,,0.5,12,25,8,19,0.48,0.4211,0,0,
David Rufful,Dartmouth,Ivy,29,59.6,80.3,18.6,41.9,42.9,3.8,11.1,11.6,22.1,16,30,0.533,46,117,0.393,19,61,0.311,0.3,2.6,16.9,Sr,6-4,24,-0.547165,76.0231,3.3,2012,9101,all,,0.71109106,21,40,25,77,0.525,0.3247,0,0,
Jabari Trotter,Dartmouth,Ivy,29,56.3,91.2,17.9,43.7,45.9,0.4,7.1,18.2,16.1,22,33,0.667,37,84,0.44,26,90,0.289,0.7,2,19,Sr,6-1,10,0.242117,85.7051,2.3,2012,9102,all,,1.56665056,17,30,20,54,0.5667,0.3704,0,0,
J'hared Hall,Loyola MD,MAAC,21,7.9,88,23,35.1,40.5,4.5,8.2,12.1,17.9,9,13,0.692,4,16,0.25,6,21,0.286,1,3.5,35.1,Sr,6-2,10,0.100279,88.4532,1.5,2012,9103,all,,0.85718572,4,12,0,4,0.3333,0,0,0,
Micheal Eric,Temple,A10,18,36.5,105,20.7,52.1,53.3,13.1,24.2,7,16.7,21,35,0.6,74,142,0.521,0,0,0,7.3,0.3,24.6,Sr,6-11,50,2.23562,107.859,4.3,2012,9115,all,32,0.5926,53,85,21,57,0.6235,0.3684,11,12,0.9167
Matt Titchenal,Cal Poly,BW,16,12.7,98.3,16.7,52.2,51.6,3.8,6,1.4,17.7,0,1,0,9,22,0.409,10,24,0.417,0.8,0,2.2,Sr,6-3,12,0.231941,89.3867,4.1,2012,9170,all,,0.14285714,3,9,6,13,0.3333,0.4615,0,0,
David Hanson,Cal Poly,BW,31,76.4,108.4,22.4,48.7,51.6,7,13,13.1,14.1,58,82,0.707,96,192,0.5,37,119,0.311,0.7,2.1,26.4,Sr,6-5,34,2.56684,106.833,2.4,2012,9171,all,,1.19998622,76,130,20,62,0.5846,0.3226,3,3,1
Julian Simmons,Army,Pat,29,64.6,97.6,22.6,47.2,50.6,2,8.6,7.2,10.4,53,68,0.779,53,139,0.381,59,161,0.366,0,2.4,22.7,Sr,5-11,20,1.2056,95.9271,2.5,2012,9174,all,,0.70963517,25,67,28,72,0.3731,0.3889,0,0,
Anthony Campbell,Austin Peay,OVC,10,12.1,78.3,21.7,34.3,38.6,6,3.2,3.9,19.4,11,18,0.611,10,25,0.4,5,26,0.192,0,1.2,35.3,Jr,6-7,25,-0.0748946,81.1814,2.4,2012,9175,all,,0.27272727,4,9,6,16,0.4444,0.375,0,1,0
Lorne Merthie,Campbell,BSth,23,43.2,109.4,17.6,54.1,56.5,1.8,7.5,15.9,17.5,23,29,0.793,10,30,0.333,50,127,0.394,0.4,1.8,18.5,Sr,6-2,25,1.52652,101.445,2.8,2012,9194,all,,1.58616861,4,14,6,16,0.2857,0.375,0,0,
Justin Coughlin,Denver,SB,31,23.3,111.1,21.6,59.7,59.7,2.6,9.7,19.7,14.4,12,21,0.571,24,42,0.571,19,46,0.413,5.4,1.8,23.9,Sr,6-9,12,0.909035,110.402,5.1,2012,9205,all,57,1.78587245,18,27,6,15,0.6667,0.4,2,2,1
Travis Hallam,Denver,SB,29,32.7,106,12.7,50,52.1,0.7,6.3,22.9,22.5,5,5,1,12,25,0.48,12,35,0.343,0.3,2.9,8.3,Sr,6-5,15,0.565288,94.1324,2.9,2012,9207,all,,2.72224907,7,15,5,10,0.4667,0.5,0,0,
Robert Lewandowski,Texas Tech,B12,31,59.8,83.3,19.8,45.8,48.3,3.5,13.3,12.3,25.6,26,34,0.765,90,197,0.457,1,3,0.333,4.2,0.4,17,Sr,6-10,15,0.127494,84.15,5.5,2012,9280,all,3.6,0.58065,37,54,53,143,0.6852,0.3706,6,6,1
Chris Otule,Marquette,BE,8,10.1,90.5,16.7,60,58.8,10.5,8.2,1.3,30.8,10,19,0.526,15,25,0.6,0,0,0,9.2,2.8,76,Jr,6-10,42,0.271707,87.0293,5.4,2012,9283,all,6.8,0.07692308,10,18,5,7,0.5556,0.7143,1,1,1
Adam Sollazzo,East Tennessee St.,ASun,30,87.7,99.9,26.7,44.4,49.9,5,12.2,26.6,20,137,209,0.656,136,305,0.446,12,42,0.286,0.5,2.9,60.2,Sr,6-6,43,2.7011,104.816,2.7,2012,9285,all,,1.39997474,89,150,47,155,0.5933,0.3032,7,7,1
Jordan Theodore,Seton Hall,BE,34,89.2,107.1,28,43.8,50.7,2.7,7,39.8,17.4,150,182,0.824,132,314,0.42,44,138,0.319,0.2,3,40.3,Sr,6-0,1,4.5641,119.145,2.2,2012,9286,all,79.8,2.28281475,85,177,47,137,0.4802,0.3431,2,2,1
Ashen Ward,Youngstown St.,Horz,29,81.3,102.8,19.3,47.8,51.4,5.4,10.7,15,17.5,54,74,0.73,47,109,0.431,48,140,0.343,0.4,1.4,29.7,Sr,6-3,20,2.05926,100.746,2.3,2012,9314,all,,1.34616028,20,37,27,72,0.5405,0.375,2,2,1
Casey Cantey,Alabama A&M,SWAC,26,62.6,87.9,32,46.5,51.6,3.6,11,15.5,25.4,89,125,0.712,87,181,0.481,27,93,0.29,1.9,2.9,45.6,Sr,6-5,4,1.42887,98.9448,3.9,2012,9366,all,,0.4066,72,115,15,66,0.6261,0.2273,11,12,0.9167
Elhanan Bone,UNC Greensboro,SC,9,3.4,40.9,15.7,12.5,12.7,9.6,16.7,3.9,16.6,1,8,0.125,1,7,0.143,0,1,0,2.6,0,100,Sr,6-7,21,-0.770511,36.1425,9.3,2012,9397,all,4.6,0.5,1,5,0,2,0.2,0,0,0,
Ashley Hamilton,Loyola Marymount,WCC,22,46.6,90.7,24,46.8,52.1,5.6,16.9,5.2,24,68,97,0.701,73,161,0.453,9,24,0.375,1.1,1.5,52.4,Jr,6-7,5,1.07118,93.8375,3.6,2012,9402,all,,0.2373033,47,79,26,82,0.5949,0.3171,9,9,1
LaRon Armstead,Loyola Marymount,WCC,30,50,114.4,17.2,49.4,58,1.8,11.9,9.2,14.2,75,86,0.872,33,69,0.478,31,92,0.337,1,1.5,53.4,Sr,6-5,12,1.95288,108.658,3,2012,9403,all,,1.07411111,15,26,18,43,0.5769,0.4186,1,1,1
Jordan Lewis,Cal Poly,BW,28,24,104.1,11.9,38.1,45.5,6.4,6.4,11,16.9,14,18,0.778,16,34,0.471,0,8,0,1.3,1.3,42.9,Sr,6-5,5,0.227888,88.8094,5.1,2012,9416,all,,1.88892346,11,25,5,9,0.44,0.5556,1,1,1
Zack Rosen,Penn,Ivy,33,94.3,111.6,27.1,53.3,57.6,0.9,8.1,33.8,16.7,105,119,0.882,136,278,0.489,75,188,0.399,0.2,2.3,25.5,Sr,6-1,1,4.85474,119.372,2.4,2012,9470,all,21,1.92219411,44,66,92,212,0.6667,0.434,0,0,
Sei Paye,UTSA,Slnd,30,57,105.2,11.8,54.7,59.8,2.5,9.6,14.9,27.3,35,46,0.761,20,45,0.444,18,41,0.439,0.4,2.7,53.5,Sr,6-3,4,0.737721,91.7935,2.8,2012,9500,all,,1.47367175,14,23,6,22,0.6087,0.2727,0,0,
